id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W19,1,Doctor,1,H8,1,1,H8,1,1,H8,1,1,H8,1,1,H8,1,1,H8,1,1,0,0,0,0,0,0
W9,1,Doctor,2,H19,1,1,H19,1,1,H19,1,1,H19,1,1,H19,1,1,H19,1,1,0,0,0,0,0,0
W24,1,Doctor,3,H37,6,3,H37,6,3,H37,6,3,H37,6,3,H37,6,3,H37,6,3,0,0,0,0,0,0
W13,1,Doctor,4,H47,3,2,H47,3,2,H47,3,2,H47,3,2,H47,3,2,H47,3,2,0,0,0,0,0,0
W17,1,Doctor,5,H3,7,4,H24,10,7,H3,7,4,H3,7,4,H3,7,4,H3,7,4,0,0,0,0,0,0
W34,1,Doctor,6,H16,7,5,H16,7,5,H16,7,5,H16,7,5,H16,7,5,H16,7,5,0,0,0,0,0,0
W36,1,Doctor,7,H21,1,1,H3,3,3,H21,1,1,H21,1,1,H21,1,1,H21,1,1,0,0,0,0,0,0
W16,1,Doctor,8,H10,2,2,H12,4,3,H10,2,2,H10,2,2,H10,2,2,H10,2,2,0,0,0,0,0,0
W1,1,Doctor,9,H38,3,2,H38,3,2,H38,3,2,H38,3,2,H38,3,2,H38,3,2,0,0,0,0,0,0
W15,1,Doctor,10,H9,3,3,H9,3,3,H9,3,3,H9,3,3,H9,3,3,H9,3,3,0,0,0,0,0,0
W4,1,Doctor,11,H29,3,2,H29,3,2,H29,3,2,H29,3,2,H29,3,2,H29,3,2,0,0,0,0,0,0
W25,1,Doctor,12,H30,16,8,H30,16,8,H30,16,8,H30,16,8,H30,16,8,H30,16,8,0,0,0,0,0,0
W27,1,Doctor,13,H40,3,3,H40,3,3,H40,3,3,H40,3,3,H40,3,3,H40,3,3,0,0,0,0,0,0
W37,1,Doctor,14,H35,2,2,H31,5,5,H35,2,2,H35,2,2,H35,2,2,H35,2,2,0,0,0,0,0,0
W48,1,Doctor,15,H1,12,10,H1,12,10,H12,2,1,H12,2,1,H1,12,10,H1,12,10,0,0,0,0,0,0
W31,1,Doctor,16,H39,9,5,H18,10,6,H39,9,5,H39,9,5,H39,9,5,H39,9,5,0,0,0,0,0,0
W45,1,Doctor,17,H27,12,10,H27,12,10,H31,8,6,H31,8,6,H27,12,10,H27,12,10,0,0,0,0,0,0
W23,1,Doctor,18,H28,28,16,H28,28,16,H27,7,6,H27,7,6,H28,28,16,H28,28,16,0,0,0,0,0,0
W22,1,Doctor,19,H31,2,2,H36,3,3,H43,1,1,H43,1,1,H31,2,2,H31,2,2,0,0,0,0,0,0
W43,1,Doctor,20,H33,6,5,H33,6,5,H48,5,4,H48,5,4,H33,6,5,H33,6,5,0,0,0,0,0,0
W5,1,Doctor,21,H50,1,1,H50,1,1,H50,1,1,H50,1,1,H50,1,1,H50,1,1,0,0,0,0,0,0
W3,1,Doctor,22,H6,9,5,H6,9,5,H6,9,5,H6,9,5,H6,9,5,H6,9,5,0,0,0,0,0,0
W8,1,Doctor,23,H32,1,1,H32,1,1,H32,1,1,H32,1,1,H32,1,1,H32,1,1,0,0,0,0,0,0
W20,1,Doctor,24,H17,1,1,H17,1,1,H17,1,1,H17,1,1,H17,1,1,H17,1,1,0,0,0,0,0,0
W30,1,Doctor,25,H44,3,2,H44,3,2,H44,3,2,H44,3,2,H44,3,2,H44,3,2,0,0,0,0,0,0
W33,1,Doctor,26,H36,3,1,H15,12,6,H36,3,1,H36,3,1,H36,3,1,H36,3,1,0,0,0,0,0,0
W41,1,Doctor,27,H49,10,3,H49,10,3,H49,10,3,H49,10,3,H49,10,3,H49,10,3,0,0,0,0,0,0
W42,1,Doctor,28,H48,19,9,H48,19,9,H7,8,2,H7,8,2,H48,19,9,H48,19,9,0,0,0,0,0,0
W14,1,Doctor,29,H11,3,2,H11,3,2,H11,3,2,H11,3,2,H11,3,2,H11,3,2,0,0,0,0,0,0
W40,1,Doctor,30,H22,3,1,H35,4,2,H22,3,1,H22,3,1,H22,3,1,H22,3,1,0,0,0,0,0,0
W39,1,Doctor,31,H46,20,11,H46,20,11,H45,19,10,H45,19,10,H46,20,11,H46,20,11,0,0,0,0,0,0
W2,1,Doctor,32,H5,4,3,H4,6,4,H13,2,1,H13,2,1,H5,4,3,H5,4,3,0,0,0,0,0,0
W7,1,Doctor,33,H4,11,3,H23,20,9,H4,11,3,H4,11,3,H4,11,3,H4,11,3,0,0,0,0,0,0
W46,1,Doctor,34,H24,2,1,H39,11,6,H24,2,1,H24,2,1,H24,2,1,H24,2,1,0,0,0,0,0,0
W21,1,Doctor,35,H34,36,-1,H34,36,-1,H28,10,6,H28,10,6,Unmatched,0,0,Unmatched,0,0,4,4,0,0,0,0
W35,1,Doctor,36,H18,10,3,H5,11,4,H18,10,3,H18,10,3,H18,10,3,H18,10,3,0,0,0,0,0,0
W10,1,Doctor,37,H41,22,12,H41,22,12,Unmatched,0,0,Unmatched,0,0,H41,22,12,H41,22,12,0,0,10,10,0,0
W6,1,Doctor,38,H12,7,4,H21,18,10,H20,3,2,H20,3,2,H12,7,4,H12,7,4,0,0,0,0,0,0
W50,1,Doctor,39,H13,26,14,H13,26,14,Unmatched,0,0,Unmatched,0,0,H13,26,14,H13,26,14,0,0,9,9,0,0
W38,1,Doctor,40,H20,26,9,H20,26,9,Unmatched,0,0,Unmatched,0,0,H20,26,9,H20,26,9,0,0,7,7,0,0
