id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W1645,1,Doctor,1,H651,1,1,H651,1,1,H651,1,1,H651,1,1,H651,1,1,H651,1,1,0,0,0,0,0,0
W1002,1,Doctor,2,H550,1,1,H550,1,1,H550,1,1,H550,1,1,H550,1,1,H550,1,1,0,0,0,0,0,0
W600,1,Doctor,3,H150,1,1,H150,1,1,H150,1,1,H150,1,1,H150,1,1,H150,1,1,0,0,0,0,0,0
W171,1,Doctor,4,H1628,1,1,H1628,1,1,H1628,1,1,H1628,1,1,H1628,1,1,H1628,1,1,0,0,0,0,0,0
W530,1,Doctor,5,H985,1,1,H985,1,1,H985,1,1,H985,1,1,H985,1,1,H985,1,1,0,0,0,0,0,0
W945,1,Doctor,6,H237,3,3,H237,3,3,H237,3,3,H237,3,3,H237,3,3,H237,3,3,0,0,0,0,0,0
W1571,1,Doctor,7,H402,2,2,H402,2,2,H402,2,2,H402,2,2,H402,2,2,H402,2,2,0,0,0,0,0,0
W687,1,Doctor,8,H647,1,1,H647,1,1,H647,1,1,H647,1,1,H647,1,1,H647,1,1,0,0,0,0,0,0
W567,1,Doctor,9,H1290,2,2,H1290,2,2,H1290,2,2,H1290,2,2,H1290,2,2,H1290,2,2,0,0,0,0,0,0
W188,1,Doctor,10,H1014,1,1,H1014,1,1,H1014,1,1,H1014,1,1,H1014,1,1,H1014,1,1,0,0,0,0,0,0
W1113,1,Doctor,11,H442,1,1,H442,1,1,H442,1,1,H442,1,1,H442,1,1,H442,1,1,0,0,0,0,0,0
W642,1,Doctor,12,H1612,1,1,H1612,1,1,H1612,1,1,H1612,1,1,H1612,1,1,H1612,1,1,0,0,0,0,0,0
W1027,1,Doctor,13,H95,1,1,H95,1,1,H95,1,1,H95,1,1,H95,1,1,H95,1,1,0,0,0,0,0,0
W919,1,Doctor,14,H1383,2,2,H1383,2,2,H1383,2,2,H1383,2,2,H1383,2,2,H1383,2,2,0,0,0,0,0,0
W1162,1,Doctor,15,H1598,2,2,H1598,2,2,H1598,2,2,H1598,2,2,H1598,2,2,H1598,2,2,0,0,0,0,0,0
