id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W527,1,Doctor,1,H521,1,1,H521,1,1,H521,1,1,H521,1,1,H521,1,1,H521,1,1,0,0,0,0,0,0
W60,1,Doctor,2,H275,1,1,H275,1,1,H275,1,1,H275,1,1,H275,1,1,H275,1,1,0,0,0,0,0,0
W846,1,Doctor,3,H1395,1,1,H1395,1,1,H1395,1,1,H1395,1,1,H1395,1,1,H1395,1,1,0,0,0,0,0,0
W1625,1,Doctor,4,H723,1,1,H723,1,1,H723,1,1,H723,1,1,H723,1,1,H723,1,1,0,0,0,0,0,0
W1631,1,Doctor,5,H1089,1,1,H52,6,5,H1089,1,1,H1089,1,1,H1089,1,1,H52,6,5,0,0,0,0,0,0
W497,1,Doctor,6,H646,2,2,H646,2,2,H646,2,2,H646,2,2,H646,2,2,H646,2,2,0,0,0,0,0,0
W445,1,Doctor,7,H1172,2,1,H1172,2,1,H1172,2,1,H1172,2,1,H1172,2,1,H1172,2,1,0,0,0,0,0,0
W204,1,Doctor,8,H1134,8,6,H1134,8,6,H1134,8,6,H1134,8,6,H1134,8,6,H1134,8,6,0,0,0,0,0,0
W665,1,Doctor,9,H1243,7,6,H1243,7,6,H1243,7,6,H1243,7,6,H1243,7,6,H1243,7,6,0,0,0,0,0,0
W957,1,Doctor,10,H811,3,2,H811,3,2,H811,3,2,H811,3,2,H811,3,2,H811,3,2,0,0,0,0,0,0
W1251,1,Doctor,11,H1356,2,2,H1356,2,2,H1356,2,2,H1356,2,2,H1356,2,2,H1356,2,2,0,0,0,0,0,0
W290,1,Doctor,12,H771,11,5,H771,11,5,H771,11,5,H771,11,5,H771,11,5,H771,11,5,0,0,0,0,0,0
W212,1,Doctor,13,H395,5,3,H395,5,3,H395,5,3,H395,5,3,H395,5,3,H395,5,3,0,0,0,0,0,0
W700,1,Doctor,14,H1643,1,1,H1643,1,1,H1643,1,1,H1643,1,1,H1643,1,1,H1643,1,1,0,0,0,0,0,0
W96,1,Doctor,15,H191,4,2,H191,4,2,H191,4,2,H191,4,2,H191,4,2,H191,4,2,0,0,0,0,0,0
W467,1,Doctor,16,H1147,18,9,H1147,18,9,H1147,18,9,H1147,18,9,H1147,18,9,H1147,18,9,0,0,0,0,0,0
W1633,1,Doctor,17,H587,16,9,H587,16,9,H587,16,9,H587,16,9,H587,16,9,H587,16,9,0,0,0,0,0,0
W250,1,Doctor,18,H714,1,1,H714,1,1,H714,1,1,H714,1,1,H714,1,1,H714,1,1,0,0,0,0,0,0
W303,1,Doctor,19,H111,24,10,H111,24,10,Unmatched,0,0,Unmatched,0,0,H111,24,10,H111,24,10,0,0,1653,1653,0,0
W975,1,Doctor,20,H98,23,9,H98,23,9,Unmatched,0,0,Unmatched,0,0,H98,23,9,H98,23,9,0,0,1648,1648,0,0
W708,1,Doctor,21,H707,11,4,H707,11,4,H707,11,4,H707,11,4,H707,11,4,H707,11,4,0,0,0,0,0,0
W1199,1,Doctor,22,H510,7,5,H510,7,5,H510,7,5,H510,7,5,H510,7,5,H510,7,5,0,0,0,0,0,0
W1363,1,Doctor,23,H1698,22,3,H1698,22,3,Unmatched,0,0,Unmatched,0,0,H1698,22,3,H1698,22,3,0,0,1647,1647,0,0
W154,1,Doctor,24,H1376,26,8,H1376,26,8,Unmatched,0,0,Unmatched,0,0,H1376,26,8,H1376,26,8,0,0,1642,1642,0,0
W15,1,Doctor,25,H234,32,14,H234,32,14,Unmatched,0,0,Unmatched,0,0,H234,32,14,H234,32,14,0,0,1649,1649,0,0
W1688,1,Doctor,26,H1245,11,4,H1245,11,4,H1245,11,4,H1245,11,4,H1245,11,4,H1245,11,4,0,0,0,0,0,0
W932,1,Doctor,27,H906,26,11,H906,26,11,Unmatched,0,0,Unmatched,0,0,H906,26,11,H906,26,11,0,0,1645,1645,0,0
W1300,1,Doctor,28,H1514,1,1,H1514,1,1,H1514,1,1,H1514,1,1,H1514,1,1,H1514,1,1,0,0,0,0,0,0
