id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W1048,1,Doctor,1,H1016,1,1,H1016,1,1,H1016,1,1,H1016,1,1,H1016,1,1,H1016,1,1,0,0,0,0,0,0
W76,1,Doctor,2,H935,1,1,H935,1,1,H935,1,1,H935,1,1,H935,1,1,H935,1,1,0,0,0,0,0,0
W476,1,Doctor,3,H1402,1,1,H1402,1,1,H1402,1,1,H1402,1,1,H1402,1,1,H1402,1,1,0,0,0,0,0,0
W977,1,Doctor,4,H251,1,1,H251,1,1,H251,1,1,H251,1,1,H251,1,1,H251,1,1,0,0,0,0,0,0
W756,1,Doctor,5,H153,1,1,H153,1,1,H153,1,1,H153,1,1,H153,1,1,H153,1,1,0,0,0,0,0,0
W606,1,Doctor,6,H164,1,1,H164,1,1,H164,1,1,H164,1,1,H164,1,1,H164,1,1,0,0,0,0,0,0
W988,1,Doctor,7,H981,1,1,H981,1,1,H981,1,1,H981,1,1,H981,1,1,H981,1,1,0,0,0,0,0,0
W697,1,Doctor,8,H1056,1,1,H1056,1,1,H1056,1,1,H1056,1,1,H1056,1,1,H1056,1,1,0,0,0,0,0,0
W143,1,Doctor,9,H1287,1,1,H1287,1,1,H1287,1,1,H1287,1,1,H1287,1,1,H1287,1,1,0,0,0,0,0,0
W1038,1,Doctor,10,H619,1,1,H619,1,1,H619,1,1,H619,1,1,H619,1,1,H619,1,1,0,0,0,0,0,0
W1163,1,Doctor,11,H696,1,1,H696,1,1,H696,1,1,H696,1,1,H696,1,1,H696,1,1,0,0,0,0,0,0
W1303,1,Doctor,12,H388,1,1,H388,1,1,H388,1,1,H388,1,1,H388,1,1,H388,1,1,0,0,0,0,0,0
W1041,1,Doctor,13,H1154,1,1,H1154,1,1,H1154,1,1,H1154,1,1,H1154,1,1,H1154,1,1,0,0,0,0,0,0
W248,1,Doctor,14,H281,1,1,H281,1,1,H281,1,1,H281,1,1,H281,1,1,H281,1,1,0,0,0,0,0,0
W1418,1,Doctor,15,H2,1,1,H2,1,1,H2,1,1,H2,1,1,H2,1,1,H2,1,1,0,0,0,0,0,0
W1473,1,Doctor,16,H1139,1,1,H1139,1,1,H1139,1,1,H1139,1,1,H1139,1,1,H1139,1,1,0,0,0,0,0,0
W1690,1,Doctor,17,H249,1,1,H249,1,1,H249,1,1,H249,1,1,H249,1,1,H249,1,1,0,0,0,0,0,0
W554,1,Doctor,18,H726,1,1,H726,1,1,H726,1,1,H726,1,1,H726,1,1,H726,1,1,0,0,0,0,0,0
W230,1,Doctor,19,H72,1,1,H72,1,1,H72,1,1,H72,1,1,H72,1,1,H72,1,1,0,0,0,0,0,0
W303,1,Doctor,20,H754,1,1,H754,1,1,H754,1,1,H754,1,1,H754,1,1,H754,1,1,0,0,0,0,0,0
