id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W1377,1,Doctor,1,H792,30,2,H792,30,2,H1019,5,-1,H1019,5,-1,H1438,26,1,H1438,26,1,1,1,0,0,0,0
W881,1,Doctor,2,H1170,20,1,H1170,20,1,H685,1,-1,H685,1,-1,H1170,20,1,H1170,20,1,0,0,0,0,0,0
W1310,1,Doctor,3,H823,11,1,H823,11,1,Unmatched,0,0,Unmatched,0,0,H823,11,1,H823,11,1,1,1,1420,1420,0,0
W791,1,Doctor,4,H448,77,3,H448,77,3,H1565,4,-1,H1565,4,-1,H448,77,3,H448,77,3,2,2,0,0,0,0
W950,1,Doctor,5,H850,73,2,H1323,80,3,H794,2,-1,H794,2,-1,H850,73,2,H850,73,2,1,1,0,0,0,0
W379,1,Doctor,6,H490,14,2,H490,14,2,H541,2,-1,H541,2,-1,H490,14,2,H490,14,2,0,0,0,0,0,0
W106,1,Doctor,7,H169,18,1,H169,18,1,H684,5,-1,H684,5,-1,H169,18,1,H169,18,1,0,0,0,0,0,0
W32,1,Doctor,8,H133,23,1,H133,23,1,Unmatched,0,0,Unmatched,0,0,H133,23,1,H133,23,1,1,1,1408,1408,0,0
W695,1,Doctor,9,H1435,18,1,H1435,18,1,Unmatched,0,0,Unmatched,0,0,H1435,18,1,H1435,18,1,1,1,1390,1390,0,0
W47,1,Doctor,10,H135,22,2,H135,22,2,H1124,1,-1,H1124,1,-1,H135,22,2,H135,22,2,1,1,0,0,0,0
W1109,1,Doctor,11,H151,111,3,H151,111,3,H1225,5,1,H1225,5,1,H151,111,3,H151,111,3,3,3,0,0,0,0
W1510,1,Doctor,12,H1467,1,1,H1467,1,1,H1467,1,1,H1467,1,1,H1467,1,1,H1467,1,1,0,0,0,0,0,0
W937,1,Doctor,13,H536,88,2,H536,88,2,H391,2,-1,H391,2,-1,H536,88,2,H536,88,2,0,0,0,0,0,0
W523,1,Doctor,14,H1092,31,2,H1092,31,2,Unmatched,0,0,Unmatched,0,0,H1092,31,2,H1092,31,2,0,0,1402,1402,0,0
W1437,1,Doctor,15,H1449,44,1,H1449,44,1,H1250,2,-1,H1250,2,-1,H1449,44,1,H1449,44,1,0,0,0,0,0,0
W1476,1,Doctor,16,H1207,45,2,H1207,45,2,Unmatched,0,0,Unmatched,0,0,H701,22,1,H701,22,1,1,1,1391,1391,0,0
