id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W1326,1,Doctor,1,H1075,1,1,H1075,1,1,H1075,1,1,H1075,1,1,H1075,1,1,H1075,1,1,0,0,0,0,0,0
W380,1,Doctor,2,H104,5,5,H104,5,5,H104,5,5,H104,5,5,H104,5,5,H104,5,5,0,0,0,0,0,0
W1232,1,Doctor,3,H871,2,2,H871,2,2,H871,2,2,H871,2,2,H871,2,2,H871,2,2,0,0,0,0,0,0
W98,1,Doctor,4,H723,2,1,H723,2,1,H723,2,1,H723,2,1,H723,2,1,H723,2,1,0,0,0,0,0,0
W150,1,Doctor,5,H1119,3,2,H1119,3,2,H1119,3,2,H1119,3,2,H1119,3,2,H1119,3,2,0,0,0,0,0,0
W145,1,Doctor,6,H875,1,1,H875,1,1,H875,1,1,H875,1,1,H875,1,1,H875,1,1,0,0,0,0,0,0
W979,1,Doctor,7,H1648,2,2,H1648,2,2,H1648,2,2,H1648,2,2,H1648,2,2,H1648,2,2,0,0,0,0,0,0
W1375,1,Doctor,8,H972,3,1,H972,3,1,H972,3,1,H972,3,1,H972,3,1,H972,3,1,0,0,0,0,0,0
W567,1,Doctor,9,H671,1,1,H671,1,1,H671,1,1,H671,1,1,H671,1,1,H671,1,1,0,0,0,0,0,0
W301,1,Doctor,10,H139,1,1,H139,1,1,H139,1,1,H139,1,1,H139,1,1,H139,1,1,0,0,0,0,0,0
W240,1,Doctor,11,H704,10,2,H704,10,2,H704,10,2,H704,10,2,H704,10,2,H704,10,2,0,0,0,0,0,0
W263,1,Doctor,12,H182,2,1,H182,2,1,H182,2,1,H182,2,1,H182,2,1,H182,2,1,0,0,0,0,0,0
W1021,1,Doctor,13,H442,1,1,H442,1,1,H442,1,1,H442,1,1,H442,1,1,H442,1,1,0,0,0,0,0,0
W1157,1,Doctor,14,H85,3,1,H85,3,1,H85,3,1,H85,3,1,H85,3,1,H85,3,1,0,0,0,0,0,0
W1694,1,Doctor,15,H1677,8,3,H1677,8,3,H1477,4,1,H1477,4,1,H1677,8,3,H1677,8,3,0,0,0,0,0,0
W191,1,Doctor,16,H679,1,1,H679,1,1,H679,1,1,H679,1,1,H679,1,1,H679,1,1,0,0,0,0,0,0
W41,1,Doctor,17,H1271,14,4,H1271,14,4,H1242,1,1,H1242,1,1,H1271,14,4,H1271,14,4,0,0,0,0,0,0
W603,1,Doctor,18,H244,2,2,H244,2,2,H244,2,2,H244,2,2,H244,2,2,H244,2,2,0,0,0,0,0,0
W454,1,Doctor,19,H745,11,6,H745,11,6,H1183,3,1,H1183,3,1,H745,11,6,H745,11,6,0,0,0,0,0,0
W1348,1,Doctor,20,H1306,8,4,H1306,8,4,H1306,8,4,H1306,8,4,H1306,8,4,H1306,8,4,0,0,0,0,0,0
W42,1,Doctor,21,H892,12,2,H892,12,2,H230,11,1,H230,11,1,H892,12,2,H892,12,2,0,0,0,0,0,0
W1152,1,Doctor,22,H1301,3,1,H1301,3,1,H1301,3,1,H1301,3,1,H1301,3,1,H1301,3,1,0,0,0,0,0,0
W1131,1,Doctor,23,H64,8,3,H64,8,3,H155,5,1,H155,5,1,H64,8,3,H64,8,3,0,0,0,0,0,0
W1153,1,Doctor,24,H42,5,3,H42,5,3,H42,5,3,H42,5,3,H42,5,3,H42,5,3,0,0,0,0,0,0
W1452,1,Doctor,25,H746,4,2,H746,4,2,H746,4,2,H746,4,2,H746,4,2,H746,4,2,0,0,0,0,0,0
W765,1,Doctor,26,H485,11,7,H485,11,7,H1372,9,5,H1372,9,5,H485,11,7,H485,11,7,0,0,0,0,0,0
W257,1,Doctor,27,H1304,9,1,H1304,9,1,H1304,9,1,H1304,9,1,H1304,9,1,H1304,9,1,0,0,0,0,0,0
W1202,1,Doctor,28,H784,17,4,H784,17,4,H854,10,-1,H854,10,-1,H784,17,4,H784,17,4,0,0,0,0,0,0
W1666,1,Doctor,29,H1456,7,5,H1456,7,5,H433,2,1,H433,2,1,H1456,7,5,H1456,7,5,0,0,0,0,0,0
W1053,1,Doctor,30,H147,20,8,H147,20,8,H710,16,6,H710,16,6,H147,20,8,H147,20,8,0,0,0,0,0,0
W505,1,Doctor,31,H78,18,4,H78,18,4,H1167,13,2,H1167,13,2,H78,18,4,H78,18,4,0,0,0,0,0,0
W416,1,Doctor,32,H1088,7,3,H1088,7,3,H1141,4,1,H1141,4,1,H1088,7,3,H1088,7,3,0,0,0,0,0,0
W664,1,Doctor,33,H1005,3,2,H1005,3,2,H1005,3,2,H1005,3,2,H1005,3,2,H1005,3,2,0,0,0,0,0,0
W968,1,Doctor,34,H833,15,4,H833,15,4,H1486,3,1,H1486,3,1,H833,15,4,H833,15,4,0,0,0,0,0,0
W1480,1,Doctor,35,H1055,8,2,H1055,8,2,H64,7,1,H64,7,1,H1055,8,2,H1055,8,2,0,0,0,0,0,0
W1036,1,Doctor,36,H472,4,2,H472,4,2,H77,2,1,H77,2,1,H472,4,2,H472,4,2,0,0,0,0,0,0
W799,1,Doctor,37,H1046,28,10,H1046,28,10,H1405,4,3,H1405,4,3,H1046,28,10,H1046,28,10,0,0,0,0,0,0
W468,1,Doctor,38,H189,6,1,H189,6,1,H189,6,1,H189,6,1,H189,6,1,H189,6,1,0,0,0,0,0,0
W513,1,Doctor,39,H513,31,13,H513,31,13,H1308,9,2,H1308,9,2,H513,31,13,H513,31,13,0,0,0,0,0,0
W328,1,Doctor,40,H1002,14,6,H1002,14,6,H373,10,-1,H373,10,-1,H1002,14,6,H1002,14,6,0,0,0,0,0,0
W561,1,Doctor,41,H370,25,5,H370,25,5,H705,4,-1,H705,4,-1,H370,25,5,H370,25,5,0,0,0,0,0,0
W593,1,Doctor,42,H1311,12,4,H1311,12,4,H1311,12,4,H1311,12,4,H1311,12,4,H1311,12,4,0,0,0,0,0,0
W180,1,Doctor,43,H660,3,2,H660,3,2,H660,3,2,H660,3,2,H660,3,2,H660,3,2,0,0,0,0,0,0
W392,1,Doctor,44,H473,8,2,H473,8,2,H473,8,2,H473,8,2,H473,8,2,H473,8,2,0,0,0,0,0,0
W1534,1,Doctor,45,H1198,6,2,H1198,6,2,H1175,2,1,H1175,2,1,H1198,6,2,H1198,6,2,0,0,0,0,0,0
W401,1,Doctor,46,H468,9,2,H468,9,2,H662,2,1,H662,2,1,H468,9,2,H468,9,2,0,0,0,0,0,0
W1524,1,Doctor,47,H898,8,5,H898,8,5,H1068,2,1,H1068,2,1,H898,8,5,H898,8,5,0,0,0,0,0,0
W1264,1,Doctor,48,H1106,8,3,H1106,8,3,H1106,8,3,H1106,8,3,H1106,8,3,H1106,8,3,0,0,0,0,0,0
W233,1,Doctor,49,H1471,18,9,H1471,18,9,H173,13,6,H173,13,6,H1471,18,9,H1471,18,9,0,0,0,0,0,0
W1081,1,Doctor,50,H422,2,1,H422,2,1,H422,2,1,H422,2,1,H422,2,1,H422,2,1,0,0,0,0,0,0
W1491,1,Doctor,51,H219,4,1,H219,4,1,H219,4,1,H219,4,1,H219,4,1,H219,4,1,0,0,0,0,0,0
W465,1,Doctor,52,H906,5,3,H906,5,3,H1508,3,2,H1508,3,2,H906,5,3,H906,5,3,0,0,0,0,0,0
W1186,1,Doctor,53,H903,14,6,H903,14,6,H1088,3,1,H1088,3,1,H903,14,6,H903,14,6,0,0,0,0,0,0
W1474,1,Doctor,54,H523,7,2,H523,7,2,H523,7,2,H523,7,2,H523,7,2,H523,7,2,0,0,0,0,0,0
W495,1,Doctor,55,H952,5,2,H952,5,2,H952,5,2,H952,5,2,H952,5,2,H952,5,2,0,0,0,0,0,0
W1384,1,Doctor,56,H1634,28,8,H1634,28,8,H179,3,2,H179,3,2,H1634,28,8,H1634,28,8,0,0,0,0,0,0
W1141,1,Doctor,57,H1065,6,2,H1065,6,2,H745,5,1,H745,5,1,H1065,6,2,H1065,6,2,0,0,0,0,0,0
W500,1,Doctor,58,H80,2,1,H80,2,1,H80,2,1,H80,2,1,H80,2,1,H80,2,1,0,0,0,0,0,0
W1353,1,Doctor,59,H19,12,5,H19,12,5,H19,12,5,H19,12,5,H19,12,5,H19,12,5,0,0,0,0,0,0
W837,1,Doctor,60,H703,16,4,H703,16,4,H844,12,-1,H844,12,-1,H703,16,4,H703,16,4,0,0,0,0,0,0
W1226,1,Doctor,61,H868,1,1,H868,1,1,H868,1,1,H868,1,1,H868,1,1,H868,1,1,0,0,0,0,0,0
W1372,1,Doctor,62,H77,11,2,H77,11,2,H983,2,1,H983,2,1,H77,11,2,H77,11,2,0,0,0,0,0,0
W186,1,Doctor,63,H421,2,1,H421,2,1,H421,2,1,H421,2,1,H421,2,1,H421,2,1,0,0,0,0,0,0
W1310,1,Doctor,64,H455,11,2,H455,11,2,H1360,6,1,H1360,6,1,H455,11,2,H455,11,2,0,0,0,0,0,0
W1093,1,Doctor,65,H1604,20,5,H1604,20,5,H1426,2,2,H1426,2,2,H1604,20,5,H1604,20,5,0,0,0,0,0,0
W1346,1,Doctor,66,H478,8,1,H478,8,1,H512,4,-1,H512,4,-1,H478,8,1,H478,8,1,0,0,0,0,0,0
W1453,1,Doctor,67,H1083,5,2,H1083,5,2,H204,1,1,H204,1,1,H1083,5,2,H1083,5,2,0,0,0,0,0,0
W334,1,Doctor,68,H15,2,1,H15,2,1,H15,2,1,H15,2,1,H15,2,1,H15,2,1,0,0,0,0,0,0
W1224,1,Doctor,69,H191,7,3,H191,7,3,H1059,4,-1,H1059,4,-1,H191,7,3,H191,7,3,0,0,0,0,0,0
W1205,1,Doctor,70,H740,7,1,H740,7,1,H651,6,-1,H651,6,-1,H740,7,1,H740,7,1,0,0,0,0,0,0
W830,1,Doctor,71,H639,15,5,H639,15,5,H639,15,5,H639,15,5,H639,15,5,H639,15,5,0,0,0,0,0,0
W539,1,Doctor,72,H913,8,2,H913,8,2,H1492,5,1,H1492,5,1,H913,8,2,H913,8,2,0,0,0,0,0,0
W1692,1,Doctor,73,H124,8,1,H124,8,1,H124,8,1,H124,8,1,H124,8,1,H124,8,1,0,0,0,0,0,0
W1373,1,Doctor,74,H1326,22,6,H1326,22,6,H1002,4,2,H1002,4,2,H1326,22,6,H1326,22,6,0,0,0,0,0,0
W570,1,Doctor,75,H1194,25,6,H1194,25,6,H84,7,1,H84,7,1,H1194,25,6,H1194,25,6,0,0,0,0,0,0
W187,1,Doctor,76,H281,41,10,H281,41,10,H1240,4,-1,H1240,4,-1,H281,41,10,H281,41,10,0,0,0,0,0,0
W1171,1,Doctor,77,H14,29,8,H14,29,8,H1275,5,3,H1275,5,3,H14,29,8,H14,29,8,0,0,0,0,0,0
W1061,1,Doctor,78,H1090,19,3,H1090,19,3,H726,2,1,H726,2,1,H1090,19,3,H1090,19,3,0,0,0,0,0,0
W1470,1,Doctor,79,H1004,10,2,H1004,10,2,H1004,10,2,H1004,10,2,H1004,10,2,H1004,10,2,0,0,0,0,0,0
W396,1,Doctor,80,H876,2,1,H876,2,1,H876,2,1,H876,2,1,H876,2,1,H876,2,1,0,0,0,0,0,0
W534,1,Doctor,81,H727,15,4,H727,15,4,H55,1,1,H55,1,1,H727,15,4,H727,15,4,0,0,0,0,0,0
W996,1,Doctor,82,H1442,15,2,H1442,15,2,H670,9,1,H670,9,1,H1442,15,2,H1442,15,2,0,0,0,0,0,0
W1110,1,Doctor,83,H730,34,5,H730,34,5,H913,9,1,H913,9,1,H730,34,5,H730,34,5,0,0,0,0,0,0
W1248,1,Doctor,84,H1375,25,4,H1375,25,4,H1220,16,3,H1220,16,3,H1375,25,4,H1375,25,4,0,0,0,0,0,0
W574,1,Doctor,85,H181,11,3,H181,11,3,H45,8,1,H45,8,1,H181,11,3,H181,11,3,0,0,0,0,0,0
W1607,1,Doctor,86,H1091,27,5,H1091,27,5,H1227,13,2,H1227,13,2,H1091,27,5,H1091,27,5,0,0,0,0,0,0
W1679,1,Doctor,87,H561,18,3,H561,18,3,H538,14,-1,H538,14,-1,H561,18,3,H561,18,3,0,0,0,0,0,0
W1641,1,Doctor,88,H231,11,4,H231,11,4,H1000,7,2,H1000,7,2,H231,11,4,H231,11,4,0,0,0,0,0,0
W1630,1,Doctor,89,H592,24,2,H592,24,2,H476,11,-1,H476,11,-1,H592,24,2,H592,24,2,0,0,0,0,0,0
W1038,1,Doctor,90,H1327,8,1,H1327,8,1,H634,4,-1,H634,4,-1,H1327,8,1,H1327,8,1,0,0,0,0,0,0
W493,1,Doctor,91,H61,25,6,H61,25,6,H1692,6,1,H1692,6,1,H61,25,6,H61,25,6,0,0,0,0,0,0
W1339,1,Doctor,92,H27,29,5,H27,29,5,H405,7,1,H405,7,1,H27,29,5,H27,29,5,0,0,0,0,0,0
W1056,1,Doctor,93,H367,9,3,H367,9,3,H367,9,3,H367,9,3,H367,9,3,H367,9,3,0,0,0,0,0,0
W1174,1,Doctor,94,H173,11,3,H173,11,3,H826,10,2,H826,10,2,H173,11,3,H173,11,3,0,0,0,0,0,0
W1523,1,Doctor,95,H199,6,2,H199,6,2,H199,6,2,H199,6,2,H199,6,2,H199,6,2,0,0,0,0,0,0
W298,1,Doctor,96,H1263,13,2,H1263,13,2,H573,12,1,H573,12,1,H1263,13,2,H1263,13,2,0,0,0,0,0,0
W1662,1,Doctor,97,H1662,42,9,H1662,42,9,H588,1,1,H588,1,1,H1662,42,9,H1662,42,9,0,0,0,0,0,0
W1377,1,Doctor,98,H1029,17,7,H1029,17,7,H1401,10,4,H1401,10,4,H1029,17,7,H1029,17,7,0,0,0,0,0,0
W36,1,Doctor,99,H1602,20,3,H1602,20,3,H592,10,1,H592,10,1,H1602,20,3,H1602,20,3,0,0,0,0,0,0
W1251,1,Doctor,100,H1352,3,1,H1352,3,1,H1352,3,1,H1352,3,1,H1352,3,1,H1352,3,1,0,0,0,0,0,0
W202,1,Doctor,101,H553,13,2,H553,13,2,H1365,11,1,H1365,11,1,H553,13,2,H553,13,2,0,0,0,0,0,0
