id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W1131,1,Doctor,1,H1003,255,3,H1003,255,3,Unmatched,0,0,Unmatched,0,0,H1003,255,3,H1003,255,3,6,6,1290,1290,0,0
W1309,1,Doctor,2,H1489,446,3,H1489,446,3,Unmatched,0,0,Unmatched,0,0,H1489,446,3,H1489,446,3,9,9,1308,1308,0,0
W282,1,Doctor,3,H33,380,-1,H35,807,-1,H1668,2,-1,H1668,2,-1,H1102,519,4,H1102,519,4,16,16,0,0,0,0
W666,1,Doctor,4,H807,465,-1,H807,465,-1,H578,1,-1,H578,1,-1,Unmatched,0,0,Unmatched,0,0,134,134,0,0,0,0
W140,1,Doctor,5,H206,292,2,H887,416,5,Unmatched,0,0,Unmatched,0,0,H887,416,5,H887,416,5,10,10,1286,1286,0,0
W1202,1,Doctor,6,H97,548,3,H97,548,3,Unmatched,0,0,Unmatched,0,0,H97,548,3,H97,548,3,16,16,1281,1281,0,0
W276,1,Doctor,7,H737,144,1,H737,144,1,Unmatched,0,0,Unmatched,0,0,H737,144,1,H737,144,1,2,2,1272,1272,0,0
W166,1,Doctor,8,H238,80,1,H238,80,1,Unmatched,0,0,Unmatched,0,0,H238,80,1,H238,80,1,1,1,1286,1286,0,0
W98,1,Doctor,9,H545,560,-1,H545,560,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,129,129,1297,1297,0,0
W1528,1,Doctor,10,H825,470,5,H525,579,-1,Unmatched,0,0,Unmatched,0,0,H825,470,5,H825,470,5,13,13,1280,1280,0,0
W548,1,Doctor,11,H732,104,1,H732,104,1,H553,3,-1,H553,3,-1,H732,104,1,H732,104,1,2,2,0,0,0,0
W522,1,Doctor,12,H301,333,3,H301,333,3,Unmatched,0,0,Unmatched,0,0,H301,333,3,H301,333,3,2,2,1283,1283,0,0
W1636,1,Doctor,13,H587,1166,-1,H1569,1478,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,127,127,1280,1280,0,0
W1584,1,Doctor,14,H839,238,2,H839,238,2,Unmatched,0,0,Unmatched,0,0,H839,238,2,H839,238,2,0,0,1290,1290,0,0
W1685,1,Doctor,15,H1596,103,1,H1596,103,1,Unmatched,0,0,Unmatched,0,0,H1596,103,1,H1596,103,1,1,1,1273,1273,0,0
W1054,1,Doctor,16,H357,381,4,H357,381,4,H788,5,-1,H788,5,-1,H357,381,4,H357,381,4,8,8,0,0,0,0
W500,1,Doctor,17,H886,192,1,H886,192,1,Unmatched,0,0,Unmatched,0,0,H886,192,1,H886,192,1,6,6,1294,1294,0,0
W619,1,Doctor,18,H716,141,1,H716,141,1,Unmatched,0,0,Unmatched,0,0,H716,141,1,H716,141,1,3,3,1286,1286,0,0
W1570,1,Doctor,19,H1235,351,1,H1235,351,1,Unmatched,0,0,Unmatched,0,0,H1235,351,1,H1235,351,1,6,6,1286,1286,0,0
W1548,1,Doctor,20,H952,284,1,H952,284,1,H327,2,-1,H327,2,-1,H952,284,1,H952,284,1,4,4,0,0,0,0
W25,1,Doctor,21,H847,866,-1,H1570,893,4,Unmatched,0,0,Unmatched,0,0,H1570,893,4,H1570,893,4,37,37,1283,1283,0,0
W281,1,Doctor,22,H835,332,1,H835,332,1,Unmatched,0,0,Unmatched,0,0,H835,332,1,H835,332,1,8,8,1280,1280,0,0
W1448,1,Doctor,23,H801,48,2,H801,48,2,H1473,5,-1,H1473,5,-1,H801,48,2,H801,48,2,0,0,0,0,0,0
W1036,1,Doctor,24,H416,309,1,H330,708,3,Unmatched,0,0,Unmatched,0,0,H330,708,3,H330,708,3,24,24,1282,1282,0,0
W1209,1,Doctor,25,H981,203,-1,H981,203,-1,Unmatched,0,0,Unmatched,0,0,H758,565,1,H758,565,1,17,17,1281,1281,0,0
W916,1,Doctor,26,H927,198,2,H927,198,2,H1526,3,-1,H1526,3,-1,H927,198,2,H927,198,2,1,1,0,0,0,0
W784,1,Doctor,27,H1092,509,1,H1092,509,1,Unmatched,0,0,Unmatched,0,0,H1092,509,1,H1092,509,1,13,13,1292,1292,0,0
W685,1,Doctor,28,H867,742,-1,H1550,747,4,Unmatched,0,0,Unmatched,0,0,H1550,747,4,H1550,747,4,26,26,1284,1284,0,0
W416,1,Doctor,29,H1634,499,4,H1634,499,4,H571,3,-1,H571,3,-1,H1634,499,4,H1634,499,4,14,14,0,0,0,0
W48,1,Doctor,30,H659,89,1,H659,89,1,H353,2,-1,H353,2,-1,H659,89,1,H659,89,1,1,1,0,0,0,0
W1560,1,Doctor,31,H1037,415,3,H1037,415,3,Unmatched,0,0,Unmatched,0,0,H1037,415,3,H1037,415,3,11,11,1296,1296,0,0
W883,1,Doctor,32,H639,618,-1,H274,624,5,Unmatched,0,0,Unmatched,0,0,H274,624,5,H274,624,5,25,25,1283,1283,0,0
W128,1,Doctor,33,H458,280,2,H458,280,2,Unmatched,0,0,Unmatched,0,0,H458,280,2,H458,280,2,10,10,1282,1282,0,0
W191,1,Doctor,34,H1640,32,1,H415,325,2,Unmatched,0,0,Unmatched,0,0,H415,325,2,H415,325,2,7,7,1294,1294,0,0
W579,1,Doctor,35,H1246,106,1,H1246,106,1,Unmatched,0,0,Unmatched,0,0,H1246,106,1,H1246,106,1,1,1,1276,1276,0,0
W708,1,Doctor,36,H447,542,2,H447,542,2,H443,4,1,H443,4,1,H447,542,2,H447,542,2,9,9,0,0,0,0
W704,1,Doctor,37,H1084,638,3,H1084,638,3,H1689,3,-1,H1689,3,-1,H1084,638,3,H1084,638,3,21,21,0,0,0,0
W722,1,Doctor,38,H890,216,2,H890,216,2,Unmatched,0,0,Unmatched,0,0,H890,216,2,H890,216,2,1,1,1290,1290,0,0
W639,1,Doctor,39,H1153,42,1,H1153,42,1,Unmatched,0,0,Unmatched,0,0,H1153,42,1,H1153,42,1,0,0,1288,1288,0,0
W1203,1,Doctor,40,H1632,252,1,H1632,252,1,Unmatched,0,0,Unmatched,0,0,H1632,252,1,H1632,252,1,2,2,1287,1287,0,0
W717,1,Doctor,41,H667,292,1,H667,292,1,H325,2,-1,H325,2,-1,H667,292,1,H667,292,1,5,5,0,0,0,0
W877,1,Doctor,42,H381,26,1,H381,26,1,Unmatched,0,0,Unmatched,0,0,H381,26,1,H381,26,1,0,0,1281,1281,0,0
W764,1,Doctor,43,H320,368,1,H320,368,1,Unmatched,0,0,Unmatched,0,0,H320,368,1,H320,368,1,6,6,1292,1292,0,0
W11,1,Doctor,44,H936,192,1,H976,512,3,Unmatched,0,0,Unmatched,0,0,H976,512,3,H976,512,3,16,16,1275,1275,0,0
W1135,1,Doctor,45,H1196,664,3,H1196,664,3,Unmatched,0,0,Unmatched,0,0,H1196,664,3,H1196,664,3,21,21,1290,1290,0,0
W498,1,Doctor,46,H1208,279,1,H1208,279,1,H1008,1,-1,H1008,1,-1,H1208,279,1,H1208,279,1,3,3,0,0,0,0
