id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W5,1,Doctor,1,H1280,4,2,H1280,4,2,H1280,4,2,H1280,4,2,H1280,4,2,H1280,4,2,0,0,0,0,0,0
W1092,1,Doctor,2,H591,6,4,H591,6,4,H591,6,4,H591,6,4,H591,6,4,H591,6,4,0,0,0,0,0,0
W1522,1,Doctor,3,H359,4,3,H359,4,3,H359,4,3,H359,4,3,H359,4,3,H359,4,3,0,0,0,0,0,0
W34,1,Doctor,4,H269,5,2,H269,5,2,H113,3,1,H113,3,1,H269,5,2,H269,5,2,0,0,0,0,0,0
W622,1,Doctor,5,H1006,3,2,H1006,3,2,H1084,2,1,H1084,2,1,H1006,3,2,H1006,3,2,0,0,0,0,0,0
W1363,1,Doctor,6,H700,8,5,H700,8,5,H1544,6,3,H1544,6,3,H700,8,5,H700,8,5,0,0,0,0,0,0
W1682,1,Doctor,7,H209,3,1,H209,3,1,H209,3,1,H209,3,1,H209,3,1,H209,3,1,0,0,0,0,0,0
W1464,1,Doctor,8,H657,16,6,H657,16,6,H234,4,1,H234,4,1,H657,16,6,H657,16,6,0,0,0,0,0,0
W33,1,Doctor,9,H577,1,1,H577,1,1,H577,1,1,H577,1,1,H577,1,1,H577,1,1,0,0,0,0,0,0
W768,1,Doctor,10,H473,14,7,H473,14,7,H752,6,3,H752,6,3,H473,14,7,H473,14,7,0,0,0,0,0,0
W442,1,Doctor,11,H476,18,5,H476,18,5,H873,6,1,H873,6,1,H476,18,5,H476,18,5,0,0,0,0,0,0
W1030,1,Doctor,12,H734,8,4,H734,8,4,H734,8,4,H734,8,4,H734,8,4,H734,8,4,0,0,0,0,0,0
W73,1,Doctor,13,H1698,2,1,H1698,2,1,H1698,2,1,H1698,2,1,H1698,2,1,H1698,2,1,0,0,0,0,0,0
W652,1,Doctor,14,H835,8,5,H835,8,5,H421,4,2,H421,4,2,H835,8,5,H835,8,5,0,0,0,0,0,0
W1167,1,Doctor,15,H709,1,1,H709,1,1,H709,1,1,H709,1,1,H709,1,1,H709,1,1,0,0,0,0,0,0
W736,1,Doctor,16,H494,17,7,H494,17,7,H1092,1,1,H1092,1,1,H494,17,7,H494,17,7,0,0,0,0,0,0
