id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W864,1,Doctor,1,H1103,1,1,H1103,1,1,H1103,1,1,H1103,1,1,H1103,1,1,H1103,1,1,0,0,0,0,0,0
W1423,1,Doctor,2,H145,7,2,H145,7,2,H783,1,1,H783,1,1,H145,7,2,H145,7,2,0,0,0,0,0,0
W265,1,Doctor,3,H413,4,1,H413,4,1,H413,4,1,H413,4,1,H413,4,1,H413,4,1,0,0,0,0,0,0
W34,1,Doctor,4,H1225,6,1,H247,10,3,H1225,6,1,H1225,6,1,H1225,6,1,H1225,6,1,0,0,0,0,0,0
W1170,1,Doctor,5,H93,14,3,H93,14,3,H412,4,1,H412,4,1,H93,14,3,H93,14,3,1,1,0,0,0,0
W956,1,Doctor,6,H1531,6,3,H1531,6,3,H1685,1,1,H1685,1,1,H1531,6,3,H1531,6,3,0,0,0,0,0,0
W1696,1,Doctor,7,H128,10,1,H553,20,3,H890,3,-1,H890,3,-1,H1556,13,2,H1556,13,2,0,0,0,0,0,0
W1334,1,Doctor,8,H1077,4,2,H1077,4,2,H549,1,-1,H549,1,-1,H1077,4,2,H1077,4,2,0,0,0,0,0,0
W758,1,Doctor,9,H534,17,2,H534,17,2,H1680,2,-1,H1680,2,-1,H534,17,2,H534,17,2,0,0,0,0,0,0
W1315,1,Doctor,10,H126,11,1,H1112,80,-1,H813,2,-1,H813,2,-1,H555,38,6,H555,38,6,0,0,0,0,0,0
W1158,1,Doctor,11,H601,16,3,H20,51,-1,H486,2,-1,H486,2,-1,H601,16,3,H601,16,3,0,0,0,0,0,0
W123,1,Doctor,12,H1047,6,1,H828,25,5,H433,5,-1,H433,5,-1,H1047,6,1,H1047,6,1,0,0,0,0,0,0
W1150,1,Doctor,13,H1397,8,2,H1183,26,4,H38,3,1,H38,3,1,H1397,8,2,H1397,8,2,0,0,0,0,0,0
W1378,1,Doctor,14,H904,2,1,H1129,20,6,H904,2,1,H904,2,1,H1097,16,5,H1097,16,5,0,0,0,0,0,0
W1253,1,Doctor,15,H1663,2,1,H1663,2,1,H362,1,-1,H362,1,-1,H1663,2,1,H1663,2,1,0,0,0,0,0,0
W437,1,Doctor,16,H1000,11,1,H1473,20,3,H636,7,-1,H636,7,-1,H1000,11,1,H1000,11,1,0,0,0,0,0,0
W1059,1,Doctor,17,H987,14,2,H1211,35,4,H317,1,-1,H317,1,-1,H987,14,2,H987,14,2,0,0,0,0,0,0
W401,1,Doctor,18,H895,2,1,H1648,8,2,H895,2,1,H895,2,1,H895,2,1,H895,2,1,0,0,0,0,0,0
W217,1,Doctor,19,H1221,3,1,H1221,3,1,H1221,3,1,H1221,3,1,H1221,3,1,H1221,3,1,0,0,0,0,0,0
W470,1,Doctor,20,H1574,10,3,H1515,24,7,H360,2,-1,H360,2,-1,H1574,10,3,H1574,10,3,0,0,0,0,0,0
W1001,1,Doctor,21,H1498,8,1,H1498,8,1,H1187,3,-1,H1187,3,-1,H1498,8,1,H1498,8,1,0,0,0,0,0,0
W1515,1,Doctor,22,H366,27,2,H366,27,2,H1362,2,-1,H1362,2,-1,H366,27,2,H366,27,2,2,2,0,0,0,0
W1691,1,Doctor,23,H1436,1,1,H1436,1,1,H1436,1,1,H1436,1,1,H1436,1,1,H1436,1,1,0,0,0,0,0,0
W717,1,Doctor,24,H144,4,2,H749,16,5,H144,4,2,H144,4,2,H144,4,2,H144,4,2,0,0,0,0,0,0
W980,1,Doctor,25,H1380,19,4,H1380,19,4,H1373,6,-1,H1373,6,-1,H1380,19,4,H1380,19,4,0,0,0,0,0,0
W369,1,Doctor,26,H1116,2,1,H1116,2,1,H1116,2,1,H1116,2,1,H1116,2,1,H1116,2,1,0,0,0,0,0,0
W869,1,Doctor,27,H1367,5,2,H1367,5,2,H1555,3,1,H1555,3,1,H1367,5,2,H1367,5,2,0,0,0,0,0,0
W1447,1,Doctor,28,H168,1,1,H168,1,1,H168,1,1,H168,1,1,H168,1,1,H168,1,1,0,0,0,0,0,0
W573,1,Doctor,29,H1040,13,2,H1040,13,2,H7,4,1,H7,4,1,H1040,13,2,H1040,13,2,0,0,0,0,0,0
W177,1,Doctor,30,H1299,12,2,H1299,12,2,H1163,3,1,H1163,3,1,H1299,12,2,H1299,12,2,0,0,0,0,0,0
W510,1,Doctor,31,H70,33,8,H1372,45,-1,H634,4,-1,H634,4,-1,H70,33,8,H70,33,8,1,1,0,0,0,0
W641,1,Doctor,32,H1027,3,2,H1027,3,2,H1298,1,-1,H1298,1,-1,H1027,3,2,H1027,3,2,0,0,0,0,0,0
W873,1,Doctor,33,H473,1,1,H473,1,1,H473,1,1,H473,1,1,H473,1,1,H473,1,1,0,0,0,0,0,0
W246,1,Doctor,34,H202,4,1,H1629,9,2,H202,4,1,H202,4,1,H1629,9,2,H1629,9,2,0,0,0,0,0,0
W756,1,Doctor,35,H20,7,-1,H1047,10,2,H20,7,-1,H20,7,-1,H1296,9,1,H1296,9,1,1,1,0,0,0,0
W801,1,Doctor,36,H723,37,6,H723,37,6,H1573,2,-1,H1573,2,-1,H723,37,6,H723,37,6,0,0,0,0,0,0
W1507,1,Doctor,37,H939,16,3,H411,25,5,H708,7,-1,H708,7,-1,H939,16,3,H939,16,3,0,0,0,0,0,0
W162,1,Doctor,38,H444,16,2,H1458,17,3,H858,4,1,H858,4,1,H444,16,2,H444,16,2,0,0,0,0,0,0
