id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W389,1,Doctor,1,H55,1,1,H55,1,1,H55,1,1,H55,1,1,H55,1,1,H55,1,1,0,0,0,0,0,0
W1003,1,Doctor,2,H81,2,1,H81,2,1,H81,2,1,H81,2,1,H81,2,1,H81,2,1,0,0,0,0,0,0
W1025,1,Doctor,3,H111,1,1,H111,1,1,H111,1,1,H111,1,1,H111,1,1,H111,1,1,0,0,0,0,0,0
W1516,1,Doctor,4,H1273,1,1,H1273,1,1,H1273,1,1,H1273,1,1,H1273,1,1,H1273,1,1,0,0,0,0,0,0
W818,1,Doctor,5,H116,2,2,H116,2,2,H116,2,2,H116,2,2,H116,2,2,H116,2,2,0,0,0,0,0,0
W1234,1,Doctor,6,H1332,2,1,H1332,2,1,H1332,2,1,H1332,2,1,H1332,2,1,H1332,2,1,0,0,0,0,0,0
W764,1,Doctor,7,H1611,1,1,H1611,1,1,H1611,1,1,H1611,1,1,H1611,1,1,H1611,1,1,0,0,0,0,0,0
W1191,1,Doctor,8,H1553,2,1,H1553,2,1,H1553,2,1,H1553,2,1,H1553,2,1,H1553,2,1,0,0,0,0,0,0
W583,1,Doctor,9,H1093,2,2,H1093,2,2,H1093,2,2,H1093,2,2,H1093,2,2,H1093,2,2,0,0,0,0,0,0
W216,1,Doctor,10,H201,4,3,H201,4,3,H502,3,2,H502,3,2,H201,4,3,H201,4,3,0,0,0,0,0,0
W372,1,Doctor,11,H43,2,2,H43,2,2,H43,2,2,H43,2,2,H43,2,2,H43,2,2,0,0,0,0,0,0
W1255,1,Doctor,12,H1301,1,1,H1301,1,1,H1301,1,1,H1301,1,1,H1301,1,1,H1301,1,1,0,0,0,0,0,0
W961,1,Doctor,13,H1218,1,1,H1218,1,1,H1218,1,1,H1218,1,1,H1218,1,1,H1218,1,1,0,0,0,0,0,0
W702,1,Doctor,14,H375,4,2,H375,4,2,H375,4,2,H375,4,2,H375,4,2,H375,4,2,0,0,0,0,0,0
W1017,1,Doctor,15,H390,1,1,H390,1,1,H390,1,1,H390,1,1,H390,1,1,H390,1,1,0,0,0,0,0,0
W680,1,Doctor,16,H293,3,1,H293,3,1,H293,3,1,H293,3,1,H293,3,1,H293,3,1,0,0,0,0,0,0
W1412,1,Doctor,17,H1400,4,2,H1400,4,2,H1400,4,2,H1400,4,2,H1400,4,2,H1400,4,2,0,0,0,0,0,0
W64,1,Doctor,18,H897,2,1,H897,2,1,H897,2,1,H897,2,1,H897,2,1,H897,2,1,0,0,0,0,0,0
W607,1,Doctor,19,H200,3,1,H200,3,1,H200,3,1,H200,3,1,H200,3,1,H200,3,1,0,0,0,0,0,0
W221,1,Doctor,20,H691,2,2,H691,2,2,H691,2,2,H691,2,2,H691,2,2,H691,2,2,0,0,0,0,0,0
W1401,1,Doctor,21,H526,3,1,H526,3,1,H526,3,1,H526,3,1,H526,3,1,H526,3,1,0,0,0,0,0,0
W582,1,Doctor,22,H1594,2,1,H1594,2,1,H1594,2,1,H1594,2,1,H1594,2,1,H1594,2,1,0,0,0,0,0,0
W1672,1,Doctor,23,H1283,4,2,H1283,4,2,H1283,4,2,H1283,4,2,H1283,4,2,H1283,4,2,1,1,0,0,0,0
W1514,1,Doctor,24,H659,1,1,H659,1,1,H659,1,1,H659,1,1,H659,1,1,H659,1,1,0,0,0,0,0,0
W1035,1,Doctor,25,H1404,2,1,H1404,2,1,H1404,2,1,H1404,2,1,H1404,2,1,H1404,2,1,0,0,0,0,0,0
W1072,1,Doctor,26,H1204,3,2,H1204,3,2,H1302,2,1,H1302,2,1,H1204,3,2,H1204,3,2,0,0,0,0,0,0
W1151,1,Doctor,27,H1172,3,2,H1172,3,2,H1172,3,2,H1172,3,2,H1172,3,2,H1172,3,2,0,0,0,0,0,0
W882,1,Doctor,28,H71,1,1,H71,1,1,H71,1,1,H71,1,1,H71,1,1,H71,1,1,0,0,0,0,0,0
W1372,1,Doctor,29,H326,3,1,H326,3,1,H326,3,1,H326,3,1,H326,3,1,H326,3,1,0,0,0,0,0,0
W601,1,Doctor,30,H1671,2,1,H1671,2,1,H1671,2,1,H1671,2,1,H1671,2,1,H1671,2,1,0,0,0,0,0,0
W536,1,Doctor,31,H1335,4,2,H1335,4,2,H1335,4,2,H1335,4,2,H1335,4,2,H1335,4,2,0,0,0,0,0,0
W328,1,Doctor,32,H92,4,2,H92,4,2,H92,4,2,H92,4,2,H92,4,2,H92,4,2,0,0,0,0,0,0
W1224,1,Doctor,33,H767,5,4,H767,5,4,H1155,4,3,H1155,4,3,H767,5,4,H767,5,4,0,0,0,0,0,0
W1695,1,Doctor,34,H1668,3,1,H1668,3,1,H1668,3,1,H1668,3,1,H1668,3,1,H1668,3,1,0,0,0,0,0,0
W1556,1,Doctor,35,H88,6,2,H88,6,2,Unmatched,0,0,Unmatched,0,0,H88,6,2,H88,6,2,1,1,1630,1630,0,0
W445,1,Doctor,36,H1699,2,1,H1699,2,1,H1699,2,1,H1699,2,1,H1699,2,1,H1699,2,1,0,0,0,0,0,0
W578,1,Doctor,37,H934,2,1,H934,2,1,H934,2,1,H934,2,1,H934,2,1,H934,2,1,0,0,0,0,0,0
W738,1,Doctor,38,H827,1,1,H827,1,1,H827,1,1,H827,1,1,H827,1,1,H827,1,1,0,0,0,0,0,0
W987,1,Doctor,39,H1535,1,1,H1535,1,1,H1535,1,1,H1535,1,1,H1535,1,1,H1535,1,1,0,0,0,0,0,0
W298,1,Doctor,40,H903,5,1,H903,5,1,H903,5,1,H903,5,1,H903,5,1,H903,5,1,2,2,0,0,0,0
W155,1,Doctor,41,H824,7,3,H824,7,3,Unmatched,0,0,Unmatched,0,0,H824,7,3,H824,7,3,1,1,1623,1623,0,0
W1020,1,Doctor,42,H409,3,1,H409,3,1,H409,3,1,H409,3,1,H409,3,1,H409,3,1,0,0,0,0,0,0
W711,1,Doctor,43,H6,1,1,H6,1,1,H6,1,1,H6,1,1,H6,1,1,H6,1,1,0,0,0,0,0,0
W1016,1,Doctor,44,H921,3,2,H921,3,2,H562,1,1,H562,1,1,H921,3,2,H921,3,2,0,0,0,0,0,0
W485,1,Doctor,45,H366,1,1,H366,1,1,H366,1,1,H366,1,1,H366,1,1,H366,1,1,0,0,0,0,0,0
W1050,1,Doctor,46,H493,1,1,H493,1,1,H493,1,1,H493,1,1,H493,1,1,H493,1,1,0,0,0,0,0,0
W1437,1,Doctor,47,H421,2,-1,H421,2,-1,H421,2,-1,H421,2,-1,H382,6,3,H382,6,3,1,1,0,0,0,0
W1173,1,Doctor,48,H1451,4,1,H1451,4,1,H1451,4,1,H1451,4,1,H1451,4,1,H1451,4,1,0,0,0,0,0,0
W559,1,Doctor,49,H753,4,1,H753,4,1,H753,4,1,H753,4,1,H753,4,1,H753,4,1,0,0,0,0,0,0
W257,1,Doctor,50,H632,2,1,H632,2,1,H632,2,1,H632,2,1,H632,2,1,H632,2,1,0,0,0,0,0,0
W759,1,Doctor,51,H529,2,1,H529,2,1,H529,2,1,H529,2,1,H529,2,1,H529,2,1,0,0,0,0,0,0
W11,1,Doctor,52,H920,4,3,H920,4,3,H413,3,2,H413,3,2,H920,4,3,H920,4,3,0,0,0,0,0,0
W1340,1,Doctor,53,H1550,4,-1,H1550,4,-1,H1550,4,-1,H1550,4,-1,H729,7,3,H729,7,3,2,2,0,0,0,0
W1636,1,Doctor,54,H1650,2,1,H1650,2,1,H1650,2,1,H1650,2,1,H1650,2,1,H1650,2,1,0,0,0,0,0,0
W1086,1,Doctor,55,H1012,5,3,H1012,5,3,H1316,4,2,H1316,4,2,H1012,5,3,H1012,5,3,0,0,0,0,0,0
W79,1,Doctor,56,H1168,4,2,H1168,4,2,H824,3,1,H824,3,1,H1168,4,2,H1168,4,2,0,0,0,0,0,0
W1345,1,Doctor,57,H1445,3,1,H1445,3,1,H1445,3,1,H1445,3,1,H1445,3,1,H1445,3,1,0,0,0,0,0,0
W1057,1,Doctor,58,H1281,3,-1,H1281,3,-1,H1281,3,-1,H1281,3,-1,H243,4,2,H243,4,2,1,1,0,0,0,0
W689,1,Doctor,59,H437,2,1,H437,2,1,H437,2,1,H437,2,1,H437,2,1,H437,2,1,0,0,0,0,0,0
W611,1,Doctor,60,H322,4,2,H322,4,2,H322,4,2,H322,4,2,H322,4,2,H322,4,2,0,0,0,0,0,0
W1648,1,Doctor,61,H224,5,2,H224,5,2,H224,5,2,H224,5,2,H224,5,2,H224,5,2,0,0,0,0,0,0
W1548,1,Doctor,62,H692,1,1,H692,1,1,H692,1,1,H692,1,1,H692,1,1,H692,1,1,0,0,0,0,0,0
W561,1,Doctor,63,H217,6,2,H217,6,2,Unmatched,0,0,Unmatched,0,0,H217,6,2,H217,6,2,0,0,1607,1607,0,0
W1413,1,Doctor,64,H319,3,1,H319,3,1,H319,3,1,H319,3,1,H319,3,1,H319,3,1,0,0,0,0,0,0
W438,1,Doctor,65,H695,4,1,H695,4,1,H695,4,1,H695,4,1,H695,4,1,H695,4,1,0,0,0,0,0,0
W355,1,Doctor,66,H697,3,3,H697,3,3,H104,1,1,H104,1,1,H697,3,3,H697,3,3,0,0,0,0,0,0
W579,1,Doctor,67,H652,4,1,H652,4,1,H652,4,1,H652,4,1,H652,4,1,H652,4,1,1,1,0,0,0,0
W289,1,Doctor,68,H877,2,1,H877,2,1,H877,2,1,H877,2,1,H877,2,1,H877,2,1,0,0,0,0,0,0
W977,1,Doctor,69,H1625,7,4,H1625,7,4,Unmatched,0,0,Unmatched,0,0,H1625,7,4,H1625,7,4,0,0,1606,1606,0,0
W1656,1,Doctor,70,H1414,1,1,H1414,1,1,H1414,1,1,H1414,1,1,H1414,1,1,H1414,1,1,0,0,0,0,0,0
W1581,1,Doctor,71,H1155,6,3,H1155,6,3,Unmatched,0,0,Unmatched,0,0,H1155,6,3,H1155,6,3,0,0,1609,1609,0,0
W992,1,Doctor,72,H62,5,2,H62,5,2,H62,5,2,H62,5,2,H62,5,2,H62,5,2,0,0,0,0,0,0
W215,1,Doctor,73,H597,5,2,H597,5,2,H474,4,1,H474,4,1,H597,5,2,H597,5,2,0,0,0,0,0,0
W1424,1,Doctor,74,H1592,4,1,H1592,4,1,H1592,4,1,H1592,4,1,H1592,4,1,H1592,4,1,0,0,0,0,0,0
W338,1,Doctor,75,H1194,2,1,H1194,2,1,H1194,2,1,H1194,2,1,H1194,2,1,H1194,2,1,0,0,0,0,0,0
W973,1,Doctor,76,H1543,3,2,H1543,3,2,H1543,3,2,H1543,3,2,H1543,3,2,H1543,3,2,0,0,0,0,0,0
W943,1,Doctor,77,H1547,1,1,H1547,1,1,H1547,1,1,H1547,1,1,H1547,1,1,H1547,1,1,0,0,0,0,0,0
