id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W623,1,Doctor,1,H141,7,2,H141,7,2,H554,5,-1,H554,5,-1,H141,7,2,H141,7,2,0,0,0,0,0,0
W1148,1,Doctor,2,H590,5,3,H709,9,4,H545,2,1,H545,2,1,H709,9,4,H709,9,4,0,0,0,0,0,0
W643,1,Doctor,3,H1696,18,6,H1696,18,6,H1422,1,1,H1422,1,1,H1696,18,6,H1696,18,6,0,0,0,0,0,0
W684,1,Doctor,4,H1148,6,1,H1148,6,1,H1148,6,1,H1148,6,1,H1148,6,1,H1148,6,1,0,0,0,0,0,0
W126,1,Doctor,5,H258,10,2,H258,10,2,H101,1,-1,H101,1,-1,H258,10,2,H258,10,2,0,0,0,0,0,0
W1123,1,Doctor,6,H758,3,1,H758,3,1,H758,3,1,H758,3,1,H758,3,1,H758,3,1,0,0,0,0,0,0
W1093,1,Doctor,7,H1574,1,1,H1574,1,1,H1574,1,1,H1574,1,1,H1574,1,1,H1574,1,1,0,0,0,0,0,0
W1112,1,Doctor,8,H1233,24,6,H516,44,11,H1236,2,1,H1236,2,1,H1233,24,6,H1233,24,6,0,0,0,0,0,0
W1225,1,Doctor,9,H1416,7,1,H1553,11,3,H1416,7,1,H1416,7,1,H1553,11,3,H1553,11,3,0,0,0,0,0,0
W499,1,Doctor,10,H849,11,3,H469,20,9,H803,5,1,H803,5,1,H849,11,3,H849,11,3,0,0,0,0,0,0
W390,1,Doctor,11,H1531,9,2,H1531,9,2,H596,2,1,H596,2,1,H1531,9,2,H1531,9,2,0,0,0,0,0,0
W917,1,Doctor,12,H1086,18,1,H1086,18,1,H330,7,-1,H330,7,-1,H1086,18,1,H1086,18,1,0,0,0,0,0,0
W914,1,Doctor,13,H743,5,2,H170,14,4,H996,4,1,H996,4,1,H743,5,2,H743,5,2,0,0,0,0,0,0
W1442,1,Doctor,14,H1183,18,2,H1630,22,3,H974,13,-1,H974,13,-1,H1183,18,2,H1183,18,2,0,0,0,0,0,0
W696,1,Doctor,15,H450,10,2,H450,10,2,H1272,1,1,H1272,1,1,H450,10,2,H450,10,2,0,0,0,0,0,0
W1002,1,Doctor,16,H1670,1,1,H80,19,4,H1670,1,1,H1670,1,1,H80,19,4,H80,19,4,0,0,0,0,0,0
W1,1,Doctor,17,H94,2,1,H1391,5,2,H94,2,1,H94,2,1,H1391,5,2,H1391,5,2,0,0,0,0,0,0
W327,1,Doctor,18,H1563,4,2,H467,7,3,H114,1,-1,H114,1,-1,H467,7,3,H467,7,3,0,0,0,0,0,0
W733,1,Doctor,19,H1081,7,3,H1081,7,3,H97,3,1,H97,3,1,H1081,7,3,H1081,7,3,1,1,0,0,0,0
W614,1,Doctor,20,H1312,12,4,H1490,51,11,H410,2,1,H410,2,1,H1312,12,4,H1312,12,4,0,0,0,0,0,0
W150,1,Doctor,21,H656,17,3,H656,17,3,H818,6,1,H818,6,1,H656,17,3,H656,17,3,0,0,0,0,0,0
W1532,1,Doctor,22,H1103,26,4,H1103,26,4,H1306,6,1,H1306,6,1,H1103,26,4,H1103,26,4,1,1,0,0,0,0
W1051,1,Doctor,23,H482,13,3,H513,72,18,H43,8,-1,H43,8,-1,H703,35,10,H703,35,10,0,0,0,0,0,0
W107,1,Doctor,24,H355,18,5,H1683,43,13,H992,1,-1,H992,1,-1,H536,42,12,H536,42,12,0,0,0,0,0,0
W1666,1,Doctor,25,H1117,6,2,H1099,46,14,H1240,3,-1,H1240,3,-1,H7,7,3,H7,7,3,0,0,0,0,0,0
W184,1,Doctor,26,H486,8,2,H486,8,2,H1162,6,-1,H1162,6,-1,H486,8,2,H486,8,2,0,0,0,0,0,0
W549,1,Doctor,27,H828,11,2,H1403,27,7,H1511,3,-1,H1511,3,-1,H1403,27,7,H1403,27,7,0,0,0,0,0,0
W20,1,Doctor,28,H1237,1,1,H1237,1,1,H1237,1,1,H1237,1,1,H1237,1,1,H1237,1,1,0,0,0,0,0,0
W485,1,Doctor,29,H1539,6,2,H1539,6,2,H893,4,1,H893,4,1,H1539,6,2,H1539,6,2,0,0,0,0,0,0
W1614,1,Doctor,30,H1034,9,2,H970,20,4,H825,3,1,H825,3,1,H1034,9,2,H1034,9,2,0,0,0,0,0,0
W1697,1,Doctor,31,H1094,11,4,H1094,11,4,H1587,1,1,H1042,7,-1,H1094,11,4,H1094,11,4,0,0,0,0,0,0
W403,1,Doctor,32,H1343,2,1,H91,8,3,H1343,2,1,H1343,2,1,H1343,2,1,H1343,2,1,0,0,0,0,0,0
W632,1,Doctor,33,H1138,2,1,H1138,2,1,H1138,2,1,H1138,2,1,H1138,2,1,H1138,2,1,0,0,0,0,0,0
W1258,1,Doctor,34,H188,5,1,H188,5,1,H948,1,-1,H948,1,-1,H188,5,1,H188,5,1,0,0,0,0,0,0
W194,1,Doctor,35,H875,9,2,H875,9,2,H1353,6,1,H1353,6,1,H875,9,2,H875,9,2,0,0,0,0,0,0
W1593,1,Doctor,36,H763,6,3,H919,29,7,H763,6,3,H763,6,3,H963,11,4,H963,11,4,0,0,0,0,0,0
