id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W982,1,Doctor,1,H105,7,3,H105,7,3,H874,4,2,H874,4,2,H105,7,3,H105,7,3,0,0,0,0,0,0
W57,1,Doctor,2,H176,4,2,H176,4,2,H176,4,2,H176,4,2,H176,4,2,H176,4,2,0,0,0,0,0,0
W1163,1,Doctor,3,H509,2,1,H509,2,1,H509,2,1,H509,2,1,H509,2,1,H509,2,1,0,0,0,0,0,0
W1170,1,Doctor,4,H683,10,4,H683,10,4,H930,9,3,H930,9,3,H683,10,4,H683,10,4,0,0,0,0,0,0
W946,1,Doctor,5,H64,14,5,H64,14,5,H602,9,3,H602,9,3,H64,14,5,H64,14,5,0,0,0,0,0,0
W340,1,Doctor,6,H76,2,2,H76,2,2,H76,2,2,H76,2,2,H76,2,2,H76,2,2,0,0,0,0,0,0
W1015,1,Doctor,7,H832,5,3,H832,5,3,H832,5,3,H832,5,3,H832,5,3,H832,5,3,0,0,0,0,0,0
W1282,1,Doctor,8,H1269,1,1,H1269,1,1,H1269,1,1,H1269,1,1,H1269,1,1,H1269,1,1,0,0,0,0,0,0
W996,1,Doctor,9,H841,24,12,H841,24,12,H887,17,7,H887,17,7,H841,24,12,H841,24,12,0,0,0,0,0,0
W369,1,Doctor,10,H1163,6,4,H1163,6,4,H1600,2,1,H1600,2,1,H1163,6,4,H1163,6,4,0,0,0,0,0,0
W961,1,Doctor,11,H959,9,3,H959,9,3,H959,9,3,H959,9,3,H959,9,3,H959,9,3,0,0,0,0,0,0
W1618,1,Doctor,12,H422,31,9,H422,31,9,H51,9,2,H51,9,2,H422,31,9,H422,31,9,0,0,0,0,0,0
