id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W1511,1,Doctor,1,H360,12,4,H360,12,4,H1652,2,-1,H1652,2,-1,H360,12,4,H360,12,4,0,0,0,0,0,0
W482,1,Doctor,2,H756,6,2,H651,23,9,H185,3,-1,H185,3,-1,H756,6,2,H756,6,2,0,0,0,0,0,0
W813,1,Doctor,3,H630,27,3,H630,27,3,H1514,7,-1,H1514,7,-1,H630,27,3,H630,27,3,1,1,0,0,0,0
W18,1,Doctor,4,H109,4,1,H109,4,1,H109,4,1,H109,4,1,H109,4,1,H109,4,1,0,0,0,0,0,0
W11,1,Doctor,5,H490,3,1,H490,3,1,H1190,1,-1,H1190,1,-1,H490,3,1,H490,3,1,0,0,0,0,0,0
W428,1,Doctor,6,H1310,31,5,H288,40,7,H120,1,-1,H120,1,-1,H1310,31,5,H1310,31,5,1,1,0,0,0,0
W714,1,Doctor,7,H1506,4,1,H1492,10,3,H1506,4,1,H1506,4,1,H1506,4,1,H1506,4,1,0,0,0,0,0,0
W546,1,Doctor,8,H1402,11,2,H1003,14,3,H398,2,-1,H398,2,-1,H1003,14,3,H1003,14,3,0,0,0,0,0,0
W116,1,Doctor,9,H647,7,2,H528,150,-1,H1206,3,1,H1206,3,1,H1363,22,3,H1363,22,3,0,0,0,0,0,0
W588,1,Doctor,10,H420,10,2,H420,10,2,H115,1,-1,H115,1,-1,H420,10,2,H420,10,2,0,0,0,0,0,0
W1277,1,Doctor,11,H47,17,2,H506,25,3,H376,2,1,H376,2,1,H506,25,3,H506,25,3,0,0,0,0,0,0
W590,1,Doctor,12,H722,15,4,H722,15,4,H1082,5,1,H1082,5,1,H722,15,4,H722,15,4,0,0,0,0,0,0
W297,1,Doctor,13,H1617,25,2,H1072,65,8,H786,5,-1,H786,5,-1,H1617,25,2,H1617,25,2,0,0,0,0,0,0
W1072,1,Doctor,14,H629,11,3,H1618,34,7,H840,1,1,H840,1,1,H1618,34,7,H1618,34,7,0,0,0,0,0,0
W273,1,Doctor,15,H291,37,3,H495,56,7,H1674,1,-1,H1674,1,-1,H291,37,3,H291,37,3,2,2,0,0,0,0
W1570,1,Doctor,16,H1661,14,3,H1661,14,3,H1220,2,-1,H1220,2,-1,H1661,14,3,H1661,14,3,0,0,0,0,0,0
W1220,1,Doctor,17,H1196,3,1,H1196,3,1,H1261,1,-1,H1261,1,-1,H1196,3,1,H1196,3,1,0,0,0,0,0,0
W248,1,Doctor,18,H1597,15,4,H586,31,9,H166,7,1,H166,7,1,H1597,15,4,H1597,15,4,0,0,0,0,0,0
W234,1,Doctor,19,H1543,2,1,H1543,2,1,H1543,2,1,H1543,2,1,H1543,2,1,H1543,2,1,0,0,0,0,0,0
W1562,1,Doctor,20,H159,14,2,H159,14,2,H1289,7,1,H1289,7,1,H159,14,2,H159,14,2,0,0,0,0,0,0
W875,1,Doctor,21,H793,17,4,H793,17,4,H1084,2,1,H1084,2,1,H793,17,4,H793,17,4,1,1,0,0,0,0
W814,1,Doctor,22,H1563,2,1,H1563,2,1,H1563,2,1,H1563,2,1,H1563,2,1,H1563,2,1,0,0,0,0,0,0
W1012,1,Doctor,23,H1197,2,1,H485,15,3,H1197,2,1,H1197,2,1,H1197,2,1,H1197,2,1,0,0,0,0,0,0
