id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W178,1,Doctor,1,H131,2,2,H914,5,4,H131,2,2,H131,2,2,H131,2,2,H131,2,2,0,0,0,0,0,0
W1683,1,Doctor,2,H481,2,1,H210,7,5,H481,2,1,H481,2,1,H481,2,1,H481,2,1,0,0,0,0,0,0
W1347,1,Doctor,3,H514,5,2,H1103,30,-1,H881,4,1,H881,4,1,H514,5,2,H514,5,2,0,0,0,0,0,0
W1282,1,Doctor,4,H1700,2,1,H685,10,-1,H1700,2,1,H1700,2,1,H1700,2,1,H1700,2,1,1,1,0,0,0,0
W1354,1,Doctor,5,H1389,2,2,H1583,13,-1,H1389,2,2,H1389,2,2,H1389,2,2,H1389,2,2,0,0,0,0,0,0
W1643,1,Doctor,6,H153,1,1,H153,1,1,H153,1,1,H153,1,1,H153,1,1,H153,1,1,0,0,0,0,0,0
W930,1,Doctor,7,H567,3,3,H133,5,5,H1014,2,2,H1014,2,2,H1014,2,2,H1014,2,2,0,0,0,0,0,0
W1081,1,Doctor,8,H196,2,2,H1593,32,-1,H196,2,2,H196,2,2,H196,2,2,H196,2,2,0,0,0,0,0,0
W830,1,Doctor,9,H23,1,1,H1009,7,5,H23,1,1,H23,1,1,H23,1,1,H23,1,1,0,0,0,0,0,0
W961,1,Doctor,10,H1133,5,2,H887,12,5,H1024,3,1,H1024,3,1,H1133,5,2,H1133,5,2,0,0,0,0,0,0
W1503,1,Doctor,11,H200,2,1,H1163,8,-1,H200,2,1,H200,2,1,H200,2,1,H200,2,1,0,0,0,0,0,0
W269,1,Doctor,12,H40,4,3,H40,4,3,H250,1,1,H250,1,1,H40,4,3,H40,4,3,0,0,0,0,0,0
W49,1,Doctor,13,H1199,1,1,H387,41,-1,H1199,1,1,H1199,1,1,H1199,1,1,H1199,1,1,0,0,0,0,0,0
W61,1,Doctor,14,H590,2,1,H27,19,-1,H590,2,1,H590,2,1,H590,2,1,H590,2,1,1,1,0,0,0,0
