id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W88,1,Doctor,1,H743,1,1,H743,1,1,H743,1,1,H743,1,1,H743,1,1,H743,1,1,0,0,0,0,0,0
W1342,1,Doctor,2,H810,2,2,H810,2,2,H810,2,2,H810,2,2,H810,2,2,H810,2,2,0,0,0,0,0,0
W165,1,Doctor,3,H57,4,4,H57,4,4,H57,4,4,H57,4,4,H57,4,4,H57,4,4,0,0,0,0,0,0
W1301,1,Doctor,4,H1409,1,1,H1409,1,1,H1409,1,1,H1409,1,1,H1409,1,1,H1409,1,1,0,0,0,0,0,0
W294,1,Doctor,5,H379,5,5,H379,5,5,H379,5,5,H379,5,5,H379,5,5,H379,5,5,0,0,0,0,0,0
W47,1,Doctor,6,H1592,3,1,H1592,3,1,H1592,3,1,H1592,3,1,H1592,3,1,H1592,3,1,0,0,0,0,0,0
W1663,1,Doctor,7,H308,3,3,H308,3,3,H308,3,3,H308,3,3,H308,3,3,H308,3,3,0,0,0,0,0,0
W204,1,Doctor,8,H144,4,4,H144,4,4,H144,4,4,H144,4,4,H144,4,4,H144,4,4,0,0,0,0,0,0
W1030,1,Doctor,9,H343,5,3,H343,5,3,H343,5,3,H343,5,3,H343,5,3,H343,5,3,0,0,0,0,0,0
W600,1,Doctor,10,H189,11,5,H189,11,5,H543,8,4,H543,8,4,H189,11,5,H189,11,5,0,0,0,0,0,0
W489,1,Doctor,11,H1509,23,-1,H1509,23,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,1649,1649,1671,1671,0,0
W262,1,Doctor,12,H271,4,3,H271,4,3,H271,4,3,H271,4,3,H271,4,3,H271,4,3,0,0,0,0,0,0
W1471,1,Doctor,13,H182,5,2,H182,5,2,H182,5,2,H182,5,2,H182,5,2,H182,5,2,0,0,0,0,0,0
W128,1,Doctor,14,H845,4,2,H845,4,2,H845,4,2,H845,4,2,H845,4,2,H845,4,2,0,0,0,0,0,0
W1365,1,Doctor,15,H485,12,5,H485,12,5,Unmatched,0,0,Unmatched,0,0,H485,12,5,H485,12,5,0,0,1670,1670,0,0
W438,1,Doctor,16,H42,7,4,H42,7,4,H42,7,4,H42,7,4,H42,7,4,H42,7,4,0,0,0,0,0,0
W1565,1,Doctor,17,H1463,8,3,H1463,8,3,H1358,7,-1,H1358,7,-1,H1463,8,3,H1463,8,3,0,0,0,0,0,0
W1356,1,Doctor,18,H489,5,2,H489,5,2,H489,5,2,H489,5,2,H489,5,2,H489,5,2,0,0,0,0,0,0
W689,1,Doctor,19,H55,6,2,H55,6,2,H1117,4,1,H1117,4,1,H55,6,2,H55,6,2,0,0,0,0,0,0
W1621,1,Doctor,20,H772,13,4,H772,13,4,Unmatched,0,0,Unmatched,0,0,H772,13,4,H772,13,4,0,0,1668,1668,0,0
W107,1,Doctor,21,H1194,8,2,H1194,8,2,H189,3,1,H189,3,1,H1194,8,2,H1194,8,2,0,0,0,0,0,0
W1665,1,Doctor,22,H1108,13,4,H1108,13,4,H1463,8,3,H1463,8,3,H1108,13,4,H1108,13,4,0,0,0,0,0,0
W1297,1,Doctor,23,H331,17,6,H331,17,6,Unmatched,0,0,Unmatched,0,0,H331,17,6,H331,17,6,0,0,1661,1661,0,0
W506,1,Doctor,24,H1118,10,4,H1118,10,4,H1118,10,4,H1118,10,4,H1118,10,4,H1118,10,4,0,0,0,0,0,0
W890,1,Doctor,25,H357,2,2,H357,2,2,H357,2,2,H357,2,2,H357,2,2,H357,2,2,0,0,0,0,0,0
W124,1,Doctor,26,H975,12,4,H975,12,4,H1110,8,2,H1110,8,2,H1110,8,2,H1110,8,2,0,0,0,0,0,0
W755,1,Doctor,27,H1363,8,2,H1363,8,2,H1363,8,2,H1363,8,2,H1363,8,2,H1363,8,2,0,0,0,0,0,0
W606,1,Doctor,28,H1652,18,6,H1652,18,6,H1040,10,2,H1040,10,2,H1652,18,6,H1652,18,6,0,0,0,0,0,0
W513,1,Doctor,29,H1278,20,3,H1278,20,3,Unmatched,0,0,Unmatched,0,0,H1278,20,3,H1278,20,3,0,0,1659,1659,0,0
W961,1,Doctor,30,H765,8,1,H765,8,1,H765,8,1,H765,8,1,H765,8,1,H765,8,1,0,0,0,0,0,0
W1352,1,Doctor,31,H543,13,3,H543,13,3,H513,10,-1,H513,10,-1,H543,13,3,H543,13,3,0,0,0,0,0,0
W1528,1,Doctor,32,H285,8,2,H285,8,2,H285,8,2,H285,8,2,H285,8,2,H285,8,2,0,0,0,0,0,0
W500,1,Doctor,33,H403,6,2,H403,6,2,H55,5,-1,H55,5,-1,H403,6,2,H403,6,2,0,0,0,0,0,0
W1630,1,Doctor,34,H41,13,3,H41,13,3,Unmatched,0,0,Unmatched,0,0,H41,13,3,H41,13,3,0,0,1657,1657,0,0
W681,1,Doctor,35,H905,3,2,H905,3,2,H905,3,2,H905,3,2,H905,3,2,H905,3,2,0,0,0,0,0,0
W1464,1,Doctor,36,H1035,18,4,H1035,18,4,Unmatched,0,0,Unmatched,0,0,H1035,18,4,H1035,18,4,0,0,1658,1658,0,0
W1438,1,Doctor,37,H1080,30,6,H1080,30,6,Unmatched,0,0,Unmatched,0,0,H1080,30,6,H1080,30,6,0,0,1654,1654,0,0
W1613,1,Doctor,38,H1335,12,2,H1335,12,2,H975,4,1,H975,4,1,H1335,12,2,H1335,12,2,0,0,0,0,0,0
W1176,1,Doctor,39,H1315,8,2,H1315,8,2,H1652,5,1,H1652,5,1,H1315,8,2,H1315,8,2,0,0,0,0,0,0
W282,1,Doctor,40,H619,10,3,H619,10,3,H619,10,3,H619,10,3,H619,10,3,H619,10,3,0,0,0,0,0,0
W1430,1,Doctor,41,H1237,20,2,H1237,20,2,Unmatched,0,0,Unmatched,0,0,H1237,20,2,H1237,20,2,0,0,1656,1656,0,0
