id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W797,1,Doctor,1,H977,3,2,H977,3,2,H977,3,2,H977,3,2,H977,3,2,H977,3,2,0,0,0,0,0,0
W1551,1,Doctor,2,H61,5,2,H61,5,2,H1209,2,-1,H1209,2,-1,H61,5,2,H61,5,2,0,0,0,0,0,0
W537,1,Doctor,3,H1585,5,2,H1585,5,2,H1585,5,2,H1585,5,2,H1585,5,2,H1585,5,2,0,0,0,0,0,0
W496,1,Doctor,4,H1321,1,1,H1321,1,1,H1321,1,1,H1321,1,1,H1321,1,1,H1321,1,1,0,0,0,0,0,0
W1019,1,Doctor,5,H199,1,1,H199,1,1,H199,1,1,H199,1,1,H199,1,1,H199,1,1,0,0,0,0,0,0
W835,1,Doctor,6,H94,3,2,H94,3,2,H94,3,2,H94,3,2,H94,3,2,H94,3,2,0,0,0,0,0,0
W769,1,Doctor,7,H153,5,3,H153,5,3,H263,1,1,H263,1,1,H153,5,3,H153,5,3,0,0,0,0,0,0
W268,1,Doctor,8,H1449,11,6,H1449,11,6,H839,8,4,H839,8,4,H1449,11,6,H1449,11,6,0,0,0,0,0,0
W719,1,Doctor,9,H779,7,4,H779,7,4,H869,2,-1,H869,2,-1,H779,7,4,H779,7,4,0,0,0,0,0,0
W1507,1,Doctor,10,H1404,3,2,H1404,3,2,H1404,3,2,H1404,3,2,H1404,3,2,H1404,3,2,0,0,0,0,0,0
