id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W1566,1,Doctor,1,H1381,1,1,H1381,1,1,H1381,1,1,H1381,1,1,H1381,1,1,H1381,1,1,0,0,0,0,0,0
W1681,1,Doctor,2,H1192,3,3,H1192,3,3,H1192,3,3,H1192,3,3,H1192,3,3,H1192,3,3,0,0,0,0,0,0
W1351,1,Doctor,3,H1151,5,1,H1151,5,1,H1151,5,1,H1151,5,1,H1151,5,1,H1151,5,1,0,0,0,0,0,0
W980,1,Doctor,4,H1098,5,5,H1098,5,5,H1098,5,5,H1098,5,5,H1098,5,5,H1098,5,5,0,0,0,0,0,0
W739,1,Doctor,5,H1437,5,2,H1437,5,2,H1437,5,2,H1437,5,2,H1437,5,2,H1437,5,2,0,0,0,0,0,0
W726,1,Doctor,6,H111,7,4,H111,7,4,H111,7,4,H111,7,4,H111,7,4,H111,7,4,0,0,0,0,0,0
W667,1,Doctor,7,H415,8,5,H415,8,5,H415,8,5,H415,8,5,H415,8,5,H415,8,5,0,0,0,0,0,0
W757,1,Doctor,8,H667,2,2,H667,2,2,H667,2,2,H667,2,2,H667,2,2,H667,2,2,0,0,0,0,0,0
W1025,1,Doctor,9,H791,11,5,H791,11,5,H791,11,5,H791,11,5,H791,11,5,H791,11,5,0,0,0,0,0,0
W332,1,Doctor,10,H1565,3,1,H1565,3,1,H1565,3,1,H1565,3,1,H1565,3,1,H1565,3,1,0,0,0,0,0,0
W456,1,Doctor,11,H595,13,10,H595,13,10,H189,12,9,H189,12,9,H595,13,10,H595,13,10,0,0,0,0,0,0
W1671,1,Doctor,12,H1410,10,5,H1410,10,5,H772,9,4,H772,9,4,H1410,10,5,H1410,10,5,0,0,0,0,0,0
W167,1,Doctor,13,H407,8,5,H407,8,5,H407,8,5,H407,8,5,H407,8,5,H407,8,5,0,0,0,0,0,0
W1608,1,Doctor,14,H473,5,5,H473,5,5,H473,5,5,H473,5,5,H473,5,5,H473,5,5,0,0,0,0,0,0
W1302,1,Doctor,15,H620,18,8,H620,18,8,H620,18,8,H620,18,8,H620,18,8,H620,18,8,0,0,0,0,0,0
W1549,1,Doctor,16,H908,17,10,H908,17,10,H908,17,10,H908,17,10,H908,17,10,H908,17,10,0,0,0,0,0,0
W214,1,Doctor,17,H1592,11,6,H1592,11,6,H8,10,5,H8,10,5,H1592,11,6,H1592,11,6,0,0,0,0,0,0
W1277,1,Doctor,18,H1081,14,5,H1081,14,5,H605,9,1,H605,9,1,H1081,14,5,H1081,14,5,0,0,0,0,0,0
W682,1,Doctor,19,H540,3,2,H540,3,2,H540,3,2,H540,3,2,H540,3,2,H540,3,2,0,0,0,0,0,0
W40,1,Doctor,20,H256,18,8,H256,18,8,H1454,8,4,H1454,8,4,H256,18,8,H256,18,8,0,0,0,0,0,0
W1065,1,Doctor,21,H1008,11,7,H1008,11,7,H1008,11,7,H1008,11,7,H1008,11,7,H1008,11,7,0,0,0,0,0,0
W558,1,Doctor,22,H1360,9,3,H1360,9,3,H1360,9,3,H1360,9,3,H1360,9,3,H1360,9,3,0,0,0,0,0,0
W86,1,Doctor,23,H392,13,7,H392,13,7,H392,13,7,H392,13,7,H392,13,7,H392,13,7,0,0,0,0,0,0
W861,1,Doctor,24,H391,22,10,H391,22,10,H1518,8,3,H1518,8,3,H391,22,10,H391,22,10,0,0,0,0,0,0
W54,1,Doctor,25,H1180,7,2,H1180,7,2,H1180,7,2,H1180,7,2,H1180,7,2,H1180,7,2,0,0,0,0,0,0
