id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W977,1,Doctor,1,H210,2,1,H210,2,1,H210,2,1,H210,2,1,H210,2,1,H210,2,1,0,0,0,0,0,0
W370,1,Doctor,2,H126,7,2,H126,7,2,H1475,2,-1,H1475,2,-1,H126,7,2,H126,7,2,0,0,0,0,0,0
W1700,1,Doctor,3,H1004,3,1,H1004,3,1,H272,1,-1,H272,1,-1,H1004,3,1,H1004,3,1,0,0,0,0,0,0
W918,1,Doctor,4,H71,1,1,H71,1,1,H71,1,1,H71,1,1,H71,1,1,H71,1,1,0,0,0,0,0,0
W336,1,Doctor,5,H651,11,2,H651,11,2,H1004,4,-1,H1004,4,-1,H651,11,2,H651,11,2,0,0,0,0,0,0
W956,1,Doctor,6,H970,4,3,H970,4,3,H667,2,2,H667,2,2,H970,4,3,H970,4,3,0,0,0,0,0,0
W191,1,Doctor,7,H777,1,1,H777,1,1,H777,1,1,H777,1,1,H777,1,1,H777,1,1,0,0,0,0,0,0
W807,1,Doctor,8,H1175,11,2,H1175,11,2,Unmatched,0,0,Unmatched,0,0,H1175,11,2,H1175,11,2,0,0,1577,1577,0,0
W1583,1,Doctor,9,H619,10,3,H619,10,3,Unmatched,0,0,Unmatched,0,0,H619,10,3,H619,10,3,0,0,1563,1563,0,0
W615,1,Doctor,10,H384,3,1,H384,3,1,H384,3,1,H384,3,1,H384,3,1,H384,3,1,0,0,0,0,0,0
W289,1,Doctor,11,H798,4,1,H798,4,1,H798,4,1,H798,4,1,H798,4,1,H798,4,1,0,0,0,0,0,0
W1272,1,Doctor,12,H233,3,2,H233,3,2,H651,1,1,H651,1,1,H233,3,2,H233,3,2,0,0,0,0,0,0
W1441,1,Doctor,13,H287,1,1,H287,1,1,H287,1,1,H287,1,1,H287,1,1,H287,1,1,0,0,0,0,0,0
W1055,1,Doctor,14,H1249,3,1,H1249,3,1,H936,1,-1,H936,1,-1,H1249,3,1,H1249,3,1,0,0,0,0,0,0
W1395,1,Doctor,15,H370,1,1,H370,1,1,H370,1,1,H370,1,1,H370,1,1,H370,1,1,0,0,0,0,0,0
W1012,1,Doctor,16,H587,6,2,H587,6,2,H57,2,-1,H57,2,-1,H1515,9,5,H1515,9,5,0,0,0,0,0,0
W1644,1,Doctor,17,H1299,3,1,H1299,3,1,H1299,3,1,H1299,3,1,H1299,3,1,H1299,3,1,0,0,0,0,0,0
W272,1,Doctor,18,H753,9,5,H753,9,5,H1455,4,2,H1455,4,2,H753,9,5,H753,9,5,0,0,0,0,0,0
W903,1,Doctor,19,H1490,2,1,H1490,2,1,H734,1,-1,H734,1,-1,H1490,2,1,H1490,2,1,0,0,0,0,0,0
W771,1,Doctor,20,H909,13,3,H909,13,3,H628,4,-1,H628,4,-1,H909,13,3,H909,13,3,0,0,0,0,0,0
W468,1,Doctor,21,H837,9,3,H837,9,3,H211,1,-1,H211,1,-1,H837,9,3,H837,9,3,0,0,0,0,0,0
