id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W1105,1,Doctor,1,H527,2,2,H527,2,2,H82,1,1,H82,1,1,H527,2,2,H527,2,2,0,0,0,0,0,0
W1469,1,Doctor,2,H1577,4,1,H1577,4,1,H528,2,-1,H528,2,-1,H1577,4,1,H1577,4,1,1,1,0,0,0,0
W874,1,Doctor,3,H688,9,5,H688,9,5,H275,3,1,H275,3,1,H688,9,5,H688,9,5,0,0,0,0,0,0
W798,1,Doctor,4,H1656,3,1,H1656,3,1,H1656,3,1,H1656,3,1,H1656,3,1,H1656,3,1,0,0,0,0,0,0
W267,1,Doctor,5,H109,9,3,H109,9,3,Unmatched,0,0,Unmatched,0,0,H109,9,3,H109,9,3,0,0,1594,1594,0,0
W141,1,Doctor,6,H567,4,1,H567,4,1,H632,1,-1,H632,1,-1,H567,4,1,H567,4,1,0,0,0,0,0,0
W337,1,Doctor,7,H242,10,3,H242,10,3,H1027,3,-1,H1027,3,-1,H242,10,3,H242,10,3,0,0,0,0,0,0
W448,1,Doctor,8,H3,2,1,H3,2,1,H3,2,1,H3,2,1,H3,2,1,H3,2,1,0,0,0,0,0,0
W453,1,Doctor,9,H510,4,1,H510,4,1,H510,4,1,H510,4,1,H510,4,1,H510,4,1,0,0,0,0,0,0
W661,1,Doctor,10,H388,3,1,H388,3,1,H388,3,1,H388,3,1,H388,3,1,H388,3,1,0,0,0,0,0,0
W208,1,Doctor,11,H1169,9,2,H1169,9,2,H1432,2,-1,H1432,2,-1,H1169,9,2,H1169,9,2,0,0,0,0,0,0
W995,1,Doctor,12,H144,1,1,H144,1,1,H144,1,1,H144,1,1,H144,1,1,H144,1,1,0,0,0,0,0,0
W379,1,Doctor,13,H1331,12,2,H1331,12,2,Unmatched,0,0,Unmatched,0,0,H1331,12,2,H1331,12,2,0,0,1558,1558,0,0
W304,1,Doctor,14,H368,8,2,H368,8,2,H365,4,1,H365,4,1,H368,8,2,H368,8,2,0,0,0,0,0,0
W1538,1,Doctor,15,H15,8,3,H15,8,3,H1332,1,1,H1332,1,1,H15,8,3,H15,8,3,0,0,0,0,0,0
W49,1,Doctor,16,H1050,2,1,H1050,2,1,H1050,2,1,H1050,2,1,H1050,2,1,H1050,2,1,0,0,0,0,0,0
W870,1,Doctor,17,H412,15,4,H412,15,4,H271,4,1,H271,4,1,H412,15,4,H412,15,4,0,0,0,0,0,0
W493,1,Doctor,18,H826,7,1,H826,7,1,H631,2,-1,H631,2,-1,H826,7,1,H826,7,1,0,0,0,0,0,0
W1087,1,Doctor,19,H1624,9,3,H1624,9,3,H257,2,-1,H257,2,-1,H1624,9,3,H1624,9,3,0,0,0,0,0,0
W394,1,Doctor,20,H902,5,2,H902,5,2,H902,5,2,H902,5,2,H902,5,2,H902,5,2,0,0,0,0,0,0
W1152,1,Doctor,21,H391,21,2,H391,21,2,H1023,3,-1,H1023,3,-1,H391,21,2,H391,21,2,1,1,0,0,0,0
W847,1,Doctor,22,H832,11,4,H832,11,4,H1241,4,-1,H1241,4,-1,H832,11,4,H832,11,4,0,0,0,0,0,0
W1535,1,Doctor,23,H693,7,3,H693,7,3,H1422,1,1,H1422,1,1,H693,7,3,H693,7,3,0,0,0,0,0,0
W993,1,Doctor,24,H1273,7,3,H1273,7,3,H925,1,1,H925,1,1,H1410,2,2,H1410,2,2,0,0,0,0,0,0
W1201,1,Doctor,25,H880,13,2,H880,13,2,H688,1,-1,H688,1,-1,H880,13,2,H880,13,2,1,1,0,0,0,0
W77,1,Doctor,26,H1225,10,2,H1225,10,2,H473,3,1,H473,3,1,H1225,10,2,H1225,10,2,0,0,0,0,0,0
