id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W1362,1,Doctor,1,H215,25,7,H215,25,7,H963,1,1,H963,1,1,H215,25,7,H215,25,7,0,0,0,0,0,0
W1589,1,Doctor,2,H643,6,2,H1190,9,3,H988,2,1,H988,2,1,H1190,9,3,H1190,9,3,0,0,0,0,0,0
W191,1,Doctor,3,H1470,6,2,H69,17,6,H85,2,1,H85,2,1,H69,17,6,H69,17,6,0,0,0,0,0,0
W605,1,Doctor,4,H1177,5,2,H1177,5,2,H142,2,1,H142,2,1,H1177,5,2,H1177,5,2,0,0,0,0,0,0
W1298,1,Doctor,5,H768,3,1,H768,3,1,H768,3,1,H768,3,1,H768,3,1,H768,3,1,0,0,0,0,0,0
W1246,1,Doctor,6,H62,2,1,H1120,45,13,H1381,1,-1,H1381,1,-1,H1120,45,13,H1120,45,13,0,0,0,0,0,0
W990,1,Doctor,7,H167,9,2,H1140,41,11,H178,2,-1,H178,2,-1,H1140,41,11,H1140,41,11,0,0,0,0,0,0
W860,1,Doctor,8,H80,17,4,H1606,37,9,H1078,5,-1,H1078,5,-1,H1606,37,9,H1606,37,9,0,0,0,0,0,0
W746,1,Doctor,9,H517,36,10,H517,36,10,H609,3,1,H609,3,1,H517,36,10,H517,36,10,0,0,0,0,0,0
W375,1,Doctor,10,H661,30,5,H1696,56,12,H7,1,-1,H7,1,-1,H1696,56,12,H1696,56,12,0,0,0,0,0,0
