id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W1560,1,Doctor,1,H1013,220,2,H1013,220,2,Unmatched,0,0,Unmatched,0,0,H1013,220,2,H1013,220,2,0,0,1333,1333,0,0
W719,1,Doctor,2,H1557,173,1,H1557,173,1,H1629,3,-1,H1629,3,-1,H1557,173,1,H1557,173,1,4,4,0,0,0,0
W130,1,Doctor,3,H1202,548,-1,H1202,548,-1,H880,2,-1,H880,2,-1,Unmatched,0,0,Unmatched,0,0,133,133,0,0,0,0
W1681,1,Doctor,4,H489,55,1,H489,55,1,Unmatched,0,0,Unmatched,0,0,H489,55,1,H489,55,1,0,0,1322,1322,0,0
W1123,1,Doctor,5,H1055,401,3,H1055,401,3,Unmatched,0,0,Unmatched,0,0,H1055,401,3,H1055,401,3,9,9,1329,1329,0,0
W118,1,Doctor,6,H980,347,4,H980,347,4,Unmatched,0,0,Unmatched,0,0,H980,347,4,H980,347,4,6,6,1310,1310,0,0
W1279,1,Doctor,7,H1531,560,3,H1531,560,3,Unmatched,0,0,Unmatched,0,0,H1531,560,3,H1531,560,3,16,16,1322,1322,0,0
W62,1,Doctor,8,H1124,53,2,H1124,53,2,Unmatched,0,0,Unmatched,0,0,H1124,53,2,H1124,53,2,0,0,1326,1326,0,0
W902,1,Doctor,9,H1106,412,2,H1106,412,2,Unmatched,0,0,Unmatched,0,0,H1106,412,2,H1106,412,2,6,6,1319,1319,0,0
W1616,1,Doctor,10,H1102,256,3,H1102,256,3,Unmatched,0,0,Unmatched,0,0,H1102,256,3,H1102,256,3,7,7,1328,1328,0,0
W748,1,Doctor,11,H827,265,1,H827,265,1,Unmatched,0,0,Unmatched,0,0,H827,265,1,H827,265,1,5,5,1329,1329,0,0
W1051,1,Doctor,12,H483,425,3,H483,425,3,Unmatched,0,0,Unmatched,0,0,H483,425,3,H483,425,3,6,6,1332,1332,0,0
W897,1,Doctor,13,H1052,298,1,H1052,298,1,Unmatched,0,0,Unmatched,0,0,H1052,298,1,H1052,298,1,2,2,1329,1329,0,0
W1698,1,Doctor,14,H976,359,4,H976,359,4,Unmatched,0,0,Unmatched,0,0,H976,359,4,H976,359,4,6,6,1330,1330,0,0
W1491,1,Doctor,15,H1439,382,-1,H1439,382,-1,H1414,5,-1,H1414,5,-1,H683,672,1,H683,672,1,20,20,0,0,0,0
W282,1,Doctor,16,H191,423,3,H191,423,3,Unmatched,0,0,Unmatched,0,0,H191,423,3,H191,423,3,8,8,1321,1321,0,0
W164,1,Doctor,17,H812,177,3,H812,177,3,H161,1,1,H161,1,1,H812,177,3,H812,177,3,1,1,0,0,0,0
W1498,1,Doctor,18,H1592,540,4,H1592,540,4,H1525,3,-1,H1525,3,-1,H1592,540,4,H1592,540,4,8,8,0,0,0,0
W358,1,Doctor,19,H1195,115,1,H1195,115,1,H996,3,-1,H996,3,-1,H1195,115,1,H1195,115,1,1,1,0,0,0,0
W1650,1,Doctor,20,H638,707,1,H638,707,1,Unmatched,0,0,Unmatched,0,0,H638,707,1,H638,707,1,13,13,1322,1322,0,0
W462,1,Doctor,21,H585,129,1,H585,129,1,H461,1,-1,H461,1,-1,H585,129,1,H585,129,1,3,3,0,0,0,0
W202,1,Doctor,22,H1369,13,1,H1369,13,1,Unmatched,0,0,Unmatched,0,0,H1369,13,1,H1369,13,1,0,0,1339,1339,0,0
W1676,1,Doctor,23,H9,395,3,H9,395,3,H488,5,-1,H488,5,-1,H9,395,3,H9,395,3,5,5,0,0,0,0
W704,1,Doctor,24,H421,474,5,H421,474,5,H543,5,-1,H543,5,-1,H421,474,5,H421,474,5,10,10,0,0,0,0
W1115,1,Doctor,25,H1351,766,3,H1351,766,3,H878,5,-1,H878,5,-1,H1351,766,3,H1351,766,3,18,18,0,0,0,0
W1056,1,Doctor,26,H696,107,1,H696,107,1,H177,4,-1,H177,4,-1,H696,107,1,H696,107,1,1,1,0,0,0,0
W1621,1,Doctor,27,H202,160,1,H202,160,1,H839,3,-1,H839,3,-1,H202,160,1,H202,160,1,0,0,0,0,0,0
W781,1,Doctor,28,H622,549,4,H622,549,4,Unmatched,0,0,Unmatched,0,0,H622,549,4,H622,549,4,10,10,1326,1326,0,0
W219,1,Doctor,29,H1168,316,-1,H1168,316,-1,Unmatched,0,0,Unmatched,0,0,H106,325,2,H106,325,2,6,6,1337,1337,0,0
W1677,1,Doctor,30,H505,355,2,H505,355,2,Unmatched,0,0,Unmatched,0,0,H107,163,1,H107,163,1,3,3,1322,1322,0,0
W1464,1,Doctor,31,H1700,411,1,H1700,411,1,Unmatched,0,0,Unmatched,0,0,H1700,411,1,H1700,411,1,8,8,1315,1315,0,0
