id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W72,1,Doctor,1,H173,3,1,H173,3,1,H724,2,-1,H724,2,-1,H173,3,1,H173,3,1,0,0,0,0,0,0
W297,1,Doctor,2,H213,3,1,H213,3,1,H210,1,-1,H210,1,-1,H213,3,1,H213,3,1,0,0,0,0,0,0
W984,1,Doctor,3,H534,4,3,H534,4,3,H108,1,1,H108,1,1,H534,4,3,H534,4,3,0,0,0,0,0,0
W1306,1,Doctor,4,H1505,1,1,H1505,1,1,H1505,1,1,H1505,1,1,H1505,1,1,H1505,1,1,0,0,0,0,0,0
W1014,1,Doctor,5,H841,4,1,H841,4,1,H841,4,1,H841,4,1,H841,4,1,H841,4,1,1,1,0,0,0,0
W1000,1,Doctor,6,H570,1,-1,H570,1,-1,H570,1,-1,H570,1,-1,H1623,5,1,H1623,5,1,1,1,0,0,0,0
W596,1,Doctor,7,H902,7,2,H902,7,2,H795,4,1,H795,4,1,H902,7,2,H902,7,2,0,0,0,0,0,0
W1111,1,Doctor,8,H149,7,2,H149,7,2,H171,3,-1,H171,3,-1,H149,7,2,H149,7,2,0,0,0,0,0,0
W1489,1,Doctor,9,H274,4,1,H274,4,1,H274,4,1,H274,4,1,H274,4,1,H274,4,1,0,0,0,0,0,0
W819,1,Doctor,10,H1020,7,1,H1020,7,1,H1473,1,-1,H1473,1,-1,H1020,7,1,H1020,7,1,0,0,0,0,0,0
W764,1,Doctor,11,H1053,1,1,H1053,1,1,H1053,1,1,H1053,1,1,H1053,1,1,H1053,1,1,0,0,0,0,0,0
W292,1,Doctor,12,H900,7,2,H900,7,2,H1123,3,-1,H1123,3,-1,H900,7,2,H900,7,2,0,0,0,0,0,0
W1641,1,Doctor,13,H1187,11,1,H1187,11,1,H117,4,-1,H117,4,-1,H1187,11,1,H1187,11,1,0,0,0,0,0,0
W885,1,Doctor,14,H197,5,1,H197,5,1,H1349,1,-1,H1349,1,-1,H541,8,2,H541,8,2,2,2,0,0,0,0
W1456,1,Doctor,15,H1395,2,2,H1395,2,2,H490,1,1,H490,1,1,H1395,2,2,H1395,2,2,0,0,0,0,0,0
W1602,1,Doctor,16,H786,12,5,H786,12,5,H1531,3,1,H1531,3,1,H786,12,5,H786,12,5,0,0,0,0,0,0
W1219,1,Doctor,17,H513,2,1,H513,2,1,H513,2,1,H513,2,1,H513,2,1,H513,2,1,0,0,0,0,0,0
W334,1,Doctor,18,H1139,5,1,H1139,5,1,H491,2,-1,H491,2,-1,H1139,5,1,H1139,5,1,0,0,0,0,0,0
W1513,1,Doctor,19,H694,2,1,H694,2,1,H694,2,1,H694,2,1,H694,2,1,H694,2,1,0,0,0,0,0,0
W534,1,Doctor,20,H639,4,2,H639,4,2,H401,1,1,H401,1,1,H639,4,2,H639,4,2,0,0,0,0,0,0
W828,1,Doctor,21,H71,7,2,H71,7,2,H671,2,-1,H671,2,-1,H71,7,2,H71,7,2,1,1,0,0,0,0
W1055,1,Doctor,22,H1467,4,2,H1467,4,2,H213,2,1,H213,2,1,H1467,4,2,H1467,4,2,0,0,0,0,0,0
