id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W1635,1,Doctor,1,H20,1,1,H20,1,1,H20,1,1,H20,1,1,H20,1,1,H20,1,1,0,0,0,0,0,0
W1431,1,Doctor,2,H1619,1,1,H1619,1,1,H1619,1,1,H1619,1,1,H1619,1,1,H1619,1,1,0,0,0,0,0,0
W1155,1,Doctor,3,H1628,4,2,H1628,4,2,H1628,4,2,H1628,4,2,H1628,4,2,H1628,4,2,0,0,0,0,0,0
W878,1,Doctor,4,H1211,1,1,H1211,1,1,H1211,1,1,H1211,1,1,H1211,1,1,H1211,1,1,0,0,0,0,0,0
W1250,1,Doctor,5,H1156,4,3,H1156,4,3,H429,3,2,H429,3,2,H1156,4,3,H1156,4,3,0,0,0,0,0,0
W1312,1,Doctor,6,H494,3,2,H494,3,2,H550,2,1,H550,2,1,H494,3,2,H494,3,2,0,0,0,0,0,0
W1381,1,Doctor,7,H1353,3,1,H1353,3,1,H1353,3,1,H1353,3,1,H1353,3,1,H1353,3,1,0,0,0,0,0,0
W640,1,Doctor,8,H772,9,4,H772,9,4,H458,2,-1,H458,2,-1,H772,9,4,H772,9,4,0,0,0,0,0,0
W1325,1,Doctor,9,H594,8,5,H594,8,5,H772,2,2,H772,2,2,H594,8,5,H594,8,5,0,0,0,0,0,0
W111,1,Doctor,10,H912,1,1,H912,1,1,H912,1,1,H912,1,1,H912,1,1,H912,1,1,0,0,0,0,0,0
W1470,1,Doctor,11,H145,3,1,H145,3,1,H145,3,1,H145,3,1,H145,3,1,H145,3,1,0,0,0,0,0,0
W1248,1,Doctor,12,H1121,10,4,H1121,10,4,H172,4,1,H172,4,1,H1121,10,4,H1121,10,4,0,0,0,0,0,0
W590,1,Doctor,13,H984,15,4,H984,15,4,H1037,7,-1,H1037,7,-1,H984,15,4,H984,15,4,0,0,0,0,0,0
W1151,1,Doctor,14,H591,14,3,H591,14,3,H589,5,1,H589,5,1,H591,14,3,H591,14,3,0,0,0,0,0,0
W1365,1,Doctor,15,H380,5,2,H380,5,2,H380,5,2,H380,5,2,H380,5,2,H380,5,2,0,0,0,0,0,0
W867,1,Doctor,16,H1456,17,5,H1456,17,5,H205,3,1,H205,3,1,H1456,17,5,H1456,17,5,0,0,0,0,0,0
W1301,1,Doctor,17,H1537,12,4,H1537,12,4,H1468,9,3,H1468,9,3,H1537,12,4,H1537,12,4,0,0,0,0,0,0
W1614,1,Doctor,18,H150,7,5,H150,7,5,H1512,2,2,H1512,2,2,H150,7,5,H150,7,5,0,0,0,0,0,0
W1030,1,Doctor,19,H1361,8,4,H1361,8,4,H448,5,2,H448,5,2,H1361,8,4,H1361,8,4,0,0,0,0,0,0
W181,1,Doctor,20,H1297,11,4,H1297,11,4,H1430,6,1,H1430,6,1,H1297,11,4,H1297,11,4,0,0,0,0,0,0
W1216,1,Doctor,21,H653,3,2,H653,3,2,H653,3,2,H653,3,2,H653,3,2,H653,3,2,0,0,0,0,0,0
W663,1,Doctor,22,H1674,4,2,H1674,4,2,H1674,4,2,H1674,4,2,H1674,4,2,H1674,4,2,0,0,0,0,0,0
W364,1,Doctor,23,H286,19,6,H286,19,6,H719,4,-1,H719,4,-1,H286,19,6,H286,19,6,0,0,0,0,0,0
W1105,1,Doctor,24,H23,2,1,H23,2,1,H23,2,1,H23,2,1,H23,2,1,H23,2,1,0,0,0,0,0,0
W1344,1,Doctor,25,H1626,17,3,H1626,17,3,H262,11,2,H262,11,2,H1626,17,3,H1626,17,3,0,0,0,0,0,0
W645,1,Doctor,26,H901,11,5,H901,11,5,H93,3,2,H93,3,2,H901,11,5,H901,11,5,0,0,0,0,0,0
W156,1,Doctor,27,H1301,2,1,H1301,2,1,H1301,2,1,H1301,2,1,H1301,2,1,H1301,2,1,0,0,0,0,0,0
W1693,1,Doctor,28,H1575,11,3,H1575,11,3,H1575,11,3,H1575,11,3,H1575,11,3,H1575,11,3,0,0,0,0,0,0
W595,1,Doctor,29,H1142,15,4,H1142,15,4,H48,4,1,H48,4,1,H1142,15,4,H1142,15,4,0,0,0,0,0,0
W339,1,Doctor,30,H973,2,2,H973,2,2,H1580,1,1,H1580,1,1,H973,2,2,H973,2,2,0,0,0,0,0,0
W965,1,Doctor,31,H615,2,2,H615,2,2,H615,2,2,H615,2,2,H615,2,2,H615,2,2,0,0,0,0,0,0
W540,1,Doctor,32,H575,5,1,H575,5,1,H575,5,1,H575,5,1,H575,5,1,H575,5,1,0,0,0,0,0,0
W1086,1,Doctor,33,H1348,14,3,H1348,14,3,H229,5,-1,H229,5,-1,H1348,14,3,H1348,14,3,0,0,0,0,0,0
W1089,1,Doctor,34,H262,8,3,H262,8,3,H107,6,-1,H107,6,-1,H262,8,3,H262,8,3,0,0,0,0,0,0
W1212,1,Doctor,35,H1516,15,5,H1516,15,5,H836,8,2,H836,8,2,H1516,15,5,H1516,15,5,0,0,0,0,0,0
W19,1,Doctor,36,H1495,16,3,H1495,16,3,H1477,2,1,H1477,2,1,H1495,16,3,H1495,16,3,0,0,0,0,0,0
W646,1,Doctor,37,H1088,8,2,H1088,8,2,H809,7,-1,H809,7,-1,H1088,8,2,H1088,8,2,0,0,0,0,0,0
W1475,1,Doctor,38,H28,15,4,H28,15,4,H28,15,4,H28,15,4,H28,15,4,H28,15,4,0,0,0,0,0,0
W463,1,Doctor,39,H99,12,2,H99,12,2,H1420,4,-1,H1420,4,-1,H99,12,2,H99,12,2,0,0,0,0,0,0
W231,1,Doctor,40,H130,25,10,H130,25,10,H664,6,2,H664,6,2,H130,25,10,H130,25,10,1,1,0,0,0,0
W1291,1,Doctor,41,H60,13,2,H60,13,2,H60,13,2,H60,13,2,H60,13,2,H60,13,2,0,0,0,0,0,0
W980,1,Doctor,42,H1494,3,1,H1060,19,5,H1494,3,1,H1494,3,1,H1060,19,5,H1060,19,5,0,0,0,0,0,0
W1694,1,Doctor,43,H1114,2,1,H1114,2,1,H1114,2,1,H1114,2,1,H1114,2,1,H1114,2,1,0,0,0,0,0,0
W248,1,Doctor,44,H1132,8,3,H1132,8,3,H895,5,2,H895,5,2,H1132,8,3,H1132,8,3,0,0,0,0,0,0
