id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W1367,1,Doctor,1,H463,1,1,H463,1,1,H463,1,1,H463,1,1,H463,1,1,H463,1,1,0,0,0,0,0,0
W1398,1,Doctor,2,H300,2,2,H300,2,2,H300,2,2,H300,2,2,H300,2,2,H300,2,2,0,0,0,0,0,0
W1174,1,Doctor,3,H406,1,1,H406,1,1,H406,1,1,H406,1,1,H406,1,1,H406,1,1,0,0,0,0,0,0
W1056,1,Doctor,4,H1355,2,2,H1355,2,2,H1355,2,2,H1355,2,2,H1355,2,2,H1355,2,2,0,0,0,0,0,0
W1065,1,Doctor,5,H51,1,1,H51,1,1,H51,1,1,H51,1,1,H51,1,1,H51,1,1,0,0,0,0,0,0
W1482,1,Doctor,6,H17,3,3,H17,3,3,H17,3,3,H17,3,3,H17,3,3,H17,3,3,0,0,0,0,0,0
W902,1,Doctor,7,H729,7,7,H729,7,7,H729,7,7,H729,7,7,H729,7,7,H729,7,7,0,0,0,0,0,0
W1658,1,Doctor,8,H1382,6,2,H1382,6,2,H1382,6,2,H1382,6,2,H1382,6,2,H1382,6,2,0,0,0,0,0,0
W1689,1,Doctor,9,H736,13,12,H736,13,12,H736,13,12,H736,13,12,H736,13,12,H736,13,12,0,0,0,0,0,0
W193,1,Doctor,10,H46,7,6,H46,7,6,H732,6,5,H732,6,5,H46,7,6,H46,7,6,0,0,0,0,0,0
W321,1,Doctor,11,H1454,1,1,H1454,1,1,H1454,1,1,H1454,1,1,H1454,1,1,H1454,1,1,0,0,0,0,0,0
W1310,1,Doctor,12,H654,7,4,H654,7,4,H654,7,4,H654,7,4,H654,7,4,H654,7,4,0,0,0,0,0,0
W852,1,Doctor,13,H1674,12,9,H1674,12,9,H68,3,2,H68,3,2,H1674,12,9,H1674,12,9,0,0,0,0,0,0
W1240,1,Doctor,14,H537,7,7,H537,7,7,H537,7,7,H537,7,7,H537,7,7,H537,7,7,0,0,0,0,0,0
W1294,1,Doctor,15,H1670,8,5,H1670,8,5,H1670,8,5,H1670,8,5,H1670,8,5,H1670,8,5,0,0,0,0,0,0
W1684,1,Doctor,16,H1282,10,5,H1282,10,5,H1032,1,1,H1032,1,1,H1282,10,5,H1282,10,5,0,0,0,0,0,0
W500,1,Doctor,17,H1035,1,1,H1035,1,1,H1035,1,1,H1035,1,1,H1035,1,1,H1035,1,1,0,0,0,0,0,0
W1442,1,Doctor,18,H20,16,8,H20,16,8,H601,8,4,H601,8,4,H20,16,8,H20,16,8,0,0,0,0,0,0
W1138,1,Doctor,19,H664,5,2,H664,5,2,H664,5,2,H664,5,2,H664,5,2,H664,5,2,0,0,0,0,0,0
W1430,1,Doctor,20,H5,6,3,H5,6,3,H5,6,3,H5,6,3,H5,6,3,H5,6,3,0,0,0,0,0,0
W18,1,Doctor,21,H130,12,3,H130,12,3,H130,12,3,H130,12,3,H130,12,3,H130,12,3,0,0,0,0,0,0
W1518,1,Doctor,22,H387,8,3,H387,8,3,H387,8,3,H387,8,3,H387,8,3,H387,8,3,0,0,0,0,0,0
W836,1,Doctor,23,H513,14,5,H513,14,5,H108,8,2,H108,8,2,H513,14,5,H513,14,5,0,0,0,0,0,0
W525,1,Doctor,24,H1261,6,6,H1261,6,6,H1261,6,6,H1261,6,6,H1261,6,6,H1261,6,6,0,0,0,0,0,0
W531,1,Doctor,25,H1,7,2,H1,7,2,H1,7,2,H1,7,2,H1,7,2,H1,7,2,0,0,0,0,0,0
W873,1,Doctor,26,H1301,14,7,H1301,14,7,H543,5,2,H543,5,2,H1301,14,7,H1301,14,7,0,0,0,0,0,0
W1192,1,Doctor,27,H445,18,6,H445,18,6,H620,17,5,H620,17,5,H445,18,6,H445,18,6,0,0,0,0,0,0
W166,1,Doctor,28,H1254,10,6,H1254,10,6,H1254,10,6,H1254,10,6,H1254,10,6,H1254,10,6,0,0,0,0,0,0
W1364,1,Doctor,29,H373,17,9,H373,17,9,H373,17,9,H373,17,9,H373,17,9,H373,17,9,0,0,0,0,0,0
W1352,1,Doctor,30,H757,18,6,H757,18,6,H757,18,6,H757,18,6,H757,18,6,H757,18,6,0,0,0,0,0,0
W128,1,Doctor,31,H65,10,2,H65,10,2,H65,10,2,H65,10,2,H65,10,2,H65,10,2,0,0,0,0,0,0
W889,1,Doctor,32,H77,9,3,H77,9,3,H77,9,3,H77,9,3,H77,9,3,H77,9,3,0,0,0,0,0,0
W592,1,Doctor,33,H1302,15,5,H1302,15,5,H1302,15,5,H1302,15,5,H1302,15,5,H1302,15,5,0,0,0,0,0,0
W601,1,Doctor,34,H345,19,5,H345,19,5,H345,19,5,H345,19,5,H345,19,5,H345,19,5,0,0,0,0,0,0
W1140,1,Doctor,35,H999,32,13,H999,32,13,Unmatched,0,0,Unmatched,0,0,H999,32,13,H999,32,13,0,0,1638,1638,0,0
