id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W1642,1,Doctor,1,H1388,1,1,H1388,1,1,H1388,1,1,H1388,1,1,H1388,1,1,H1388,1,1,0,0,0,0,0,0
W612,1,Doctor,2,H637,2,2,H637,2,2,H637,2,2,H637,2,2,H637,2,2,H637,2,2,0,0,0,0,0,0
W768,1,Doctor,3,H289,3,3,H289,3,3,H289,3,3,H289,3,3,H289,3,3,H289,3,3,0,0,0,0,0,0
W993,1,Doctor,4,H63,3,3,H63,3,3,H63,3,3,H63,3,3,H63,3,3,H63,3,3,0,0,0,0,0,0
W1434,1,Doctor,5,H896,4,3,H896,4,3,H896,4,3,H896,4,3,H896,4,3,H896,4,3,0,0,0,0,0,0
W166,1,Doctor,6,H1158,5,3,H1158,5,3,H1158,5,3,H1158,5,3,H1158,5,3,H1158,5,3,0,0,0,0,0,0
W498,1,Doctor,7,H241,5,2,H241,5,2,H241,5,2,H241,5,2,H241,5,2,H241,5,2,0,0,0,0,0,0
W1478,1,Doctor,8,H331,11,5,H331,11,5,Unmatched,0,0,Unmatched,0,0,H331,11,5,H331,11,5,0,0,1693,1693,0,0
W770,1,Doctor,9,H895,8,1,H895,8,1,Unmatched,0,0,Unmatched,0,0,H895,8,1,H895,8,1,0,0,1693,1693,0,0
W592,1,Doctor,10,H395,8,1,H395,8,1,Unmatched,0,0,Unmatched,0,0,H395,8,1,H395,8,1,0,0,1693,1693,0,0
W1097,1,Doctor,11,H1386,10,3,H1386,10,3,Unmatched,0,0,Unmatched,0,0,H1386,10,3,H1386,10,3,0,0,1693,1693,0,0
W118,1,Doctor,12,H274,14,4,H274,14,4,Unmatched,0,0,Unmatched,0,0,H274,14,4,H274,14,4,0,0,1693,1693,0,0
W926,1,Doctor,13,H742,11,3,H742,11,3,Unmatched,0,0,Unmatched,0,0,H742,11,3,H742,11,3,0,0,1693,1693,0,0
W659,1,Doctor,14,H831,12,3,H831,12,3,Unmatched,0,0,Unmatched,0,0,H831,12,3,H831,12,3,0,0,1693,1693,0,0
W1596,1,Doctor,15,H1661,8,1,H1661,8,1,Unmatched,0,0,Unmatched,0,0,H1661,8,1,H1661,8,1,0,0,1693,1693,0,0
W953,1,Doctor,16,H190,13,2,H190,13,2,Unmatched,0,0,Unmatched,0,0,H190,13,2,H190,13,2,0,0,1693,1693,0,0
W23,1,Doctor,17,H294,15,2,H294,15,2,Unmatched,0,0,Unmatched,0,0,H294,15,2,H294,15,2,0,0,1693,1693,0,0
W325,1,Doctor,18,H209,15,2,H209,15,2,Unmatched,0,0,Unmatched,0,0,H209,15,2,H209,15,2,0,0,1693,1693,0,0
W500,1,Doctor,19,H435,15,2,H435,15,2,Unmatched,0,0,Unmatched,0,0,H435,15,2,H435,15,2,0,0,1693,1693,0,0
W1301,1,Doctor,20,H792,15,1,H792,15,1,Unmatched,0,0,Unmatched,0,0,H792,15,1,H792,15,1,0,0,1693,1693,0,0
W1277,1,Doctor,21,H1027,19,3,H1027,19,3,Unmatched,0,0,Unmatched,0,0,H1027,19,3,H1027,19,3,0,0,1693,1693,0,0
W1174,1,Doctor,22,H1024,19,1,H1024,19,1,Unmatched,0,0,Unmatched,0,0,H1024,19,1,H1024,19,1,0,0,1693,1693,0,0
W580,1,Doctor,23,H398,18,1,H398,18,1,Unmatched,0,0,Unmatched,0,0,H398,18,1,H398,18,1,0,0,1693,1693,0,0
W810,1,Doctor,24,H880,22,3,H880,22,3,Unmatched,0,0,Unmatched,0,0,H880,22,3,H880,22,3,0,0,1693,1693,0,0
W1237,1,Doctor,25,H1570,22,2,H1570,22,2,Unmatched,0,0,Unmatched,0,0,H1570,22,2,H1570,22,2,0,0,1693,1693,0,0
W510,1,Doctor,26,H486,20,2,H486,20,2,Unmatched,0,0,Unmatched,0,0,H486,20,2,H486,20,2,0,0,1693,1693,0,0
W1049,1,Doctor,27,H364,30,5,H364,30,5,Unmatched,0,0,Unmatched,0,0,H364,30,5,H364,30,5,1,1,1693,1693,0,0
W730,1,Doctor,28,H151,23,2,H151,23,2,Unmatched,0,0,Unmatched,0,0,H151,23,2,H151,23,2,0,0,1693,1693,0,0
W479,1,Doctor,29,H878,29,1,H878,29,1,Unmatched,0,0,Unmatched,0,0,H878,29,1,H878,29,1,1,1,1693,1693,0,0
W1138,1,Doctor,30,H128,21,1,H128,21,1,Unmatched,0,0,Unmatched,0,0,H128,21,1,H128,21,1,0,0,1693,1693,0,0
W1579,1,Doctor,31,H1303,18,1,H1303,18,1,Unmatched,0,0,Unmatched,0,0,H1303,18,1,H1303,18,1,0,0,1693,1693,0,0
W1098,1,Doctor,32,H358,18,1,H358,18,1,Unmatched,0,0,Unmatched,0,0,H358,18,1,H358,18,1,0,0,1693,1693,0,0
W1407,1,Doctor,33,H556,29,1,H556,29,1,Unmatched,0,0,Unmatched,0,0,H556,29,1,H556,29,1,1,1,1693,1693,0,0
W1055,1,Doctor,34,H1690,25,-1,H1690,25,-1,Unmatched,0,0,Unmatched,0,0,H204,32,3,H204,32,3,1,1,1693,1693,0,0
W1508,1,Doctor,35,H942,28,1,H942,28,1,Unmatched,0,0,Unmatched,0,0,H942,28,1,H942,28,1,1,1,1693,1693,0,0
W359,1,Doctor,36,H1406,36,-1,H1406,36,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,1657,1657,1693,1693,0,0
W780,1,Doctor,37,H1338,28,1,H1338,28,1,Unmatched,0,0,Unmatched,0,0,H1338,28,1,H1338,28,1,1,1,1693,1693,0,0
W1294,1,Doctor,38,H365,34,3,H365,34,3,Unmatched,0,0,Unmatched,0,0,H365,34,3,H365,34,3,0,0,1693,1693,0,0
W1321,1,Doctor,39,H875,41,-1,H875,41,-1,Unmatched,0,0,Unmatched,0,0,H494,29,2,H494,29,2,1,1,1693,1693,0,0
W846,1,Doctor,40,H1507,39,3,H1507,39,3,Unmatched,0,0,Unmatched,0,0,H490,40,4,H490,40,4,1,1,1693,1693,0,0
