id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W859,1,Doctor,1,H779,3,3,H779,3,3,H241,1,1,H241,1,1,H779,3,3,H779,3,3,0,0,0,0,0,0
W884,1,Doctor,2,H1309,5,1,H1309,5,1,H1309,5,1,H1309,5,1,H1309,5,1,H1309,5,1,0,0,0,0,0,0
W1505,1,Doctor,3,H1452,1,1,H1452,1,1,H1452,1,1,H1452,1,1,H1452,1,1,H1452,1,1,0,0,0,0,0,0
W14,1,Doctor,4,H1609,3,1,H1609,3,1,H1609,3,1,H1609,3,1,H1609,3,1,H1609,3,1,0,0,0,0,0,0
W310,1,Doctor,5,H829,1,1,H829,1,1,H829,1,1,H829,1,1,H829,1,1,H829,1,1,0,0,0,0,0,0
W339,1,Doctor,6,H692,8,5,H692,8,5,H201,6,-1,H201,6,-1,H692,8,5,H692,8,5,0,0,0,0,0,0
W291,1,Doctor,7,H1441,5,4,H1441,5,4,H1313,2,2,H1313,2,2,H1441,5,4,H1441,5,4,0,0,0,0,0,0
W178,1,Doctor,8,H1361,7,3,H1361,7,3,H1591,2,1,H1591,2,1,H1361,7,3,H1361,7,3,0,0,0,0,0,0
W732,1,Doctor,9,H1306,1,1,H1306,1,1,H1306,1,1,H1306,1,1,H1306,1,1,H1306,1,1,0,0,0,0,0,0
W1204,1,Doctor,10,H973,15,4,H973,15,4,H1146,4,2,H1146,4,2,H973,15,4,H973,15,4,0,0,0,0,0,0
W934,1,Doctor,11,H1454,1,1,H1454,1,1,H1454,1,1,H1454,1,1,H1454,1,1,H1454,1,1,0,0,0,0,0,0
W755,1,Doctor,12,H958,3,1,H958,3,1,H958,3,1,H958,3,1,H958,3,1,H958,3,1,0,0,0,0,0,0
W1269,1,Doctor,13,H427,1,1,H427,1,1,H427,1,1,H427,1,1,H427,1,1,H427,1,1,0,0,0,0,0,0
W555,1,Doctor,14,H330,3,1,H330,3,1,H330,3,1,H330,3,1,H330,3,1,H330,3,1,0,0,0,0,0,0
W751,1,Doctor,15,H1123,4,1,H1123,4,1,H1123,4,1,H1123,4,1,H1123,4,1,H1123,4,1,0,0,0,0,0,0
W506,1,Doctor,16,H1643,6,2,H1643,6,2,H1201,1,1,H1201,1,1,H1643,6,2,H1643,6,2,0,0,0,0,0,0
W385,1,Doctor,17,H1042,8,1,H1042,8,1,H1042,8,1,H1042,8,1,H1042,8,1,H1042,8,1,0,0,0,0,0,0
W767,1,Doctor,18,H1500,7,2,H1500,7,2,H1500,7,2,H1500,7,2,H1500,7,2,H1500,7,2,0,0,0,0,0,0
W173,1,Doctor,19,H1568,2,2,H1568,2,2,H1568,2,2,H1568,2,2,H1568,2,2,H1568,2,2,0,0,0,0,0,0
W1278,1,Doctor,20,H452,5,2,H452,5,2,H684,3,1,H684,3,1,H452,5,2,H452,5,2,0,0,0,0,0,0
W1123,1,Doctor,21,H906,1,1,H906,1,1,H906,1,1,H906,1,1,H906,1,1,H906,1,1,0,0,0,0,0,0
W1002,1,Doctor,22,H1288,4,1,H1557,16,5,H1288,4,1,H1288,4,1,H1557,16,5,H1557,16,5,0,0,0,0,0,0
W362,1,Doctor,23,H658,3,1,H658,3,1,H625,1,-1,H625,1,-1,H658,3,1,H658,3,1,0,0,0,0,0,0
W546,1,Doctor,24,H515,9,2,H515,9,2,H639,2,-1,H639,2,-1,H515,9,2,H515,9,2,0,0,0,0,0,0
W922,1,Doctor,25,H207,3,1,H207,3,1,H207,3,1,H207,3,1,H207,3,1,H207,3,1,0,0,0,0,0,0
W1067,1,Doctor,26,H932,6,3,H932,6,3,H932,6,3,H932,6,3,H932,6,3,H932,6,3,0,0,0,0,0,0
W106,1,Doctor,27,H1531,1,1,H1531,1,1,H1531,1,1,H1531,1,1,H1531,1,1,H1531,1,1,0,0,0,0,0,0
W686,1,Doctor,28,H257,3,2,H257,3,2,H1242,2,1,H1242,2,1,H257,3,2,H257,3,2,0,0,0,0,0,0
W1086,1,Doctor,29,H472,14,3,H472,14,3,Unmatched,0,0,Unmatched,0,0,H472,14,3,H472,14,3,0,0,1485,1485,0,0
W526,1,Doctor,30,H379,4,1,H379,4,1,H379,4,1,H379,4,1,H379,4,1,H379,4,1,0,0,0,0,0,0
