id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W1255,1,Doctor,1,H282,8,3,H771,110,-1,H1006,2,1,H1006,2,1,H282,8,3,H282,8,3,0,0,0,0,0,0
W1333,1,Doctor,2,H1690,12,2,H1690,12,2,H1352,4,-1,H1352,4,-1,H1690,12,2,H1690,12,2,0,0,0,0,0,0
W1471,1,Doctor,3,H1524,10,4,H1256,17,-1,H1417,3,-1,H1417,3,-1,H1524,10,4,H1524,10,4,1,1,0,0,0,0
W146,1,Doctor,4,H718,15,1,H859,66,-1,Unmatched,0,0,Unmatched,0,0,H718,15,1,H718,15,1,0,0,709,709,0,0
W1401,1,Doctor,5,H1397,2,1,H1449,141,-1,H1397,2,1,H1397,2,1,H1397,2,1,H1397,2,1,0,0,0,0,0,0
W1233,1,Doctor,6,H786,12,5,H1332,43,-1,H1618,2,1,H1618,2,1,H1484,3,2,H1484,3,2,0,0,0,0,0,0
W806,1,Doctor,7,H822,2,1,H1454,162,-1,H822,2,1,H822,2,1,H822,2,1,H822,2,1,0,0,0,0,0,0
W1433,1,Doctor,8,H827,11,3,H827,11,3,H981,1,-1,H981,1,-1,H827,11,3,H827,11,3,0,0,0,0,0,0
W934,1,Doctor,9,H1250,2,1,H875,81,-1,H1250,2,1,H1250,2,1,H1250,2,1,H1250,2,1,0,0,0,0,0,0
W1112,1,Doctor,10,H681,13,2,H1653,46,-1,Unmatched,0,0,Unmatched,0,0,H681,13,2,H681,13,2,2,2,693,693,0,0
W744,1,Doctor,11,H1156,3,1,H1389,89,-1,H1156,3,1,H1156,3,1,H1156,3,1,H1156,3,1,0,0,0,0,0,0
W1378,1,Doctor,12,H620,9,-1,H1223,31,-1,Unmatched,0,0,Unmatched,0,0,H695,10,1,H695,10,1,0,0,714,714,0,0
W914,1,Doctor,13,H882,10,5,H746,92,-1,H635,1,1,H635,1,1,H924,3,2,H924,3,2,0,0,0,0,0,0
W194,1,Doctor,14,H935,4,1,H1258,11,5,H1398,3,-1,H1398,3,-1,H935,4,1,H935,4,1,0,0,0,0,0,0
W1363,1,Doctor,15,H1043,2,1,H920,29,-1,H1043,2,1,H1043,2,1,H185,3,2,H185,3,2,0,0,0,0,0,0
W437,1,Doctor,16,H675,17,2,H656,98,-1,H438,2,-1,H438,2,-1,H675,17,2,H675,17,2,1,1,0,0,0,0
W260,1,Doctor,17,H1602,4,1,H158,290,-1,H1448,3,-1,H1448,3,-1,H1602,4,1,H1602,4,1,1,1,0,0,0,0
W103,1,Doctor,18,H1350,1,1,H559,94,-1,H1350,1,1,H1350,1,1,H1350,1,1,H1350,1,1,0,0,0,0,0,0
W62,1,Doctor,19,H664,10,2,H399,91,-1,Unmatched,0,0,Unmatched,0,0,H664,10,2,H664,10,2,0,0,707,707,0,0
W777,1,Doctor,20,H1422,2,1,H1171,356,-1,H1422,2,1,H1422,2,1,H1422,2,1,H1422,2,1,0,0,0,0,0,0
W1593,1,Doctor,21,H787,1,1,H1206,198,-1,H787,1,1,H787,1,1,H787,1,1,H787,1,1,0,0,0,0,0,0
W1610,1,Doctor,22,H990,8,2,H700,79,-1,H735,3,1,H735,3,1,H990,8,2,H990,8,2,0,0,0,0,0,0
W243,1,Doctor,23,H722,2,1,H212,388,-1,H1024,1,-1,H1024,1,-1,H722,2,1,H722,2,1,0,0,0,0,0,0
W725,1,Doctor,24,H1281,1,1,H1279,329,-1,H1281,1,1,H1281,1,1,H922,7,3,H922,7,3,0,0,0,0,0,0
W1350,1,Doctor,25,H502,2,2,H1298,12,4,H502,2,2,H502,2,2,H948,3,3,H948,3,3,0,0,0,0,0,0
