id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W154,1,Doctor,1,H200,23,4,H200,23,4,Unmatched,0,0,Unmatched,0,0,H200,23,4,H200,23,4,0,0,195,195,0,0
W144,1,Doctor,2,H109,33,2,H109,33,2,Unmatched,0,0,Unmatched,0,0,H109,33,2,H109,33,2,0,0,195,195,0,0
W137,1,Doctor,3,H46,56,4,H46,56,4,Unmatched,0,0,Unmatched,0,0,H46,56,4,H46,56,4,0,0,195,195,0,0
W120,1,Doctor,4,H131,21,2,H131,21,2,Unmatched,0,0,Unmatched,0,0,H131,21,2,H131,21,2,0,0,195,195,0,0
W72,1,Doctor,5,H9,132,-1,H9,132,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,33,33,195,195,0,0
W88,1,Doctor,6,H48,24,1,H48,24,1,Unmatched,0,0,Unmatched,0,0,H48,24,1,H48,24,1,0,0,195,195,0,0
W153,1,Doctor,7,H153,18,1,H153,18,1,Unmatched,0,0,Unmatched,0,0,H153,18,1,H153,18,1,0,0,195,195,0,0
W191,1,Doctor,8,H77,58,2,H77,58,2,Unmatched,0,0,Unmatched,0,0,H77,58,2,H77,58,2,0,0,195,195,0,0
W43,1,Doctor,9,H82,28,2,H82,28,2,Unmatched,0,0,Unmatched,0,0,H82,28,2,H82,28,2,0,0,195,195,0,0
W10,1,Doctor,10,H128,110,5,H128,110,5,Unmatched,0,0,Unmatched,0,0,H128,110,5,H128,110,5,2,2,195,195,0,0
W76,1,Doctor,11,H172,74,-1,H172,74,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,33,33,195,195,0,0
W31,1,Doctor,12,H184,98,-1,H184,98,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,37,37,195,195,0,0
W8,1,Doctor,13,H135,5,2,H135,5,2,H135,5,2,H135,5,2,H135,5,2,H135,5,2,0,0,0,0,0,0
W129,1,Doctor,14,H183,62,1,H183,62,1,Unmatched,0,0,Unmatched,0,0,H183,62,1,H183,62,1,0,0,195,195,0,0
W157,1,Doctor,15,H127,136,-1,H127,136,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,31,31,195,195,0,0
W27,1,Doctor,16,H168,58,4,H168,58,4,Unmatched,0,0,Unmatched,0,0,H168,58,4,H168,58,4,0,0,195,195,0,0
W84,1,Doctor,17,H72,1,1,H72,1,1,H72,1,1,H72,1,1,H72,1,1,H72,1,1,0,0,0,0,0,0
W69,1,Doctor,18,H136,9,1,H136,9,1,Unmatched,0,0,Unmatched,0,0,H136,9,1,H136,9,1,0,0,195,195,0,0
W16,1,Doctor,19,H191,42,4,H191,42,4,Unmatched,0,0,Unmatched,0,0,H191,42,4,H191,42,4,0,0,195,195,0,0
W48,1,Doctor,20,H43,107,-1,H43,107,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,29,29,195,195,0,0
W36,1,Doctor,21,H32,2,1,H32,2,1,H32,2,1,H32,2,1,H32,2,1,H32,2,1,0,0,0,0,0,0
W195,1,Doctor,22,H74,7,1,H74,7,1,Unmatched,0,0,Unmatched,0,0,H74,7,1,H74,7,1,0,0,195,195,0,0
W49,1,Doctor,23,H84,34,2,H84,34,2,Unmatched,0,0,Unmatched,0,0,H84,34,2,H84,34,2,0,0,195,195,0,0
W196,1,Doctor,24,H27,48,2,H27,48,2,Unmatched,0,0,Unmatched,0,0,H27,48,2,H27,48,2,0,0,195,195,0,0
W194,1,Doctor,25,H100,99,1,H100,99,1,Unmatched,0,0,Unmatched,0,0,H100,99,1,H100,99,1,1,1,195,195,0,0
W79,1,Doctor,26,H83,32,3,H83,32,3,Unmatched,0,0,Unmatched,0,0,H83,32,3,H83,32,3,0,0,195,195,0,0
W163,1,Doctor,27,H15,40,2,H15,40,2,Unmatched,0,0,Unmatched,0,0,H15,40,2,H15,40,2,0,0,195,195,0,0
W111,1,Doctor,28,H58,39,3,H58,39,3,Unmatched,0,0,Unmatched,0,0,H58,39,3,H58,39,3,0,0,195,195,0,0
