id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W71,1,Doctor,1,H61,8,3,H61,8,3,H90,3,2,H90,3,2,H61,8,3,H61,8,3,0,0,0,0,0,0
W141,1,Doctor,2,H41,1,1,H41,1,1,H41,1,1,H41,1,1,H41,1,1,H41,1,1,0,0,0,0,0,0
W176,1,Doctor,3,H102,5,-1,H102,5,-1,H137,4,1,H137,4,1,H95,14,3,H95,14,3,2,2,0,0,0,0
W200,1,Doctor,4,H133,8,4,H133,8,4,H145,5,2,H145,5,2,H22,9,5,H22,9,5,0,0,0,0,0,0
W191,1,Doctor,5,H158,2,1,H158,2,1,H158,2,1,H158,2,1,H158,2,1,H158,2,1,0,0,0,0,0,0
W124,1,Doctor,6,H105,3,1,H105,3,1,H105,3,1,H105,3,1,H105,3,1,H105,3,1,0,0,0,0,0,0
W110,1,Doctor,7,H25,8,2,H25,8,2,H7,3,-1,H7,3,-1,H25,8,2,H25,8,2,0,0,0,0,0,0
W129,1,Doctor,8,H199,4,1,H199,4,1,H199,4,1,H199,4,1,H199,4,1,H199,4,1,1,1,0,0,0,0
W128,1,Doctor,9,H49,2,1,H49,2,1,H49,2,1,H49,2,1,H49,2,1,H49,2,1,0,0,0,0,0,0
W181,1,Doctor,10,H174,3,1,H174,3,1,H174,3,1,H174,3,1,H76,5,3,H76,5,3,0,0,0,0,0,0
W78,1,Doctor,11,H18,8,-1,H19,19,-1,H118,4,-1,H118,4,-1,H43,14,5,H43,14,5,0,0,0,0,0,0
W3,1,Doctor,12,H138,1,1,H63,5,4,H138,1,1,H138,1,1,H138,1,1,H138,1,1,0,0,0,0,0,0
W192,1,Doctor,13,H22,2,1,H22,2,1,H22,2,1,H22,2,1,H179,10,3,H179,10,3,1,1,0,0,0,0
W8,1,Doctor,14,H147,9,2,H147,9,2,Unmatched,0,0,Unmatched,0,0,H147,9,2,H147,9,2,0,0,111,111,0,0
W97,1,Doctor,15,H70,1,1,H70,1,1,H70,1,1,H70,1,1,H70,1,1,H70,1,1,0,0,0,0,0,0
W102,1,Doctor,16,H46,1,-1,H176,6,2,H46,1,-1,H46,1,-1,H176,6,2,H176,6,2,0,0,0,0,0,0
W105,1,Doctor,17,H65,4,1,H65,4,1,H65,4,1,H65,4,1,H65,4,1,H65,4,1,0,0,0,0,0,0
W56,1,Doctor,18,H88,4,1,H77,21,-1,H88,4,1,H88,4,1,H88,4,1,H88,4,1,0,0,0,0,0,0
W88,1,Doctor,19,H196,6,1,H196,6,1,H148,1,-1,H148,1,-1,H196,6,1,H196,6,1,0,0,0,0,0,0
