id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W423,1,Doctor,1,H20,24,1,H162,47,4,H202,1,-1,H202,1,-1,H20,24,1,H20,24,1,2,2,0,0,0,0
W31,1,Doctor,2,H111,39,1,H305,67,4,Unmatched,0,0,Unmatched,0,0,H451,52,3,H451,52,3,3,3,226,226,0,0
W103,1,Doctor,3,H420,53,-1,H160,231,-1,H429,1,-1,H429,1,-1,H66,101,4,H66,101,4,6,6,0,0,0,0
W224,1,Doctor,4,H226,14,2,H373,190,-1,H262,2,-1,H262,2,-1,H283,15,3,H283,15,3,0,0,0,0,0,0
W71,1,Doctor,5,H344,5,-1,H249,181,-1,H344,5,-1,H344,5,-1,H22,16,2,H22,16,2,1,1,0,0,0,0
W385,1,Doctor,6,H13,4,1,H13,4,1,H453,1,-1,H453,1,-1,H13,4,1,H13,4,1,0,0,0,0,0,0
W95,1,Doctor,7,H195,13,1,H272,14,2,H121,4,-1,H121,4,-1,H195,13,1,H195,13,1,0,0,0,0,0,0
W186,1,Doctor,8,H39,14,1,H243,76,-1,Unmatched,0,0,Unmatched,0,0,H39,14,1,H39,14,1,1,1,229,229,0,0
W197,1,Doctor,9,H312,4,1,H312,4,1,H312,4,1,H312,4,1,H312,4,1,H312,4,1,1,1,0,0,0,0
W410,1,Doctor,10,H166,21,1,H458,203,-1,H130,3,-1,H130,3,-1,H166,21,1,H166,21,1,0,0,0,0,0,0
