id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W350,1,Doctor,1,H335,4,2,H335,4,2,H335,4,2,H335,4,2,H335,4,2,H335,4,2,0,0,0,0,0,0
W495,1,Doctor,2,H245,3,1,H245,3,1,H245,3,1,H245,3,1,H245,3,1,H245,3,1,0,0,0,0,0,0
W228,1,Doctor,3,H358,3,1,H358,3,1,H358,3,1,H358,3,1,H358,3,1,H358,3,1,0,0,0,0,0,0
W391,1,Doctor,4,H23,9,3,H23,9,3,H458,2,1,H458,2,1,H23,9,3,H23,9,3,0,0,0,0,0,0
W28,1,Doctor,5,H16,5,2,H16,5,2,H240,3,-1,H240,3,-1,H16,5,2,H16,5,2,0,0,0,0,0,0
W382,1,Doctor,6,H288,1,1,H288,1,1,H288,1,1,H288,1,1,H288,1,1,H288,1,1,0,0,0,0,0,0
W371,1,Doctor,7,H356,8,1,H356,8,1,H356,8,1,H356,8,1,H356,8,1,H356,8,1,0,0,0,0,0,0
W131,1,Doctor,8,H192,2,1,H213,7,2,H192,2,1,H192,2,1,H192,2,1,H192,2,1,0,0,0,0,0,0
W434,1,Doctor,9,H315,17,5,H315,17,5,H87,1,-1,H87,1,-1,H315,17,5,H315,17,5,0,0,0,0,0,0
W162,1,Doctor,10,H417,30,7,H59,36,11,H416,4,1,H416,4,1,H417,30,7,H417,30,7,0,0,0,0,0,0
