id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W427,1,Doctor,1,H475,1,-1,H375,7,2,H475,1,-1,H475,1,-1,H375,7,2,H375,7,2,0,0,0,0,0,0
W461,1,Doctor,2,H49,4,1,H129,9,-1,H204,1,-1,H204,1,-1,H49,4,1,H49,4,1,2,2,0,0,0,0
W454,1,Doctor,3,H327,1,-1,H269,9,-1,H327,1,-1,H327,1,-1,H306,6,2,H306,6,2,1,1,0,0,0,0
W293,1,Doctor,4,H352,3,2,H436,12,-1,H392,1,-1,H392,1,-1,H352,3,2,H352,3,2,0,0,0,0,0,0
W350,1,Doctor,5,H238,2,1,H19,8,-1,H118,1,-1,H118,1,-1,H238,2,1,H238,2,1,0,0,0,0,0,0
W499,1,Doctor,6,H128,1,1,H128,1,1,H128,1,1,H128,1,1,H128,1,1,H128,1,1,0,0,0,0,0,0
W156,1,Doctor,7,H318,1,1,H303,6,-1,H318,1,1,H318,1,1,H318,1,1,H318,1,1,0,0,0,0,0,0
W192,1,Doctor,8,H289,4,-1,H289,4,-1,H29,2,1,H29,2,1,Unmatched,0,0,Unmatched,0,0,180,180,0,0,0,0
W409,1,Doctor,9,H415,4,1,H8,7,2,Unmatched,0,0,Unmatched,0,0,H415,4,1,H415,4,1,0,0,336,336,0,0
W118,1,Doctor,10,H481,1,1,H23,5,2,H481,1,1,H481,1,1,H481,1,1,H481,1,1,0,0,0,0,0,0
W304,1,Doctor,11,H197,1,1,H197,1,1,H197,1,1,H197,1,1,H197,1,1,H197,1,1,0,0,0,0,0,0
W329,1,Doctor,12,H293,3,-1,H342,5,-1,H297,2,1,H297,2,1,Unmatched,0,0,Unmatched,0,0,183,183,0,0,0,0
W277,1,Doctor,13,H172,3,1,H456,9,-1,H130,1,-1,H130,1,-1,H84,4,2,H84,4,2,0,0,0,0,0,0
W492,1,Doctor,14,H448,1,1,H448,1,1,H448,1,1,H448,1,1,H448,1,1,H448,1,1,0,0,0,0,0,0
W210,1,Doctor,15,H406,5,1,H254,18,-1,H230,2,-1,H230,2,-1,H406,5,1,H406,5,1,0,0,0,0,0,0
W348,1,Doctor,16,H69,2,-1,H150,9,2,H321,1,-1,H321,1,-1,H15,7,1,H15,7,1,1,1,0,0,0,0
W97,1,Doctor,17,H379,1,1,H271,8,-1,H379,1,1,H379,1,1,H379,1,1,H379,1,1,0,0,0,0,0,0
W244,1,Doctor,18,H11,4,1,H11,4,1,Unmatched,0,0,Unmatched,0,0,H11,4,1,H11,4,1,0,0,324,324,0,0
W18,1,Doctor,19,H441,3,1,H44,13,-1,Unmatched,0,0,Unmatched,0,0,H441,3,1,H441,3,1,0,0,332,332,0,0
W469,1,Doctor,20,H376,2,-1,H187,5,2,H136,1,-1,H136,1,-1,H187,5,2,H187,5,2,1,1,0,0,0,0
W248,1,Doctor,21,H183,2,1,H43,11,-1,H183,2,1,H183,2,1,H183,2,1,H183,2,1,0,0,0,0,0,0
W471,1,Doctor,22,H492,1,-1,H67,15,-1,H492,1,-1,H492,1,-1,H172,8,1,H172,8,1,0,0,0,0,0,0
W199,1,Doctor,23,H390,4,1,H415,6,2,H271,1,-1,H271,1,-1,H390,4,1,H390,4,1,0,0,0,0,0,0
W178,1,Doctor,24,H37,1,1,H37,1,1,H37,1,1,H37,1,1,H37,1,1,H37,1,1,0,0,0,0,0,0
W184,1,Doctor,25,H367,1,1,H367,1,1,H367,1,1,H367,1,1,H367,1,1,H367,1,1,0,0,0,0,0,0
W130,1,Doctor,26,H42,11,-1,H447,15,-1,H120,2,-1,H120,2,-1,H139,8,2,H139,8,2,1,1,0,0,0,0
W143,1,Doctor,27,H33,1,1,H329,4,-1,H33,1,1,H33,1,1,H33,1,1,H33,1,1,0,0,0,0,0,0
W60,1,Doctor,28,H64,3,-1,H102,12,-1,Unmatched,0,0,Unmatched,0,0,H147,6,1,H147,6,1,0,0,323,323,0,0
W205,1,Doctor,29,H353,1,1,H6,12,-1,H353,1,1,H353,1,1,H353,1,1,H353,1,1,0,0,0,0,0,0
W20,1,Doctor,30,H200,7,2,H360,17,-1,H73,1,1,H73,1,1,H200,7,2,H200,7,2,0,0,0,0,0,0
W19,1,Doctor,31,H271,3,1,H346,7,-1,H278,2,-1,H278,2,-1,H271,3,1,H271,3,1,0,0,0,0,0,0
W234,1,Doctor,32,H228,5,1,H112,16,-1,H247,1,-1,H247,1,-1,H228,5,1,H228,5,1,1,1,0,0,0,0
W37,1,Doctor,33,H175,2,1,H175,2,1,H137,1,-1,H137,1,-1,H175,2,1,H175,2,1,0,0,0,0,0,0
W174,1,Doctor,34,H45,1,1,H45,1,1,H45,1,1,H45,1,1,H45,1,1,H45,1,1,0,0,0,0,0,0
W162,1,Doctor,35,H297,3,1,H297,3,1,H2,1,-1,H2,1,-1,H297,3,1,H297,3,1,0,0,0,0,0,0
W71,1,Doctor,36,H402,4,1,H398,19,-1,H68,1,-1,H68,1,-1,H402,4,1,H402,4,1,0,0,0,0,0,0
W155,1,Doctor,37,H2,5,1,H475,8,2,H134,1,-1,H134,1,-1,H2,5,1,H2,5,1,0,0,0,0,0,0
W86,1,Doctor,38,H122,2,1,H122,2,1,H3,1,-1,H3,1,-1,H122,2,1,H122,2,1,0,0,0,0,0,0
W131,1,Doctor,39,H483,1,1,H483,1,1,H483,1,1,H483,1,1,H483,1,1,H483,1,1,0,0,0,0,0,0
W142,1,Doctor,40,H284,4,1,H284,4,1,Unmatched,0,0,Unmatched,0,0,H284,4,1,H284,4,1,0,0,314,314,0,0
W412,1,Doctor,41,H467,2,-1,H120,6,-1,H467,2,-1,H467,2,-1,H458,4,2,H458,4,2,0,0,0,0,0,0
W362,1,Doctor,42,H141,3,1,H141,3,1,H24,1,-1,H24,1,-1,H141,3,1,H141,3,1,0,0,0,0,0,0
