id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W107,1,Doctor,1,H350,18,4,H229,47,12,H93,2,1,H93,2,1,H323,30,7,H323,30,7,0,0,0,0,0,0
W221,1,Doctor,2,H269,13,4,H221,223,-1,H174,7,-1,H174,7,-1,H269,13,4,H269,13,4,0,0,0,0,0,0
W183,1,Doctor,3,H255,4,1,H411,125,-1,H255,4,1,H255,4,1,H449,22,4,H449,22,4,0,0,0,0,0,0
W423,1,Doctor,4,H65,1,1,H323,24,6,H65,1,1,H65,1,1,H65,1,1,H65,1,1,0,0,0,0,0,0
W240,1,Doctor,5,H453,3,2,H453,3,2,H118,1,1,H118,1,1,H453,3,2,H453,3,2,0,0,0,0,0,0
W470,1,Doctor,6,H488,19,5,H445,190,-1,H451,2,1,H451,2,1,H26,22,6,H26,22,6,0,0,0,0,0,0
W62,1,Doctor,7,H308,17,3,H128,58,14,H25,10,1,H25,10,1,H308,17,3,H308,17,3,0,0,0,0,0,0
W389,1,Doctor,8,H374,5,2,H419,76,12,H276,4,1,H276,4,1,H374,5,2,H374,5,2,0,0,0,0,0,0
W286,1,Doctor,9,H256,31,3,H369,44,8,Unmatched,0,0,Unmatched,0,0,H256,31,3,H256,31,3,0,0,114,114,0,0
W319,1,Doctor,10,H92,15,3,H92,15,3,H180,9,1,H180,9,1,H92,15,3,H92,15,3,0,0,0,0,0,0
W141,1,Doctor,11,H325,24,3,H122,96,-1,H318,13,-1,H318,13,-1,H170,64,13,H170,64,13,1,1,0,0,0,0
W346,1,Doctor,12,H272,9,3,H269,50,12,H102,7,2,H102,7,2,H237,10,4,H237,10,4,0,0,0,0,0,0
W117,1,Doctor,13,H436,5,2,H197,38,12,H436,5,2,H436,5,2,H436,5,2,H436,5,2,0,0,0,0,0,0
W160,1,Doctor,14,H20,24,6,H275,58,16,H327,2,1,H327,2,1,H20,24,6,H20,24,6,0,0,0,0,0,0
W311,1,Doctor,15,H456,6,1,H62,167,-1,H456,6,1,H456,6,1,H456,6,1,H456,6,1,0,0,0,0,0,0
W337,1,Doctor,16,H85,14,2,H431,43,8,H306,6,-1,H306,6,-1,H85,14,2,H85,14,2,0,0,0,0,0,0
W493,1,Doctor,17,H30,10,3,H30,10,3,H437,1,1,H437,1,1,H30,10,3,H30,10,3,0,0,0,0,0,0
W457,1,Doctor,18,H486,9,1,H448,178,-1,H486,9,1,H486,9,1,H283,32,6,H283,32,6,0,0,0,0,0,0
W28,1,Doctor,19,H182,4,1,H328,127,-1,H182,4,1,H182,4,1,H182,4,1,H182,4,1,0,0,0,0,0,0
W258,1,Doctor,20,H461,19,3,H298,40,7,H461,19,3,H461,19,3,H461,19,3,H461,19,3,0,0,0,0,0,0
W6,1,Doctor,21,H61,9,1,H155,41,9,H61,9,1,H61,9,1,H61,9,1,H61,9,1,0,0,0,0,0,0
W373,1,Doctor,22,H340,4,1,H113,120,-1,H340,4,1,H340,4,1,H340,4,1,H340,4,1,0,0,0,0,0,0
W486,1,Doctor,23,H10,1,1,H370,13,6,H10,1,1,H10,1,1,H213,9,5,H213,9,5,0,0,0,0,0,0
W225,1,Doctor,24,H352,7,1,H352,7,1,H1,6,-1,H1,6,-1,H352,7,1,H352,7,1,0,0,0,0,0,0
W151,1,Doctor,25,H186,7,3,H65,159,-1,H425,5,2,H425,5,2,H316,52,8,H316,52,8,0,0,0,0,0,0
W498,1,Doctor,26,H48,5,1,H39,116,-1,H48,5,1,H48,5,1,H427,36,4,H427,36,4,0,0,0,0,0,0
W236,1,Doctor,27,H312,8,2,H481,131,-1,H312,8,2,H312,8,2,H312,8,2,H312,8,2,0,0,0,0,0,0
W120,1,Doctor,28,H333,27,9,H85,137,-1,H292,19,-1,H292,19,-1,H110,80,18,H110,80,18,0,0,0,0,0,0
W242,1,Doctor,29,H432,30,-1,H467,100,-1,H168,13,-1,H168,13,-1,H227,65,10,H227,65,10,0,0,0,0,0,0
W41,1,Doctor,30,H26,1,1,H9,91,16,H26,1,1,H26,1,1,H325,27,6,H325,27,6,0,0,0,0,0,0
W64,1,Doctor,31,H58,1,1,H437,4,2,H58,1,1,H58,1,1,H58,1,1,H58,1,1,0,0,0,0,0,0
W279,1,Doctor,32,H398,3,1,H308,8,4,H398,3,1,H398,3,1,H398,3,1,H398,3,1,0,0,0,0,0,0
W402,1,Doctor,33,H19,10,-1,H12,61,14,H19,10,-1,H19,10,-1,H307,36,8,H307,36,8,0,0,0,0,0,0
W241,1,Doctor,34,H138,20,4,H184,47,11,H49,6,1,H49,6,1,H138,20,4,H138,20,4,0,0,0,0,0,0
W305,1,Doctor,35,H247,3,1,H172,13,3,H247,3,1,H247,3,1,H172,13,3,H172,13,3,0,0,0,0,0,0
W353,1,Doctor,36,H319,27,3,H279,127,-1,H264,8,-1,H264,8,-1,H437,33,5,H437,33,5,0,0,0,0,0,0
W174,1,Doctor,37,H180,7,2,H227,86,17,H326,6,1,H326,6,1,H180,7,2,H180,7,2,0,0,0,0,0,0
W164,1,Doctor,38,H294,7,3,H212,175,-1,H354,3,1,H354,3,1,H294,7,3,H294,7,3,0,0,0,0,0,0
W309,1,Doctor,39,H22,16,3,H239,29,5,H162,1,1,H162,1,1,H477,21,4,H477,21,4,0,0,0,0,0,0
W192,1,Doctor,40,H129,7,2,H167,59,16,H129,7,2,H129,7,2,H186,12,3,H186,12,3,0,0,0,0,0,0
W121,1,Doctor,41,H324,2,1,H52,6,2,H324,2,1,H324,2,1,H52,6,2,H52,6,2,0,0,0,0,0,0
W127,1,Doctor,42,H193,14,5,H442,104,-1,H375,3,1,H375,3,1,H486,70,18,H486,70,18,1,1,0,0,0,0
W1,1,Doctor,43,H322,19,3,H322,19,3,H156,7,-1,H156,7,-1,H322,19,3,H322,19,3,0,0,0,0,0,0
W100,1,Doctor,44,H460,20,3,H235,116,-1,H283,17,-1,H283,17,-1,H460,20,3,H460,20,3,0,0,0,0,0,0
W59,1,Doctor,45,H184,6,2,H286,74,19,H184,6,2,H184,6,2,H432,20,5,H432,20,5,0,0,0,0,0,0
W378,1,Doctor,46,H108,4,1,H108,4,1,H108,4,1,H108,4,1,H108,4,1,H108,4,1,0,0,0,0,0,0
W425,1,Doctor,47,H57,11,3,H177,48,8,H57,11,3,H57,11,3,H166,42,6,H166,42,6,0,0,0,0,0,0
W257,1,Doctor,48,H487,10,3,H487,10,3,H487,10,3,H487,10,3,H487,10,3,H487,10,3,0,0,0,0,0,0
W36,1,Doctor,49,H244,4,2,H123,33,6,H244,4,2,H244,4,2,H244,4,2,H244,4,2,0,0,0,0,0,0
W469,1,Doctor,50,H328,16,4,H42,22,6,H24,9,2,H24,9,2,H328,16,4,H328,16,4,0,0,0,0,0,0
W37,1,Doctor,51,H405,6,1,H378,71,-1,H17,5,-1,H17,5,-1,Unmatched,0,0,Unmatched,0,0,33,33,0,0,0,0
W50,1,Doctor,52,H473,2,-1,H317,69,18,H460,1,1,H460,1,1,H450,48,12,H450,48,12,0,0,0,0,0,0
W365,1,Doctor,53,H446,1,1,H144,176,-1,H446,1,1,H446,1,1,H446,1,1,H446,1,1,0,0,0,0,0,0
W336,1,Doctor,54,H194,5,-1,H466,98,-1,H194,5,-1,H194,5,-1,H147,68,15,H147,68,15,1,1,0,0,0,0
W102,1,Doctor,55,H1,20,4,H1,20,4,H70,14,3,H70,14,3,H1,20,4,H1,20,4,0,0,0,0,0,0
W293,1,Doctor,56,H404,37,3,H13,61,6,H420,9,1,H420,9,1,H13,61,6,H13,61,6,0,0,0,0,0,0
W178,1,Doctor,57,H232,10,2,H232,10,2,H158,3,-1,H158,3,-1,H232,10,2,H232,10,2,0,0,0,0,0,0
W413,1,Doctor,58,H181,1,1,H181,1,1,H181,1,1,H181,1,1,H181,1,1,H181,1,1,0,0,0,0,0,0
W376,1,Doctor,59,H227,17,4,H25,22,6,H175,9,2,H175,9,2,H25,22,6,H25,22,6,0,0,0,0,0,0
W479,1,Doctor,60,H229,21,-1,H43,54,18,H41,2,1,H41,2,1,H248,53,17,H248,53,17,0,0,0,0,0,0
W495,1,Doctor,61,H197,4,2,H463,142,-1,H197,4,2,H197,4,2,H197,4,2,H197,4,2,0,0,0,0,0,0
W323,1,Doctor,62,H392,25,4,H95,183,-1,H263,8,1,H263,8,1,H392,25,4,H392,25,4,1,1,0,0,0,0
W345,1,Doctor,63,H500,6,1,H473,148,-1,H307,2,-1,H307,2,-1,H500,6,1,H500,6,1,0,0,0,0,0,0
W209,1,Doctor,64,H146,20,4,H320,198,-1,H117,2,1,H117,2,1,H146,20,4,H146,20,4,0,0,0,0,0,0
W155,1,Doctor,65,H76,2,1,H76,2,1,H76,2,1,H76,2,1,H76,2,1,H76,2,1,0,0,0,0,0,0
W103,1,Doctor,66,H376,5,1,H303,64,13,H376,5,1,H376,5,1,H376,5,1,H376,5,1,0,0,0,0,0,0
W190,1,Doctor,67,H309,31,5,H84,45,9,H261,5,-1,H261,5,-1,H309,31,5,H309,31,5,0,0,0,0,0,0
W90,1,Doctor,68,H47,5,1,H47,5,1,H336,1,-1,H336,1,-1,H47,5,1,H47,5,1,0,0,0,0,0,0
W364,1,Doctor,69,H378,4,1,H380,43,11,H378,4,1,H378,4,1,H378,4,1,H378,4,1,0,0,0,0,0,0
W326,1,Doctor,70,H230,5,1,H230,5,1,H334,1,-1,H334,1,-1,H230,5,1,H230,5,1,0,0,0,0,0,0
W424,1,Doctor,71,H342,4,2,H342,4,2,H342,4,2,H342,4,2,H342,4,2,H342,4,2,0,0,0,0,0,0
W214,1,Doctor,72,H332,13,3,H429,126,19,H355,11,1,H355,11,1,H332,13,3,H332,13,3,0,0,0,0,0,0
W459,1,Doctor,73,H187,2,1,H331,49,9,H187,2,1,H187,2,1,H187,2,1,H187,2,1,0,0,0,0,0,0
W63,1,Doctor,74,H257,4,1,H89,208,-1,H257,4,1,H257,4,1,H100,24,6,H100,24,6,0,0,0,0,0,0
W118,1,Doctor,75,H363,33,4,H350,62,10,H308,1,1,H308,1,1,H350,62,10,H350,62,10,0,0,0,0,0,0
W368,1,Doctor,76,H228,15,2,H94,119,-1,H167,5,-1,H167,5,-1,H228,15,2,H228,15,2,0,0,0,0,0,0
W16,1,Doctor,77,H202,3,1,H458,53,18,H202,3,1,H202,3,1,H202,3,1,H202,3,1,0,0,0,0,0,0
W69,1,Doctor,78,H3,19,2,H404,21,3,H380,12,1,H380,12,1,H404,21,3,H404,21,3,0,0,0,0,0,0
W320,1,Doctor,79,H111,3,1,H179,27,4,H301,2,-1,H301,2,-1,H111,3,1,H111,3,1,0,0,0,0,0,0
W344,1,Doctor,80,H36,8,3,H114,31,11,H373,2,2,H373,2,2,H36,8,3,H36,8,3,0,0,0,0,0,0
W271,1,Doctor,81,H116,11,2,H355,37,8,H242,2,1,H242,2,1,H116,11,2,H116,11,2,0,0,0,0,0,0
W182,1,Doctor,82,H33,29,3,H33,29,3,H322,6,-1,H322,6,-1,H33,29,3,H33,29,3,0,0,0,0,0,0
W71,1,Doctor,83,H275,8,2,H405,62,14,H106,6,1,H106,6,1,H275,8,2,H275,8,2,0,0,0,0,0,0
W185,1,Doctor,84,H327,4,2,H312,10,4,H94,1,1,H94,1,1,H327,4,2,H327,4,2,0,0,0,0,0,0
W171,1,Doctor,85,H60,8,2,H60,8,2,H60,8,2,H60,8,2,H60,8,2,H60,8,2,0,0,0,0,0,0
W87,1,Doctor,86,H49,21,3,H199,104,-1,H81,6,1,H81,6,1,H49,21,3,H49,21,3,0,0,0,0,0,0
W96,1,Doctor,87,H268,55,7,H268,55,7,H232,17,2,H232,17,2,H268,55,7,H268,55,7,0,0,0,0,0,0
W111,1,Doctor,88,H157,3,1,H191,226,-1,H157,3,1,H157,3,1,H157,3,1,H157,3,1,0,0,0,0,0,0
W439,1,Doctor,89,H485,13,2,H485,13,2,H458,11,-1,H458,11,-1,H485,13,2,H485,13,2,0,0,0,0,0,0
W317,1,Doctor,90,H136,25,4,H11,66,11,H321,14,2,H321,14,2,H414,33,6,H414,33,6,0,0,0,0,0,0
W196,1,Doctor,91,H321,52,13,H205,127,-1,H27,4,1,H27,4,1,H321,52,13,H321,52,13,0,0,0,0,0,0
W471,1,Doctor,92,H80,12,2,H295,21,6,H80,12,2,H80,12,2,H80,12,2,H80,12,2,0,0,0,0,0,0
W243,1,Doctor,93,H259,5,3,H259,5,3,H113,2,1,H113,2,1,H259,5,3,H259,5,3,0,0,0,0,0,0
W68,1,Doctor,94,H422,20,3,H422,20,3,H422,20,3,H422,20,3,H422,20,3,H422,20,3,0,0,0,0,0,0
W473,1,Doctor,95,H442,29,7,H183,89,17,H294,10,-1,H294,10,-1,H442,29,7,H442,29,7,0,0,0,0,0,0
W53,1,Doctor,96,H295,29,5,H292,124,-1,H200,8,-1,H200,8,-1,H295,29,5,H114,42,8,0,0,0,0,0,0
W195,1,Doctor,97,H217,37,4,H217,37,4,Unmatched,0,0,Unmatched,0,0,H217,37,4,H217,37,4,0,0,118,118,0,0
W500,1,Doctor,98,H249,7,1,H492,13,4,H249,7,1,H249,7,1,H492,13,4,H492,13,4,0,0,0,0,0,0
W306,1,Doctor,99,H299,1,1,H471,44,13,H299,1,1,H299,1,1,H299,1,1,H299,1,1,0,0,0,0,0,0
W436,1,Doctor,100,H443,14,3,H287,31,5,H443,14,3,H443,14,3,H443,14,3,H443,14,3,0,0,0,0,0,0
W91,1,Doctor,101,H245,52,12,H168,58,13,H280,5,-1,H280,5,-1,H168,58,13,H168,58,13,0,0,0,0,0,0
W168,1,Doctor,102,H337,17,4,H337,17,4,H372,1,-1,H372,1,-1,H337,17,4,H337,17,4,0,0,0,0,0,0
W17,1,Doctor,103,H279,18,1,H116,36,4,H206,7,-1,H206,7,-1,H279,18,1,H279,18,1,0,0,0,0,0,0
W316,1,Doctor,104,H373,19,4,H373,19,4,H189,8,-1,H189,8,-1,H373,19,4,H373,19,4,0,0,0,0,0,0
W165,1,Doctor,105,H2,7,1,H176,125,-1,H2,7,1,H2,7,1,H2,7,1,H2,7,1,0,0,0,0,0,0
W49,1,Doctor,106,H96,21,2,H41,93,-1,H3,7,-1,H3,7,-1,H96,21,2,H96,21,2,0,0,0,0,0,0
W494,1,Doctor,107,H163,2,1,H468,61,14,H163,2,1,H163,2,1,H311,45,10,H311,45,10,0,0,0,0,0,0
W18,1,Doctor,108,H416,26,4,H416,26,4,H333,10,-1,H333,10,-1,H416,26,4,H416,26,4,0,0,0,0,0,0
W223,1,Doctor,109,H145,6,3,H145,6,3,H241,3,1,H241,3,1,H145,6,3,H145,6,3,0,0,0,0,0,0
W407,1,Doctor,110,H110,7,1,H23,32,6,H110,7,1,H110,7,1,H405,27,5,H405,27,5,0,0,0,0,0,0
W65,1,Doctor,111,H220,4,2,H22,154,-1,H317,3,1,H317,3,1,H433,10,6,H433,10,6,0,0,0,0,0,0
W139,1,Doctor,112,H70,8,2,H260,62,19,H56,2,-1,H56,2,-1,H70,8,2,H70,8,2,0,0,0,0,0,0
W115,1,Doctor,113,H240,6,1,H96,80,15,H240,6,1,H240,6,1,H490,14,4,H490,14,4,0,0,0,0,0,0
W216,1,Doctor,114,H53,2,1,H376,84,17,H53,2,1,H53,2,1,H53,2,1,H53,2,1,0,0,0,0,0,0
W341,1,Doctor,115,H480,8,1,H186,20,3,H20,1,-1,H20,1,-1,H480,8,1,H480,8,1,0,0,0,0,0,0
W144,1,Doctor,116,H252,5,-1,H345,71,14,H430,3,-1,H430,3,-1,H95,46,6,H95,46,6,0,0,0,0,0,0
W197,1,Doctor,117,H396,4,2,H216,155,-1,H396,4,2,H396,4,2,H396,4,2,H396,4,2,0,0,0,0,0,0
W313,1,Doctor,118,H207,2,1,H207,2,1,H207,2,1,H207,2,1,H207,2,1,H207,2,1,0,0,0,0,0,0
W170,1,Doctor,119,H441,3,2,H441,3,2,H441,3,2,H441,3,2,H441,3,2,H441,3,2,0,0,0,0,0,0
W45,1,Doctor,120,H305,6,3,H305,6,3,H305,6,3,H305,6,3,H305,6,3,H305,6,3,0,0,0,0,0,0
W218,1,Doctor,121,H372,2,2,H10,6,3,H314,1,1,H314,1,1,H10,6,3,H10,6,3,0,0,0,0,0,0
W61,1,Doctor,122,H45,23,4,H375,179,-1,H77,4,1,H77,4,1,H45,23,4,H45,23,4,0,0,0,0,0,0
W119,1,Doctor,123,H125,66,11,H129,90,18,Unmatched,0,0,Unmatched,0,0,H216,86,17,H216,86,17,0,0,113,114,0,0
W140,1,Doctor,124,H289,1,-1,H273,108,-1,H289,1,-1,H289,1,-1,H298,45,8,H298,45,8,1,1,0,0,0,0
W152,1,Doctor,125,H489,29,3,H489,29,3,H246,3,1,H246,3,1,H489,29,3,H489,29,3,0,0,0,0,0,0
W400,1,Doctor,126,H81,19,3,H307,78,-1,H224,18,2,H224,18,2,H310,28,6,H310,28,6,0,0,0,0,0,0
W294,1,Doctor,127,H69,4,1,H127,11,3,H404,2,-1,H404,2,-1,H69,4,1,H69,4,1,0,0,0,0,0,0
W92,1,Doctor,128,H377,25,3,H377,25,3,H300,3,-1,H300,3,-1,H377,25,3,H377,25,3,1,1,0,0,0,0
W477,1,Doctor,129,H162,11,3,H251,54,7,H256,9,2,H256,9,2,H162,11,3,H162,11,3,0,0,0,0,0,0
W385,1,Doctor,130,H9,7,2,H237,21,5,H9,7,2,H9,7,2,H9,7,2,H9,7,2,0,0,0,0,0,0
W298,1,Doctor,131,H313,5,1,H252,66,18,H313,5,1,H313,5,1,H313,5,1,H313,5,1,0,0,0,0,0,0
W265,1,Doctor,132,H78,25,3,H78,25,3,H492,7,-1,H492,7,-1,H78,25,3,H78,25,3,0,0,0,0,0,0
W324,1,Doctor,133,H215,17,2,H399,34,3,H143,6,1,H143,6,1,H215,17,2,H215,17,2,0,0,0,0,0,0
W148,1,Doctor,134,H433,9,-1,H434,95,14,H92,3,1,H92,3,1,H286,22,5,H286,22,5,0,0,0,0,0,0
W420,1,Doctor,135,H107,7,1,H107,7,1,H107,7,1,H107,7,1,H107,7,1,H107,7,1,0,0,0,0,0,0
