id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W305,1,Doctor,1,H127,3,2,H127,3,2,H127,3,2,H127,3,2,H127,3,2,H127,3,2,0,0,0,0,0,0
W422,1,Doctor,2,H205,1,1,H205,1,1,H205,1,1,H205,1,1,H205,1,1,H205,1,1,0,0,0,0,0,0
W495,1,Doctor,3,H133,2,-1,H9,4,2,H133,2,-1,H133,2,-1,H9,4,2,H9,4,2,0,0,0,0,0,0
W311,1,Doctor,4,H312,3,1,H312,3,1,H312,3,1,H312,3,1,H312,3,1,H312,3,1,1,1,0,0,0,0
W411,1,Doctor,5,H394,5,2,H489,10,4,H204,1,-1,H204,1,-1,H331,8,3,H331,8,3,1,1,0,0,0,0
W485,1,Doctor,6,H88,3,2,H307,5,3,H88,3,2,H88,3,2,H88,3,2,H88,3,2,0,0,0,0,0,0
W289,1,Doctor,7,H430,1,1,H435,14,-1,H430,1,1,H430,1,1,H430,1,1,H430,1,1,0,0,0,0,0,0
W141,1,Doctor,8,H9,3,1,H357,22,-1,H9,3,1,H9,3,1,H45,4,2,H45,4,2,0,0,0,0,0,0
W37,1,Doctor,9,H209,4,4,H485,16,-1,H19,2,2,H19,2,2,H194,6,5,H194,6,5,0,0,0,0,0,0
W425,1,Doctor,10,H222,2,2,H222,2,2,H222,2,2,H222,2,2,H222,2,2,H222,2,2,0,0,0,0,0,0
W250,1,Doctor,11,H376,3,3,H229,12,-1,H376,3,3,H376,3,3,H376,3,3,H376,3,3,0,0,0,0,0,0
W415,1,Doctor,12,H275,1,1,H275,1,1,H275,1,1,H275,1,1,H275,1,1,H275,1,1,0,0,0,0,0,0
W235,1,Doctor,13,H55,3,3,H55,3,3,H315,1,1,H315,1,1,H55,3,3,H55,3,3,0,0,0,0,0,0
