id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W41,1,Doctor,1,H218,1,1,H218,1,1,H218,1,1,H218,1,1,H218,1,1,H218,1,1,0,0,0,0,0,0
W398,1,Doctor,2,H437,2,2,H437,2,2,H437,2,2,H437,2,2,H437,2,2,H437,2,2,0,0,0,0,0,0
W164,1,Doctor,3,H350,2,2,H350,2,2,H350,2,2,H350,2,2,H350,2,2,H350,2,2,0,0,0,0,0,0
W199,1,Doctor,4,H454,2,2,H454,2,2,H454,2,2,H454,2,2,H454,2,2,H454,2,2,0,0,0,0,0,0
W341,1,Doctor,5,H306,4,3,H306,4,3,H306,4,3,H306,4,3,H306,4,3,H306,4,3,0,0,0,0,0,0
W29,1,Doctor,6,H38,4,3,H38,4,3,H38,4,3,H38,4,3,H38,4,3,H38,4,3,0,0,0,0,0,0
W156,1,Doctor,7,H186,3,1,H186,3,1,H186,3,1,H186,3,1,H186,3,1,H186,3,1,0,0,0,0,0,0
W278,1,Doctor,8,H361,1,1,H361,1,1,H361,1,1,H361,1,1,H361,1,1,H361,1,1,0,0,0,0,0,0
W397,1,Doctor,9,H474,7,3,H474,7,3,Unmatched,0,0,Unmatched,0,0,H474,7,3,H474,7,3,0,0,492,492,0,0
W70,1,Doctor,10,H426,4,1,H426,4,1,H426,4,1,H426,4,1,H426,4,1,H426,4,1,0,0,0,0,0,0
W94,1,Doctor,11,H488,4,1,H488,4,1,H488,4,1,H488,4,1,H488,4,1,H488,4,1,0,0,0,0,0,0
W53,1,Doctor,12,H12,8,2,H12,8,2,Unmatched,0,0,Unmatched,0,0,H12,8,2,H12,8,2,0,0,490,490,0,0
W466,1,Doctor,13,H293,9,2,H293,9,2,Unmatched,0,0,Unmatched,0,0,H293,9,2,H293,9,2,0,0,489,489,0,0
W490,1,Doctor,14,H434,3,1,H434,3,1,H434,3,1,H434,3,1,H434,3,1,H434,3,1,0,0,0,0,0,0
W308,1,Doctor,15,H490,8,1,H490,8,1,Unmatched,0,0,Unmatched,0,0,H490,8,1,H490,8,1,0,0,490,490,0,0
W91,1,Doctor,16,H422,4,1,H422,4,1,H490,3,-1,H490,3,-1,H422,4,1,H422,4,1,0,0,0,0,0,0
W456,1,Doctor,17,H47,7,1,H47,7,1,Unmatched,0,0,Unmatched,0,0,H47,7,1,H47,7,1,0,0,488,488,0,0
W439,1,Doctor,18,H406,8,1,H406,8,1,Unmatched,0,0,Unmatched,0,0,H406,8,1,H406,8,1,0,0,488,488,0,0
W209,1,Doctor,19,H295,11,-1,H295,11,-1,Unmatched,0,0,Unmatched,0,0,H217,12,3,H217,12,3,0,0,487,487,0,0
W9,1,Doctor,20,H119,4,1,H119,4,1,H119,4,1,H119,4,1,H119,4,1,H119,4,1,0,0,0,0,0,0
W293,1,Doctor,21,H80,13,2,H80,13,2,Unmatched,0,0,Unmatched,0,0,H80,13,2,H80,13,2,0,0,488,488,0,0
W290,1,Doctor,22,H201,12,-1,H201,12,-1,Unmatched,0,0,Unmatched,0,0,H408,13,1,H408,13,1,2,2,487,487,0,0
W10,1,Doctor,23,H163,9,2,H163,9,2,Unmatched,0,0,Unmatched,0,0,H163,9,2,H163,9,2,0,0,488,488,0,0
W26,1,Doctor,24,H54,12,2,H54,12,2,Unmatched,0,0,Unmatched,0,0,H295,14,4,H295,14,4,0,0,487,487,0,0
W220,1,Doctor,25,H106,7,1,H106,7,1,Unmatched,0,0,Unmatched,0,0,H106,7,1,H106,7,1,0,0,487,487,0,0
W182,1,Doctor,26,H205,8,1,H205,8,1,Unmatched,0,0,Unmatched,0,0,H205,8,1,H205,8,1,1,1,487,487,0,0
W491,1,Doctor,27,H304,6,-1,H304,6,-1,Unmatched,0,0,Unmatched,0,0,H54,14,2,H54,14,2,1,1,487,487,0,0
W373,1,Doctor,28,H93,13,2,H93,13,2,Unmatched,0,0,Unmatched,0,0,H93,13,2,H93,13,2,0,0,487,487,0,0
W42,1,Doctor,29,H332,9,2,H332,9,2,Unmatched,0,0,Unmatched,0,0,H332,9,2,H332,9,2,0,0,487,487,0,0
W465,1,Doctor,30,H102,11,1,H102,11,1,Unmatched,0,0,Unmatched,0,0,H102,11,1,H102,11,1,0,0,486,486,0,0
W107,1,Doctor,31,H408,12,3,H408,12,3,Unmatched,0,0,Unmatched,0,0,H355,15,5,H355,15,5,0,0,487,487,0,0
W46,1,Doctor,32,H308,14,1,H308,14,1,Unmatched,0,0,Unmatched,0,0,H308,14,1,H308,14,1,1,1,487,487,0,0
W351,1,Doctor,33,H5,14,2,H5,14,2,Unmatched,0,0,Unmatched,0,0,H223,21,4,H223,21,4,1,1,485,485,0,0
W206,1,Doctor,34,H116,10,1,H116,10,1,Unmatched,0,0,Unmatched,0,0,H116,10,1,H116,10,1,0,0,487,487,0,0
W253,1,Doctor,35,H333,15,1,H333,15,1,H304,3,-1,H304,3,-1,H333,15,1,H333,15,1,1,1,0,0,0,0
W132,1,Doctor,36,H217,22,3,H217,22,3,Unmatched,0,0,Unmatched,0,0,H287,24,4,H287,24,4,1,1,486,486,0,0
W1,1,Doctor,37,H456,14,1,H456,14,1,Unmatched,0,0,Unmatched,0,0,H456,14,1,H456,14,1,1,1,485,485,0,0
W127,1,Doctor,38,H92,15,2,H92,15,2,Unmatched,0,0,Unmatched,0,0,H92,15,2,H92,15,2,0,0,486,486,0,0
W179,1,Doctor,39,H287,17,3,H287,17,3,H205,5,-1,H205,5,-1,H5,20,5,H5,20,5,0,0,0,0,0,0
W258,1,Doctor,40,H223,9,1,H223,9,1,Unmatched,0,0,Unmatched,0,0,H158,19,3,H158,19,3,0,0,486,486,0,0
W428,1,Doctor,41,H359,21,2,H359,21,2,H293,5,-1,H293,5,-1,H359,21,2,H359,21,2,0,0,0,0,0,0
W268,1,Doctor,42,H24,21,3,H24,21,3,H163,5,-1,H163,5,-1,H24,21,3,H24,21,3,1,1,0,0,0,0
W291,1,Doctor,43,H134,21,3,H134,21,3,Unmatched,0,0,Unmatched,0,0,H134,21,3,H134,21,3,2,2,482,482,0,0
W128,1,Doctor,44,H189,19,2,H189,19,2,H406,3,-1,H406,3,-1,H189,19,2,H189,19,2,1,1,0,0,0,0
W309,1,Doctor,45,H59,19,3,H59,19,3,Unmatched,0,0,Unmatched,0,0,H59,19,3,H59,19,3,0,0,484,484,0,0
W255,1,Doctor,46,H185,6,1,H185,6,1,Unmatched,0,0,Unmatched,0,0,H185,6,1,H185,6,1,0,0,483,483,0,0
W334,1,Doctor,47,H256,21,2,H256,21,2,Unmatched,0,0,Unmatched,0,0,H256,21,2,H256,21,2,1,1,484,484,0,0
W90,1,Doctor,48,H479,22,1,H479,22,1,Unmatched,0,0,Unmatched,0,0,H479,22,1,H479,22,1,2,2,484,484,0,0
W178,1,Doctor,49,H41,19,1,H41,19,1,Unmatched,0,0,Unmatched,0,0,H41,19,1,H41,19,1,1,1,482,482,0,0
W336,1,Doctor,50,H322,18,1,H322,18,1,Unmatched,0,0,Unmatched,0,0,H322,18,1,H322,18,1,1,1,482,482,0,0
W438,1,Doctor,51,H367,19,3,H367,19,3,Unmatched,0,0,Unmatched,0,0,H367,19,3,H367,19,3,0,0,482,482,0,0
W246,1,Doctor,52,H272,17,2,H272,17,2,Unmatched,0,0,Unmatched,0,0,H272,17,2,H272,17,2,2,2,483,483,0,0
W24,1,Doctor,53,H423,19,1,H423,19,1,Unmatched,0,0,Unmatched,0,0,H423,19,1,H423,19,1,2,2,482,482,0,0
W106,1,Doctor,54,H299,33,5,H299,33,5,Unmatched,0,0,Unmatched,0,0,H299,33,5,H299,33,5,2,2,482,482,0,0
W404,1,Doctor,55,H206,17,1,H206,17,1,Unmatched,0,0,Unmatched,0,0,H206,17,1,H206,17,1,1,1,482,482,0,0
W360,1,Doctor,56,H470,19,2,H470,19,2,Unmatched,0,0,Unmatched,0,0,H470,19,2,H470,19,2,2,2,482,482,0,0
W437,1,Doctor,57,H355,18,1,H355,18,1,Unmatched,0,0,Unmatched,0,0,H424,23,2,H424,23,2,2,2,482,482,0,0
W160,1,Doctor,58,H158,29,1,H158,29,1,Unmatched,0,0,Unmatched,0,0,H129,39,5,H129,39,5,2,2,482,482,0,0
W395,1,Doctor,59,H263,26,2,H263,26,2,Unmatched,0,0,Unmatched,0,0,H263,26,2,H263,26,2,2,2,482,482,0,0
W39,1,Doctor,60,H497,25,1,H497,25,1,Unmatched,0,0,Unmatched,0,0,H497,25,1,H497,25,1,2,2,482,482,0,0
W400,1,Doctor,61,H269,31,2,H269,31,2,Unmatched,0,0,Unmatched,0,0,H269,31,2,H269,31,2,2,2,482,482,0,0
W135,1,Doctor,62,H81,27,1,H81,27,1,Unmatched,0,0,Unmatched,0,0,H81,27,1,H81,27,1,2,2,482,482,0,0
W388,1,Doctor,63,H214,24,1,H214,24,1,Unmatched,0,0,Unmatched,0,0,H214,24,1,H214,24,1,1,1,481,481,0,0
W188,1,Doctor,64,H428,31,3,H428,31,3,Unmatched,0,0,Unmatched,0,0,H428,31,3,H428,31,3,3,3,482,482,0,0
W352,1,Doctor,65,H345,28,1,H345,28,1,Unmatched,0,0,Unmatched,0,0,H345,28,1,H345,28,1,1,1,482,482,0,0
W275,1,Doctor,66,H187,21,1,H187,21,1,Unmatched,0,0,Unmatched,0,0,H187,21,1,H187,21,1,1,1,482,482,0,0
W483,1,Doctor,67,H424,20,1,H424,20,1,Unmatched,0,0,Unmatched,0,0,H184,32,3,H184,32,3,1,1,482,482,0,0
W355,1,Doctor,68,H279,14,1,H279,14,1,Unmatched,0,0,Unmatched,0,0,H279,14,1,H279,14,1,0,0,481,481,0,0
W124,1,Doctor,69,H429,29,2,H429,29,2,H295,5,-1,H295,5,-1,H429,29,2,H429,29,2,2,2,0,0,0,0
W176,1,Doctor,70,H46,28,1,H46,28,1,Unmatched,0,0,Unmatched,0,0,H46,28,1,H46,28,1,0,0,482,482,0,0
W175,1,Doctor,71,H301,32,2,H301,32,2,Unmatched,0,0,Unmatched,0,0,H301,32,2,H301,32,2,2,2,481,481,0,0
W426,1,Doctor,72,H371,27,-1,H371,27,-1,Unmatched,0,0,Unmatched,0,0,H250,29,1,H250,29,1,3,3,481,481,0,0
W454,1,Doctor,73,H259,26,1,H259,26,1,Unmatched,0,0,Unmatched,0,0,H259,26,1,H259,26,1,2,2,482,482,0,0
W50,1,Doctor,74,H129,32,1,H129,32,1,Unmatched,0,0,Unmatched,0,0,H2,38,3,H2,38,3,2,2,481,481,0,0
W111,1,Doctor,75,H164,33,3,H164,33,3,Unmatched,0,0,Unmatched,0,0,H164,33,3,H164,33,3,1,1,481,481,0,0
W310,1,Doctor,76,H491,43,2,H491,43,2,Unmatched,0,0,Unmatched,0,0,H491,43,2,H491,43,2,3,3,482,482,0,0
W204,1,Doctor,77,H483,56,-1,H483,56,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,423,423,482,482,0,0
W382,1,Doctor,78,H248,30,1,H248,30,1,Unmatched,0,0,Unmatched,0,0,H248,30,1,H248,30,1,2,2,482,482,0,0
W445,1,Doctor,79,H271,18,2,H271,18,2,Unmatched,0,0,Unmatched,0,0,H271,18,2,H271,18,2,1,1,481,481,0,0
