id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W179,1,Doctor,1,H324,10,2,H324,10,2,H401,2,-1,H401,2,-1,H324,10,2,H324,10,2,0,0,0,0,0,0
W448,1,Doctor,2,H497,27,1,H497,27,1,Unmatched,0,0,Unmatched,0,0,H497,27,1,H497,27,1,1,1,391,391,0,0
W259,1,Doctor,3,H351,61,-1,H351,61,-1,H162,1,-1,H162,1,-1,Unmatched,0,0,Unmatched,0,0,68,68,0,0,0,0
W226,1,Doctor,4,H300,8,1,H300,8,1,H484,5,-1,H484,5,-1,H300,8,1,H300,8,1,0,0,0,0,0,0
W182,1,Doctor,5,H449,14,2,H449,14,2,Unmatched,0,0,Unmatched,0,0,H449,14,2,H449,14,2,0,0,392,392,0,0
W130,1,Doctor,6,H218,7,1,H218,7,1,Unmatched,0,0,Unmatched,0,0,H218,7,1,H218,7,1,0,0,388,388,0,0
W82,1,Doctor,7,H78,16,1,H78,16,1,H436,2,-1,H436,2,-1,H78,16,1,H78,16,1,0,0,0,0,0,0
W268,1,Doctor,8,H420,77,-1,H420,77,-1,Unmatched,0,0,Unmatched,0,0,H94,69,3,H94,69,3,2,2,376,376,0,0
W12,1,Doctor,9,H285,2,1,H285,2,1,H285,2,1,H285,2,1,H285,2,1,H285,2,1,0,0,0,0,0,0
W139,1,Doctor,10,H451,84,-1,H451,84,-1,H454,5,1,H454,5,1,Unmatched,0,0,Unmatched,0,0,78,78,0,0,0,0
W107,1,Doctor,11,H380,51,4,H380,51,4,Unmatched,0,0,Unmatched,0,0,H380,51,4,H380,51,4,1,1,376,376,0,0
W172,1,Doctor,12,H276,82,3,H276,82,3,Unmatched,0,0,Unmatched,0,0,H276,82,3,H276,82,3,0,0,387,387,0,0
W243,1,Doctor,13,H441,19,2,H441,19,2,Unmatched,0,0,Unmatched,0,0,H441,19,2,H441,19,2,0,0,378,378,0,0
W200,1,Doctor,14,H240,12,1,H240,12,1,H434,5,-1,H434,5,-1,H240,12,1,H240,12,1,0,0,0,0,0,0
W301,1,Doctor,15,H69,1,1,H69,1,1,H69,1,1,H69,1,1,H69,1,1,H69,1,1,0,0,0,0,0,0
W272,1,Doctor,16,H209,52,1,H209,52,1,H197,3,-1,H197,3,-1,H209,52,1,H209,52,1,0,0,0,0,0,0
W127,1,Doctor,17,H286,81,3,H286,81,3,H47,4,-1,H47,4,-1,H286,81,3,H286,81,3,1,1,0,0,0,0
W291,1,Doctor,18,H260,40,3,H260,40,3,H1,4,-1,H1,4,-1,H260,40,3,H260,40,3,1,1,0,0,0,0
W269,1,Doctor,19,H88,19,3,H88,19,3,H258,3,1,H258,3,1,H93,17,2,H93,17,2,0,0,0,0,0,0
W66,1,Doctor,20,H281,7,1,H281,7,1,Unmatched,0,0,Unmatched,0,0,H281,7,1,H281,7,1,0,0,375,375,0,0
W201,1,Doctor,21,H443,14,1,H443,14,1,Unmatched,0,0,Unmatched,0,0,H443,14,1,H443,14,1,0,0,381,381,0,0
W75,1,Doctor,22,H204,8,4,H204,8,4,H4,2,1,H4,2,1,H204,8,4,H204,8,4,0,0,0,0,0,0
W11,1,Doctor,23,H387,23,1,H387,23,1,H357,4,-1,H357,4,-1,H387,23,1,H387,23,1,1,1,0,0,0,0
W197,1,Doctor,24,H202,83,5,H202,83,5,H165,3,-1,H165,3,-1,H202,83,5,H202,83,5,1,1,0,0,0,0
W360,1,Doctor,25,H42,41,4,H42,41,4,H466,1,1,H466,1,1,H42,41,4,H42,41,4,1,1,0,0,0,0
W73,1,Doctor,26,H385,59,1,H385,59,1,H344,5,-1,H344,5,-1,H385,59,1,H385,59,1,1,1,0,0,0,0
W346,1,Doctor,27,H3,24,1,H3,24,1,H455,3,-1,H455,3,-1,H3,24,1,H3,24,1,0,0,0,0,0,0
W187,1,Doctor,28,H95,71,2,H95,71,2,Unmatched,0,0,Unmatched,0,0,H95,71,2,H95,71,2,2,2,368,368,0,0
W333,1,Doctor,29,H179,32,1,H179,32,1,Unmatched,0,0,Unmatched,0,0,H179,32,1,H179,32,1,0,0,358,358,0,0
W209,1,Doctor,30,H359,71,-1,H359,71,-1,H488,2,1,H488,2,1,Unmatched,0,0,Unmatched,0,0,60,60,0,0,0,0
W422,1,Doctor,31,H93,133,-1,H93,133,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,64,64,372,372,0,0
W276,1,Doctor,32,H146,38,2,H146,38,2,Unmatched,0,0,Unmatched,0,0,H146,38,2,H146,38,2,0,0,364,364,0,0
W30,1,Doctor,33,H28,6,2,H28,6,2,H369,2,-1,H369,2,-1,H28,6,2,H28,6,2,0,0,0,0,0,0
W461,1,Doctor,34,H89,33,1,H191,46,2,H6,3,-1,H6,3,-1,H191,46,2,H191,46,2,2,2,0,0,0,0
W452,1,Doctor,35,H81,38,4,H81,38,4,H40,1,-1,H40,1,-1,H81,38,4,H81,38,4,0,0,0,0,0,0
W388,1,Doctor,36,H383,6,1,H383,6,1,Unmatched,0,0,Unmatched,0,0,H383,6,1,H383,6,1,0,0,376,376,0,0
W152,1,Doctor,37,H299,98,5,H299,98,5,H449,3,1,H449,3,1,H299,98,5,H299,98,5,2,2,0,0,0,0
W133,1,Doctor,38,H491,96,4,H491,96,4,Unmatched,0,0,Unmatched,0,0,H491,96,4,H491,96,4,2,2,361,361,0,0
W465,1,Doctor,39,H123,124,2,H123,124,2,Unmatched,0,0,Unmatched,0,0,H123,124,2,H123,124,2,6,6,366,366,0,0
W231,1,Doctor,40,H439,24,1,H439,24,1,H301,2,-1,H301,2,-1,H439,24,1,H439,24,1,0,0,0,0,0,0
W206,1,Doctor,41,H498,11,1,H498,11,1,Unmatched,0,0,Unmatched,0,0,H498,11,1,H498,11,1,0,0,361,361,0,0
W194,1,Doctor,42,H388,9,1,H388,9,1,H460,4,-1,H460,4,-1,H388,9,1,H388,9,1,0,0,0,0,0,0
W451,1,Doctor,43,H421,101,5,H421,101,5,Unmatched,0,0,Unmatched,0,0,H421,101,5,H421,101,5,2,2,371,371,0,0
W262,1,Doctor,44,H96,138,-1,H96,138,-1,H451,4,1,H451,4,1,H451,4,1,H451,4,1,0,0,0,0,0,0
W338,1,Doctor,45,H51,42,1,H51,42,1,H339,4,-1,H339,4,-1,H51,42,1,H51,42,1,0,0,0,0,0,0
W64,1,Doctor,46,H7,16,1,H7,16,1,H133,1,-1,H133,1,-1,H7,16,1,H7,16,1,0,0,0,0,0,0
W16,1,Doctor,47,H248,57,3,H248,57,3,H300,3,-1,H300,3,-1,H248,57,3,H248,57,3,2,2,0,0,0,0
W304,1,Doctor,48,H35,6,1,H35,6,1,Unmatched,0,0,Unmatched,0,0,H35,6,1,H35,6,1,0,0,368,368,0,0
W319,1,Doctor,49,H13,4,1,H13,4,1,H13,4,1,H13,4,1,H13,4,1,H13,4,1,0,0,0,0,0,0
W466,1,Doctor,50,H374,45,1,H374,45,1,H229,3,-1,H229,3,-1,H374,45,1,H374,45,1,0,0,0,0,0,0
W18,1,Doctor,51,H273,123,4,H273,123,4,H28,3,1,H28,3,1,H273,123,4,H273,123,4,4,4,0,0,0,0
