id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W320,1,Doctor,1,H217,1,1,H217,1,1,H217,1,1,H217,1,1,H217,1,1,H217,1,1,0,0,0,0,0,0
W80,1,Doctor,2,H6,2,1,H6,2,1,H6,2,1,H6,2,1,H6,2,1,H6,2,1,0,0,0,0,0,0
W188,1,Doctor,3,H494,5,3,H494,5,3,H494,5,3,H494,5,3,H494,5,3,H494,5,3,0,0,0,0,0,0
W363,1,Doctor,4,H466,3,2,H466,3,2,H466,3,2,H466,3,2,H466,3,2,H466,3,2,0,0,0,0,0,0
W272,1,Doctor,5,H288,3,3,H288,3,3,H288,3,3,H288,3,3,H288,3,3,H288,3,3,0,0,0,0,0,0
W59,1,Doctor,6,H174,1,1,H174,1,1,H174,1,1,H174,1,1,H174,1,1,H174,1,1,0,0,0,0,0,0
W416,1,Doctor,7,H187,1,1,H187,1,1,H187,1,1,H187,1,1,H187,1,1,H187,1,1,0,0,0,0,0,0
W267,1,Doctor,8,H459,3,3,H459,3,3,H459,3,3,H459,3,3,H459,3,3,H459,3,3,0,0,0,0,0,0
W109,1,Doctor,9,H199,8,4,H199,8,4,H199,8,4,H199,8,4,H199,8,4,H199,8,4,0,0,0,0,0,0
W464,1,Doctor,10,H400,3,3,H400,3,3,H400,3,3,H400,3,3,H400,3,3,H400,3,3,0,0,0,0,0,0
W499,1,Doctor,11,H153,4,1,H153,4,1,H153,4,1,H153,4,1,H153,4,1,H153,4,1,0,0,0,0,0,0
W203,1,Doctor,12,H109,2,2,H109,2,2,H109,2,2,H109,2,2,H109,2,2,H109,2,2,0,0,0,0,0,0
W112,1,Doctor,13,H380,3,2,H380,3,2,H380,3,2,H380,3,2,H380,3,2,H380,3,2,0,0,0,0,0,0
W490,1,Doctor,14,H309,8,4,H309,8,4,H309,8,4,H309,8,4,H309,8,4,H309,8,4,0,0,0,0,0,0
W137,1,Doctor,15,H112,1,1,H112,1,1,H112,1,1,H112,1,1,H112,1,1,H112,1,1,0,0,0,0,0,0
W128,1,Doctor,16,H497,9,6,H497,9,6,H361,6,4,H361,6,4,H497,9,6,H497,9,6,0,0,0,0,0,0
W478,1,Doctor,17,H69,3,2,H69,3,2,H69,3,2,H69,3,2,H69,3,2,H69,3,2,0,0,0,0,0,0
W396,1,Doctor,18,H129,5,2,H129,5,2,H129,5,2,H129,5,2,H129,5,2,H129,5,2,0,0,0,0,0,0
W222,1,Doctor,19,H395,5,3,H395,5,3,H123,1,1,H123,1,1,H395,5,3,H395,5,3,0,0,0,0,0,0
W444,1,Doctor,20,H148,4,1,H148,4,1,H148,4,1,H148,4,1,H148,4,1,H148,4,1,0,0,0,0,0,0
W324,1,Doctor,21,H81,3,1,H81,3,1,H81,3,1,H81,3,1,H81,3,1,H81,3,1,0,0,0,0,0,0
W266,1,Doctor,22,H365,4,2,H365,4,2,H365,4,2,H365,4,2,H365,4,2,H365,4,2,0,0,0,0,0,0
W46,1,Doctor,23,H24,2,2,H24,2,2,H67,1,1,H67,1,1,H24,2,2,H24,2,2,0,0,0,0,0,0
W454,1,Doctor,24,H252,6,4,H252,6,4,H252,6,4,H252,6,4,H252,6,4,H252,6,4,0,0,0,0,0,0
W26,1,Doctor,25,H218,3,1,H218,3,1,H218,3,1,H218,3,1,H218,3,1,H218,3,1,0,0,0,0,0,0
W436,1,Doctor,26,H379,9,2,H379,9,2,H379,9,2,H379,9,2,H379,9,2,H379,9,2,0,0,0,0,0,0
W81,1,Doctor,27,H177,6,2,H177,6,2,H177,6,2,H177,6,2,H177,6,2,H177,6,2,0,0,0,0,0,0
W437,1,Doctor,28,H36,8,3,H36,8,3,H36,8,3,H36,8,3,H36,8,3,H36,8,3,0,0,0,0,0,0
W362,1,Doctor,29,H445,5,3,H445,5,3,H445,5,3,H445,5,3,H445,5,3,H445,5,3,0,0,0,0,0,0
W256,1,Doctor,30,H272,2,2,H272,2,2,H272,2,2,H272,2,2,H272,2,2,H272,2,2,0,0,0,0,0,0
W15,1,Doctor,31,H486,37,-1,H486,37,-1,H24,13,6,H24,13,6,Unmatched,0,0,Unmatched,0,0,235,234,0,0,0,0
W24,1,Doctor,32,H440,4,2,H440,4,2,H440,4,2,H440,4,2,H440,4,2,H440,4,2,0,0,0,0,0,0
W368,1,Doctor,33,H191,2,1,H191,2,1,H191,2,1,H191,2,1,H191,2,1,H191,2,1,0,0,0,0,0,0
W395,1,Doctor,34,H242,3,1,H242,3,1,H242,3,1,H242,3,1,H242,3,1,H242,3,1,0,0,0,0,0,0
W85,1,Doctor,35,H374,8,4,H374,8,4,H173,4,3,H173,4,3,H374,8,4,H374,8,4,0,0,0,0,0,0
W110,1,Doctor,36,H22,8,2,H22,8,2,H22,8,2,H22,8,2,H22,8,2,H22,8,2,0,0,0,0,0,0
W119,1,Doctor,37,H150,2,1,H150,2,1,H150,2,1,H150,2,1,H150,2,1,H150,2,1,0,0,0,0,0,0
W235,1,Doctor,38,H52,4,1,H52,4,1,H52,4,1,H52,4,1,H52,4,1,H52,4,1,0,0,0,0,0,0
W352,1,Doctor,39,H57,15,3,H57,15,3,H57,15,3,H57,15,3,H57,15,3,H57,15,3,0,0,0,0,0,0
W62,1,Doctor,40,H460,16,4,H460,16,4,H460,16,4,H460,16,4,H460,16,4,H460,16,4,0,0,0,0,0,0
W227,1,Doctor,41,H493,24,8,H493,24,8,H416,5,1,H416,5,1,H493,24,8,H493,24,8,0,0,0,0,0,0
W480,1,Doctor,42,H427,4,1,H427,4,1,H427,4,1,H427,4,1,H427,4,1,H427,4,1,0,0,0,0,0,0
W232,1,Doctor,43,H244,18,6,H244,18,6,H244,18,6,H244,18,6,H244,18,6,H244,18,6,0,0,0,0,0,0
W236,1,Doctor,44,H297,3,2,H297,3,2,H297,3,2,H297,3,2,H297,3,2,H297,3,2,0,0,0,0,0,0
W210,1,Doctor,45,H19,14,4,H19,14,4,H279,8,2,H279,8,2,H19,14,4,H19,14,4,0,0,0,0,0,0
W64,1,Doctor,46,H384,14,4,H384,14,4,H384,14,4,H384,14,4,H384,14,4,H384,14,4,0,0,0,0,0,0
W69,1,Doctor,47,H10,18,5,H10,18,5,H374,1,1,H374,1,1,H10,18,5,H10,18,5,0,0,0,0,0,0
W390,1,Doctor,48,H206,3,1,H206,3,1,H100,2,-1,H100,2,-1,H206,3,1,H206,3,1,0,0,0,0,0,0
W409,1,Doctor,49,H1,7,2,H1,7,2,H1,7,2,H1,7,2,H1,7,2,H1,7,2,0,0,0,0,0,0
W290,1,Doctor,50,H15,10,4,H15,10,4,H17,9,3,H17,9,3,H15,10,4,H15,10,4,0,0,0,0,0,0
W224,1,Doctor,51,H263,11,4,H263,11,4,H263,11,4,H263,11,4,H263,11,4,H263,11,4,0,0,0,0,0,0
W35,1,Doctor,52,H195,10,5,H195,10,5,H195,10,5,H195,10,5,H195,10,5,H195,10,5,0,0,0,0,0,0
W18,1,Doctor,53,H146,10,3,H146,10,3,H146,10,3,H146,10,3,H146,10,3,H146,10,3,0,0,0,0,0,0
W94,1,Doctor,54,H20,5,1,H20,5,1,H20,5,1,H20,5,1,H20,5,1,H20,5,1,0,0,0,0,0,0
W49,1,Doctor,55,H415,19,6,H415,19,6,H441,12,3,H441,12,3,H415,19,6,H415,19,6,0,0,0,0,0,0
W95,1,Doctor,56,H227,28,6,H227,28,6,Unmatched,0,0,Unmatched,0,0,H227,28,6,H227,28,6,0,0,332,332,0,0
W156,1,Doctor,57,H299,1,1,H299,1,1,H299,1,1,H299,1,1,H299,1,1,H299,1,1,0,0,0,0,0,0
W309,1,Doctor,58,H142,16,5,H142,16,5,H407,9,3,H407,9,3,H142,16,5,H142,16,5,0,0,0,0,0,0
W176,1,Doctor,59,H100,13,4,H100,13,4,H88,12,3,H88,12,3,H100,13,4,H100,13,4,0,0,0,0,0,0
W483,1,Doctor,60,H443,11,1,H443,11,1,H443,11,1,H443,11,1,H443,11,1,H443,11,1,0,0,0,0,0,0
W425,1,Doctor,61,H282,4,2,H282,4,2,H282,4,2,H282,4,2,H282,4,2,H282,4,2,0,0,0,0,0,0
W229,1,Doctor,62,H163,2,1,H163,2,1,H163,2,1,H163,2,1,H163,2,1,H163,2,1,0,0,0,0,0,0
W491,1,Doctor,63,H337,20,3,H337,20,3,H19,18,2,H19,18,2,H337,20,3,H337,20,3,0,0,0,0,0,0
W116,1,Doctor,64,H420,27,7,H420,27,7,H493,1,1,H493,1,1,H420,27,7,H420,27,7,0,0,0,0,0,0
W330,1,Doctor,65,H122,8,2,H122,8,2,H122,8,2,H122,8,2,H122,8,2,H122,8,2,0,0,0,0,0,0
W445,1,Doctor,66,H233,13,2,H233,13,2,H403,10,-1,H403,10,-1,H233,13,2,H233,13,2,0,0,0,0,0,0
W170,1,Doctor,67,H260,16,2,H260,16,2,H220,1,-1,H220,1,-1,H260,16,2,H260,16,2,0,0,0,0,0,0
W231,1,Doctor,68,H386,28,6,H386,28,6,Unmatched,0,0,Unmatched,0,0,H386,28,6,H386,28,6,0,0,319,319,0,0
W75,1,Doctor,69,H238,6,1,H238,6,1,H238,6,1,H238,6,1,H238,6,1,H238,6,1,0,0,0,0,0,0
W278,1,Doctor,70,H301,29,6,H301,29,6,H205,9,1,H205,9,1,H301,29,6,H301,29,6,0,0,0,0,0,0
W376,1,Doctor,71,H213,53,7,H213,53,7,H144,12,-1,H144,12,-1,H213,53,7,H213,53,7,0,0,0,0,0,0
W130,1,Doctor,72,H339,29,8,H339,29,8,Unmatched,0,0,Unmatched,0,0,H339,29,8,H339,29,8,0,0,316,316,0,0
W275,1,Doctor,73,H89,2,1,H89,2,1,H89,2,1,H89,2,1,H89,2,1,H89,2,1,0,0,0,0,0,0
W461,1,Doctor,74,H333,12,1,H333,12,1,H333,12,1,H333,12,1,H333,12,1,H333,12,1,0,0,0,0,0,0
W200,1,Doctor,75,H402,4,1,H402,4,1,H402,4,1,H402,4,1,H402,4,1,H402,4,1,0,0,0,0,0,0
W189,1,Doctor,76,H316,24,3,H316,24,3,Unmatched,0,0,Unmatched,0,0,H316,24,3,H316,24,3,0,0,313,313,0,0
W238,1,Doctor,77,H449,59,14,H449,59,14,H194,19,4,H194,19,4,H449,59,14,H449,59,14,0,0,0,0,0,0
W402,1,Doctor,78,H193,7,4,H193,7,4,H44,5,3,H44,5,3,H193,7,4,H193,7,4,0,0,0,0,0,0
W438,1,Doctor,79,H95,4,2,H95,4,2,H95,4,2,H95,4,2,H95,4,2,H95,4,2,0,0,0,0,0,0
W392,1,Doctor,80,H381,11,3,H381,11,3,H56,4,1,H56,4,1,H381,11,3,H381,11,3,0,0,0,0,0,0
W334,1,Doctor,81,H173,9,3,H173,9,3,H10,4,2,H10,4,2,H173,9,3,H173,9,3,0,0,0,0,0,0
W215,1,Doctor,82,H85,15,3,H85,15,3,H91,6,-1,H91,6,-1,H85,15,3,H85,15,3,0,0,0,0,0,0
W191,1,Doctor,83,H425,22,4,H94,28,7,H415,11,1,H415,11,1,H425,22,4,H94,28,7,0,0,0,0,0,0
W67,1,Doctor,84,H416,7,2,H416,7,2,H260,6,1,H260,6,1,H416,7,2,H416,7,2,0,0,0,0,0,0
W383,1,Doctor,85,H203,46,15,H203,46,15,H294,17,2,H294,17,2,H203,46,15,H203,46,15,0,0,0,0,0,0
W379,1,Doctor,86,H18,20,5,H18,20,5,H317,16,3,H317,16,3,H18,20,5,H18,20,5,0,0,0,0,0,0
W429,1,Doctor,87,H144,21,6,H144,21,6,H442,8,-1,H442,8,-1,H144,21,6,H144,21,6,0,0,0,0,0,0
W11,1,Doctor,88,H354,21,3,H354,21,3,H421,8,1,H421,8,1,H354,21,3,H354,21,3,0,0,0,0,0,0
W193,1,Doctor,89,H372,6,2,H372,6,2,H372,6,2,H372,6,2,H372,6,2,H372,6,2,0,0,0,0,0,0
W129,1,Doctor,90,H442,23,3,H442,23,3,H53,9,1,H53,9,1,H442,23,3,H442,23,3,0,0,0,0,0,0
W157,1,Doctor,91,H128,22,2,H128,22,2,H73,13,-1,H73,13,-1,H128,22,2,H128,22,2,0,0,0,0,0,0
W422,1,Doctor,92,H29,15,5,H29,15,5,H262,6,1,H262,6,1,H29,15,5,H29,15,5,0,0,0,0,0,0
W253,1,Doctor,93,H370,5,1,H370,5,1,H370,5,1,H370,5,1,H370,5,1,H370,5,1,0,0,0,0,0,0
W497,1,Doctor,94,H253,32,7,H253,32,7,H436,12,-1,H436,12,-1,H253,32,7,H253,32,7,0,0,0,0,0,0
W489,1,Doctor,95,H249,34,4,H249,34,4,H385,11,-1,H385,11,-1,H249,34,4,H249,34,4,0,0,0,0,0,0
W124,1,Doctor,96,H179,17,4,H179,17,4,H179,17,4,H179,17,4,H179,17,4,H179,17,4,0,0,0,0,0,0
W393,1,Doctor,97,H308,5,2,H308,5,2,H308,5,2,H308,5,2,H308,5,2,H308,5,2,0,0,0,0,0,0
W152,1,Doctor,98,H355,19,3,H355,19,3,H226,18,-1,H226,18,-1,H355,19,3,H355,19,3,0,0,0,0,0,0
W345,1,Doctor,99,H61,21,3,H61,21,3,H368,8,1,H368,8,1,H61,21,3,H61,21,3,0,0,0,0,0,0
W150,1,Doctor,100,H456,4,1,H456,4,1,H47,1,-1,H47,1,-1,H456,4,1,H456,4,1,0,0,0,0,0,0
W246,1,Doctor,101,H143,29,5,H143,29,5,H480,4,2,H480,4,2,H143,29,5,H143,29,5,0,0,0,0,0,0
W230,1,Doctor,102,H12,28,6,H12,28,6,H51,15,-1,H51,15,-1,H12,28,6,H12,28,6,0,0,0,0,0,0
W58,1,Doctor,103,H467,6,2,H467,6,2,H467,6,2,H467,6,2,H467,6,2,H467,6,2,0,0,0,0,0,0
W140,1,Doctor,104,H264,18,3,H264,18,3,H264,18,3,H264,18,3,H264,18,3,H264,18,3,0,0,0,0,0,0
W192,1,Doctor,105,H248,4,2,H248,4,2,H318,3,1,H318,3,1,H248,4,2,H248,4,2,0,0,0,0,0,0
W172,1,Doctor,106,H422,8,2,H422,8,2,H330,7,1,H330,7,1,H422,8,2,H422,8,2,0,0,0,0,0,0
W240,1,Doctor,107,H318,5,2,H318,5,2,H72,3,-1,H72,3,-1,H318,5,2,H318,5,2,0,0,0,0,0,0
W163,1,Doctor,108,H277,12,2,H277,12,2,H277,12,2,H277,12,2,H277,12,2,H277,12,2,0,0,0,0,0,0
W149,1,Doctor,109,H169,15,3,H169,15,3,H169,15,3,H169,15,3,H169,15,3,H169,15,3,0,0,0,0,0,0
W381,1,Doctor,110,H444,63,16,H444,63,16,H162,20,4,H162,20,4,H444,63,16,H444,63,16,0,0,0,0,0,0
W367,1,Doctor,111,H165,16,4,H165,16,4,H165,16,4,H165,16,4,H165,16,4,H165,16,4,0,0,0,0,0,0
W204,1,Doctor,112,H152,14,1,H152,14,1,H152,14,1,H152,14,1,H152,14,1,H152,14,1,0,0,0,0,0,0
W495,1,Doctor,113,H262,10,2,H262,10,2,H49,7,1,H49,7,1,H262,10,2,H262,10,2,0,0,0,0,0,0
W132,1,Doctor,114,H54,25,5,H54,25,5,Unmatched,0,0,Unmatched,0,0,H54,25,5,H54,25,5,0,0,307,307,0,0
W30,1,Doctor,115,H430,28,6,H430,28,6,Unmatched,0,0,Unmatched,0,0,H430,28,6,H430,28,6,0,0,288,288,0,0
W333,1,Doctor,116,H481,30,1,H481,30,1,Unmatched,0,0,Unmatched,0,0,H481,30,1,H481,30,1,0,0,287,287,0,0
W29,1,Doctor,117,H317,35,6,H317,35,6,H476,7,2,H476,7,2,H317,35,6,H317,35,6,0,0,0,0,0,0
W7,1,Doctor,118,H92,13,3,H92,13,3,H92,13,3,H92,13,3,H92,13,3,H92,13,3,0,0,0,0,0,0
W346,1,Doctor,119,H13,38,9,H13,38,9,H246,4,1,H246,4,1,H13,38,9,H13,38,9,0,0,0,0,0,0
W146,1,Doctor,120,H121,5,1,H121,5,1,H121,5,1,H121,5,1,H121,5,1,H121,5,1,0,0,0,0,0,0
W484,1,Doctor,121,H385,31,4,H385,31,4,H230,5,1,H230,5,1,H385,31,4,H385,31,4,0,0,0,0,0,0
W348,1,Doctor,122,H21,15,3,H21,15,3,H21,15,3,H21,15,3,H21,15,3,H21,15,3,0,0,0,0,0,0
W432,1,Doctor,123,H451,23,5,H451,23,5,H332,13,1,H332,13,1,H451,23,5,H451,23,5,0,0,0,0,0,0
W385,1,Doctor,124,H220,42,10,H220,42,10,H295,6,2,H295,6,2,H220,42,10,H220,42,10,0,0,0,0,0,0
W337,1,Doctor,125,H31,1,1,H31,1,1,H31,1,1,H31,1,1,H31,1,1,H31,1,1,0,0,0,0,0,0
W55,1,Doctor,126,H156,14,4,H156,14,4,H209,7,1,H209,7,1,H156,14,4,H156,14,4,0,0,0,0,0,0
W335,1,Doctor,127,H450,13,3,H450,13,3,H499,9,1,H499,9,1,H450,13,3,H450,13,3,0,0,0,0,0,0
W247,1,Doctor,128,H305,10,1,H305,10,1,H305,10,1,H305,10,1,H305,10,1,H305,10,1,0,0,0,0,0,0
W159,1,Doctor,129,H86,6,2,H86,6,2,H86,6,2,H86,6,2,H86,6,2,H86,6,2,0,0,0,0,0,0
