id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W386,1,Doctor,1,H362,34,1,H362,34,1,Unmatched,0,0,Unmatched,0,0,H362,34,1,H362,34,1,3,3,445,445,0,0
W146,1,Doctor,2,H157,22,1,H157,22,1,Unmatched,0,0,Unmatched,0,0,H157,22,1,H157,22,1,1,1,438,438,0,0
W3,1,Doctor,3,H384,34,1,H384,34,1,Unmatched,0,0,Unmatched,0,0,H384,34,1,H384,34,1,0,0,428,428,0,0
W44,1,Doctor,4,H114,40,1,H114,40,1,H473,1,-1,H473,1,-1,H114,40,1,H114,40,1,0,0,0,0,0,0
W371,1,Doctor,5,H290,69,1,H290,69,1,H410,2,-1,H410,2,-1,H290,69,1,H290,69,1,3,3,0,0,0,0
W174,1,Doctor,6,H261,28,1,H261,28,1,H481,1,-1,H481,1,-1,H261,28,1,H261,28,1,0,0,0,0,0,0
W76,1,Doctor,7,H131,24,2,H131,24,2,Unmatched,0,0,Unmatched,0,0,H131,24,2,H131,24,2,2,2,439,439,0,0
W314,1,Doctor,8,H388,68,-1,H388,68,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,88,88,431,431,0,0
W243,1,Doctor,9,H61,43,1,H61,43,1,H310,2,-1,H310,2,-1,H61,43,1,H61,43,1,2,2,0,0,0,0
W213,1,Doctor,10,H243,38,-1,H243,38,-1,H259,2,1,H259,2,1,Unmatched,0,0,Unmatched,0,0,96,96,0,0,0,0
W416,1,Doctor,11,H341,26,2,H341,26,2,Unmatched,0,0,Unmatched,0,0,H341,26,2,H341,26,2,0,0,427,427,0,0
W446,1,Doctor,12,H122,33,2,H122,33,2,Unmatched,0,0,Unmatched,0,0,H122,33,2,H122,33,2,0,0,430,430,0,0
W364,1,Doctor,13,H86,1,1,H86,1,1,H86,1,1,H86,1,1,H86,1,1,H86,1,1,0,0,0,0,0,0
W349,1,Doctor,14,H238,113,-1,H238,113,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,83,83,422,422,0,0
W176,1,Doctor,15,H392,47,1,H392,47,1,Unmatched,0,0,Unmatched,0,0,H392,47,1,H392,47,1,1,1,433,433,0,0
W403,1,Doctor,16,H418,103,-1,H418,103,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,95,95,428,428,0,0
W372,1,Doctor,17,H2,59,1,H2,59,1,Unmatched,0,0,Unmatched,0,0,H2,59,1,H2,59,1,5,5,430,430,0,0
W114,1,Doctor,18,H268,39,2,H225,41,-1,Unmatched,0,0,Unmatched,0,0,H268,39,2,H268,39,2,1,1,426,426,0,0
W160,1,Doctor,19,H259,61,1,H259,61,1,Unmatched,0,0,Unmatched,0,0,H259,61,1,H259,61,1,4,4,427,427,0,0
W245,1,Doctor,20,H297,42,-1,H385,51,-1,H132,2,1,H132,2,1,Unmatched,0,0,Unmatched,0,0,82,82,0,0,0,0
W365,1,Doctor,21,H270,12,1,H270,12,1,Unmatched,0,0,Unmatched,0,0,H270,12,1,H270,12,1,1,1,426,426,0,0
W42,1,Doctor,22,H450,36,1,H450,36,1,Unmatched,0,0,Unmatched,0,0,H450,36,1,H450,36,1,3,3,424,424,0,0
W67,1,Doctor,23,H274,48,1,H274,48,1,H313,2,-1,H313,2,-1,H274,48,1,H274,48,1,0,0,0,0,0,0
W350,1,Doctor,24,H470,2,1,H470,2,1,H470,2,1,H470,2,1,H470,2,1,H470,2,1,0,0,0,0,0,0
W336,1,Doctor,25,H280,92,1,H280,92,1,Unmatched,0,0,Unmatched,0,0,H280,92,1,H280,92,1,4,4,426,426,0,0
W307,1,Doctor,26,H236,72,-1,H236,72,-1,H362,1,1,H362,1,1,Unmatched,0,0,Unmatched,0,0,87,87,0,0,0,0
W395,1,Doctor,27,H454,70,-1,H454,70,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,85,85,436,436,0,0
W120,1,Doctor,28,H104,11,1,H104,11,1,Unmatched,0,0,Unmatched,0,0,H104,11,1,H104,11,1,0,0,427,427,0,0
W348,1,Doctor,29,H393,19,1,H393,19,1,Unmatched,0,0,Unmatched,0,0,H393,19,1,H393,19,1,0,0,422,422,0,0
W133,1,Doctor,30,H486,22,1,H486,22,1,Unmatched,0,0,Unmatched,0,0,H486,22,1,H486,22,1,0,0,422,422,0,0
W24,1,Doctor,31,H39,78,2,H39,78,2,Unmatched,0,0,Unmatched,0,0,H39,78,2,H39,78,2,2,2,426,426,0,0
W335,1,Doctor,32,H444,13,1,H444,13,1,Unmatched,0,0,Unmatched,0,0,H42,46,2,H42,46,2,1,1,420,420,0,0
W200,1,Doctor,33,H95,5,1,H95,5,1,H315,2,-1,H315,2,-1,H95,5,1,H95,5,1,0,0,0,0,0,0
W159,1,Doctor,34,H199,54,1,H199,54,1,H290,2,-1,H290,2,-1,H199,54,1,H199,54,1,3,3,0,0,0,0
W220,1,Doctor,35,H483,53,1,H483,53,1,H367,1,-1,H367,1,-1,H483,53,1,H483,53,1,2,2,0,0,0,0
W178,1,Doctor,36,H189,20,2,H189,20,2,H135,2,-1,H135,2,-1,H189,20,2,H189,20,2,2,2,0,0,0,0
W101,1,Doctor,37,H481,57,1,H481,57,1,Unmatched,0,0,Unmatched,0,0,H481,57,1,H481,57,1,2,2,422,422,0,0
W175,1,Doctor,38,H252,21,1,H252,21,1,H171,2,-1,H171,2,-1,H252,21,1,H252,21,1,1,1,0,0,0,0
W367,1,Doctor,39,H309,48,1,H309,48,1,H221,1,-1,H221,1,-1,H309,48,1,H309,48,1,1,1,0,0,0,0
W92,1,Doctor,40,H359,59,2,H72,63,-1,H385,2,-1,H385,2,-1,H359,59,2,H359,59,2,4,4,0,0,0,0
