id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W207,1,Doctor,1,H334,2,2,H334,2,2,H334,2,2,H334,2,2,H334,2,2,H334,2,2,0,0,0,0,0,0
W396,1,Doctor,2,H424,1,1,H424,1,1,H424,1,1,H424,1,1,H424,1,1,H424,1,1,0,0,0,0,0,0
W479,1,Doctor,3,H147,1,1,H147,1,1,H147,1,1,H147,1,1,H147,1,1,H147,1,1,0,0,0,0,0,0
W348,1,Doctor,4,H176,8,7,H176,8,7,H176,8,7,H176,8,7,H176,8,7,H176,8,7,0,0,0,0,0,0
W238,1,Doctor,5,H119,3,3,H119,3,3,H119,3,3,H119,3,3,H119,3,3,H119,3,3,0,0,0,0,0,0
W309,1,Doctor,6,H338,4,4,H338,4,4,H338,4,4,H338,4,4,H338,4,4,H338,4,4,0,0,0,0,0,0
W415,1,Doctor,7,H500,8,7,H500,8,7,H500,8,7,H500,8,7,H500,8,7,H500,8,7,0,0,0,0,0,0
W379,1,Doctor,8,H95,3,2,H95,3,2,H95,3,2,H95,3,2,H95,3,2,H95,3,2,0,0,0,0,0,0
W441,1,Doctor,9,H24,7,4,H24,7,4,H24,7,4,H24,7,4,H24,7,4,H24,7,4,0,0,0,0,0,0
W186,1,Doctor,10,H146,4,3,H56,7,6,H146,4,3,H146,4,3,H146,4,3,H56,7,6,0,0,0,0,0,0
W367,1,Doctor,11,H363,10,7,H363,10,7,H362,9,6,H362,9,6,H363,10,7,H363,10,7,0,0,0,0,0,0
W316,1,Doctor,12,H479,6,4,H479,6,4,H479,6,4,H479,6,4,H479,6,4,H479,6,4,0,0,0,0,0,0
W265,1,Doctor,13,H372,6,5,H372,6,5,H372,6,5,H372,6,5,H372,6,5,H372,6,5,0,0,0,0,0,0
W74,1,Doctor,14,H15,17,12,H15,17,12,H15,17,12,H15,17,12,H15,17,12,H15,17,12,0,0,0,0,0,0
W193,1,Doctor,15,H449,9,6,H449,9,6,H449,9,6,H449,9,6,H449,9,6,H449,9,6,0,0,0,0,0,0
W274,1,Doctor,16,H207,14,9,H207,14,9,H207,14,9,H207,14,9,H207,14,9,H207,14,9,0,0,0,0,0,0
W451,1,Doctor,17,H208,23,14,H208,23,14,Unmatched,0,0,Unmatched,0,0,H208,23,14,H208,23,14,0,0,453,453,0,0
W458,1,Doctor,18,H348,13,6,H348,13,6,H348,13,6,H348,13,6,H348,13,6,H348,13,6,0,0,0,0,0,0
W230,1,Doctor,19,H89,7,1,H106,14,5,H89,7,1,H89,7,1,H89,7,1,H106,14,5,0,0,0,0,0,0
W57,1,Doctor,20,H232,17,8,H232,17,8,H167,12,6,H167,12,6,H232,17,8,H232,17,8,0,0,0,0,0,0
W264,1,Doctor,21,H378,21,6,H378,21,6,Unmatched,0,0,Unmatched,0,0,H378,21,6,H378,21,6,0,0,455,455,0,0
W110,1,Doctor,22,H362,27,6,H362,27,6,H41,13,-1,H41,13,-1,H362,27,6,H362,27,6,0,0,0,0,0,0
W50,1,Doctor,23,H487,29,20,H487,29,20,H38,8,5,H38,8,5,H487,29,20,H487,29,20,0,0,0,0,0,0
W213,1,Doctor,24,H106,6,1,H146,7,2,H106,6,1,H106,6,1,H106,6,1,H146,7,2,0,0,0,0,0,0
W313,1,Doctor,25,H167,21,9,H167,21,9,H363,4,1,H363,4,1,H167,21,9,H167,21,9,0,0,0,0,0,0
W256,1,Doctor,26,H84,17,3,H84,17,3,H135,13,-1,H135,13,-1,H84,17,3,H84,17,3,0,0,0,0,0,0
W250,1,Doctor,27,H447,13,7,H447,13,7,H266,6,4,H266,6,4,H447,13,7,H447,13,7,0,0,0,0,0,0
W167,1,Doctor,28,H355,9,1,H355,9,1,H355,9,1,H355,9,1,H355,9,1,H355,9,1,0,0,0,0,0,0
W334,1,Doctor,29,H341,6,4,H341,6,4,H341,6,4,H341,6,4,H341,6,4,H341,6,4,0,0,0,0,0,0
W121,1,Doctor,30,H35,13,4,H35,13,4,H35,13,4,H35,13,4,H35,13,4,H35,13,4,0,0,0,0,0,0
W107,1,Doctor,31,H291,14,1,H291,14,1,H291,14,1,H291,14,1,H291,14,1,H291,14,1,0,0,0,0,0,0
W62,1,Doctor,32,H127,12,6,H127,12,6,H84,11,5,H84,11,5,H127,12,6,H127,12,6,0,0,0,0,0,0
W49,1,Doctor,33,H455,7,4,H450,24,11,H455,7,4,H455,7,4,H455,7,4,H450,24,11,0,0,0,0,0,0
W42,1,Doctor,34,H56,15,6,H455,21,10,H56,15,6,H56,15,6,H56,15,6,H455,21,10,0,0,0,0,0,0
W473,1,Doctor,35,H78,33,13,H78,33,13,H127,18,4,H127,18,4,H78,33,13,H78,33,13,0,0,0,0,0,0
W181,1,Doctor,36,H197,24,6,H197,24,6,H230,4,1,H230,4,1,H197,24,6,H197,24,6,0,0,0,0,0,0
W136,1,Doctor,37,H109,5,2,H109,5,2,H109,5,2,H109,5,2,H109,5,2,H109,5,2,0,0,0,0,0,0
W365,1,Doctor,38,H430,14,3,H430,14,3,H430,14,3,H430,14,3,H430,14,3,H430,14,3,0,0,0,0,0,0
W304,1,Doctor,39,H201,18,4,H201,18,4,H201,18,4,H201,18,4,H201,18,4,H201,18,4,0,0,0,0,0,0
W212,1,Doctor,40,H271,23,6,H271,23,6,Unmatched,0,0,Unmatched,0,0,H271,23,6,H271,23,6,0,0,444,444,0,0
W361,1,Doctor,41,H320,23,5,H320,23,5,H378,12,1,H378,12,1,H320,23,5,H320,23,5,0,0,0,0,0,0
W179,1,Doctor,42,H238,8,2,H238,8,2,H238,8,2,H238,8,2,H238,8,2,H238,8,2,0,0,0,0,0,0
W358,1,Doctor,43,H308,14,5,H308,14,5,H308,14,5,H308,14,5,H308,14,5,H308,14,5,0,0,0,0,0,0
W408,1,Doctor,44,H426,9,2,H426,9,2,H426,9,2,H426,9,2,H426,9,2,H426,9,2,0,0,0,0,0,0
W487,1,Doctor,45,H159,25,3,H159,25,3,Unmatched,0,0,Unmatched,0,0,H159,25,3,H159,25,3,0,0,443,443,0,0
W490,1,Doctor,46,H298,11,2,H298,11,2,H298,11,2,H298,11,2,H298,11,2,H298,11,2,0,0,0,0,0,0
W381,1,Doctor,47,H240,13,3,H240,13,3,H240,13,3,H240,13,3,H240,13,3,H240,13,3,0,0,0,0,0,0
W150,1,Doctor,48,H326,17,3,H326,17,3,H326,17,3,H326,17,3,H326,17,3,H326,17,3,0,0,0,0,0,0
W226,1,Doctor,49,H256,30,6,H256,30,6,H447,20,4,H447,20,4,H256,30,6,H256,30,6,0,0,0,0,0,0
W51,1,Doctor,50,H266,23,4,H266,23,4,Unmatched,0,0,Unmatched,0,0,H266,23,4,H266,23,4,0,0,444,444,0,0
W478,1,Doctor,51,H205,39,13,H205,39,13,Unmatched,0,0,Unmatched,0,0,H205,39,13,H205,39,13,0,0,443,443,0,0
W132,1,Doctor,52,H140,33,5,H140,33,5,Unmatched,0,0,Unmatched,0,0,H140,33,5,H140,33,5,0,0,436,436,0,0
W414,1,Doctor,53,H124,5,2,H124,5,2,H124,5,2,H124,5,2,H124,5,2,H124,5,2,0,0,0,0,0,0
