id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W29,1,Doctor,1,H421,11,4,H233,107,-1,H398,4,-1,H398,4,-1,H421,11,4,H421,11,4,0,0,0,0,0,0
W301,1,Doctor,2,H402,4,2,H71,13,9,H402,4,2,H402,4,2,H402,4,2,H402,4,2,0,0,0,0,0,0
W81,1,Doctor,3,H190,3,1,H190,3,1,H190,3,1,H190,3,1,H190,3,1,H190,3,1,0,0,0,0,0,0
W32,1,Doctor,4,H197,2,1,H240,9,7,H197,2,1,H197,2,1,H197,2,1,H197,2,1,0,0,0,0,0,0
W180,1,Doctor,5,H404,6,4,H404,6,4,H404,6,4,H404,6,4,H404,6,4,H404,6,4,0,0,0,0,0,0
W331,1,Doctor,6,H85,2,2,H313,97,-1,H85,2,2,H85,2,2,H85,2,2,H85,2,2,0,0,0,0,0,0
W381,1,Doctor,7,H362,1,1,H285,43,-1,H362,1,1,H362,1,1,H362,1,1,H362,1,1,0,0,0,0,0,0
W53,1,Doctor,8,H328,39,18,H40,156,-1,H308,5,4,H308,5,4,H328,39,18,H328,39,18,0,0,0,0,0,0
W220,1,Doctor,9,H347,1,1,H239,80,-1,H347,1,1,H347,1,1,H347,1,1,H347,1,1,0,0,0,0,0,0
W225,1,Doctor,10,H290,1,1,H248,37,-1,H290,1,1,H290,1,1,H290,1,1,H290,1,1,0,0,0,0,0,0
W30,1,Doctor,11,H273,18,8,H6,44,-1,H262,3,2,H262,3,2,H273,18,8,H273,18,8,0,0,0,0,0,0
W315,1,Doctor,12,H472,1,1,H54,29,-1,H472,1,1,H472,1,1,H472,1,1,H472,1,1,0,0,0,0,0,0
W187,1,Doctor,13,H492,5,2,H236,74,-1,H99,4,1,H99,4,1,H492,5,2,H492,5,2,0,0,0,0,0,0
W195,1,Doctor,14,H55,3,3,H421,9,6,H55,3,3,H55,3,3,H55,3,3,H55,3,3,0,0,0,0,0,0
W305,1,Doctor,15,H491,11,5,H194,179,-1,H491,11,5,H491,11,5,H491,11,5,H491,11,5,0,0,0,0,0,0
W188,1,Doctor,16,H473,4,2,H155,26,12,H473,4,2,H473,4,2,H473,4,2,H473,4,2,0,0,0,0,0,0
W36,1,Doctor,17,H445,9,6,H463,253,-1,H444,1,1,H444,1,1,H445,9,6,H445,9,6,0,0,0,0,0,0
W20,1,Doctor,18,H319,21,10,H94,65,-1,Unmatched,0,0,Unmatched,0,0,H319,21,10,H319,21,10,0,0,108,111,0,0
W58,1,Doctor,19,H91,10,5,H288,21,10,H122,3,2,H122,3,2,H91,10,5,H91,10,5,0,0,0,0,0,0
W492,1,Doctor,20,H309,4,2,H348,28,16,H309,4,2,H309,4,2,H309,4,2,H309,4,2,0,0,0,0,0,0
W418,1,Doctor,21,H40,3,2,H439,188,-1,H40,3,2,H40,3,2,H40,3,2,H40,3,2,0,0,0,0,0,0
W171,1,Doctor,22,H356,11,6,H122,80,-1,H453,3,2,H453,3,2,H356,11,6,H356,11,6,0,0,0,0,0,0
W281,1,Doctor,23,H267,4,3,H30,14,8,H267,4,3,H267,4,3,H267,4,3,H267,4,3,0,0,0,0,0,0
W65,1,Doctor,24,H463,9,5,H32,32,18,H254,2,1,H254,2,1,H72,22,11,H72,22,11,0,0,0,0,0,0
