id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W50,1,Doctor,1,H391,202,-1,H391,202,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,60,60,424,424,0,0
W349,1,Doctor,2,H152,93,10,H152,93,10,Unmatched,0,0,Unmatched,0,0,H152,93,10,H152,93,10,0,0,424,424,0,0
W75,1,Doctor,3,H312,46,9,H312,46,9,H301,13,3,H301,13,3,H312,46,9,H312,46,9,0,0,0,0,0,0
W232,1,Doctor,4,H217,84,15,H217,84,15,H343,17,-1,H343,17,-1,H217,84,15,H217,84,15,0,0,0,0,0,0
W482,1,Doctor,5,H175,23,3,H175,23,3,Unmatched,0,0,Unmatched,0,0,H175,23,3,H175,23,3,0,0,424,424,0,0
W249,1,Doctor,6,H401,59,9,H401,59,9,Unmatched,0,0,Unmatched,0,0,H401,59,9,H401,59,9,0,0,419,419,0,0
W287,1,Doctor,7,H265,39,5,H265,39,5,Unmatched,0,0,Unmatched,0,0,H265,39,5,H265,39,5,0,0,421,421,0,0
W457,1,Doctor,8,H41,97,15,H41,97,15,Unmatched,0,0,Unmatched,0,0,H41,97,15,H41,97,15,0,0,424,424,0,0
W335,1,Doctor,9,H348,45,6,H348,45,6,Unmatched,0,0,Unmatched,0,0,H348,45,6,H348,45,6,0,0,422,422,0,0
W359,1,Doctor,10,H210,45,6,H210,45,6,Unmatched,0,0,Unmatched,0,0,H210,45,6,H210,45,6,0,0,420,420,0,0
W281,1,Doctor,11,H226,44,6,H226,44,6,Unmatched,0,0,Unmatched,0,0,H226,44,6,H226,44,6,0,0,424,424,0,0
W230,1,Doctor,12,H412,3,1,H412,3,1,H412,3,1,H412,3,1,H412,3,1,H412,3,1,0,0,0,0,0,0
W224,1,Doctor,13,H162,82,10,H162,82,10,Unmatched,0,0,Unmatched,0,0,H162,82,10,H162,82,10,0,0,423,423,0,0
W411,1,Doctor,14,H156,37,7,H156,37,7,H216,15,-1,H216,15,-1,H156,37,7,H156,37,7,0,0,0,0,0,0
W250,1,Doctor,15,H336,20,5,H336,20,5,H255,12,2,H255,12,2,H336,20,5,H336,20,5,0,0,0,0,0,0
W388,1,Doctor,16,H489,39,4,H489,39,4,Unmatched,0,0,Unmatched,0,0,H489,39,4,H489,39,4,0,0,419,419,0,0
W246,1,Doctor,17,H97,91,17,H97,91,17,Unmatched,0,0,Unmatched,0,0,H97,91,17,H97,91,17,0,0,428,428,0,0
W356,1,Doctor,18,H127,61,7,H127,61,7,Unmatched,0,0,Unmatched,0,0,H127,61,7,H127,61,7,0,0,418,418,0,0
W63,1,Doctor,19,H301,32,3,H301,32,3,Unmatched,0,0,Unmatched,0,0,H301,32,3,H301,32,3,0,0,416,416,0,0
W30,1,Doctor,20,H334,24,1,H334,24,1,Unmatched,0,0,Unmatched,0,0,H334,24,1,H334,24,1,0,0,419,419,0,0
W34,1,Doctor,21,H319,1,1,H319,1,1,H319,1,1,H319,1,1,H319,1,1,H319,1,1,0,0,0,0,0,0
W160,1,Doctor,22,H482,130,19,H482,130,19,H448,19,-1,H448,19,-1,H482,130,19,H482,130,19,0,0,0,0,0,0
W269,1,Doctor,23,H91,33,4,H91,33,4,H348,10,-1,H348,10,-1,H91,33,4,H91,33,4,0,0,0,0,0,0
W241,1,Doctor,24,H223,116,10,H223,116,10,H178,10,-1,H178,10,-1,H223,116,10,H223,116,10,0,0,0,0,0,0
W72,1,Doctor,25,H282,5,1,H282,5,1,H282,5,1,H282,5,1,H282,5,1,H282,5,1,0,0,0,0,0,0
W199,1,Doctor,26,H397,16,2,H397,16,2,H397,16,2,H397,16,2,H397,16,2,H397,16,2,0,0,0,0,0,0
W107,1,Doctor,27,H355,63,3,H355,63,3,H122,14,-1,H122,14,-1,H355,63,3,H355,63,3,0,0,0,0,0,0
W92,1,Doctor,28,H369,215,-1,H369,215,-1,Unmatched,0,0,Unmatched,0,0,H90,136,12,H90,136,12,0,0,417,417,0,0
W171,1,Doctor,29,H343,86,9,H343,86,9,Unmatched,0,0,Unmatched,0,0,H343,86,9,H343,86,9,0,0,417,417,0,0
W254,1,Doctor,30,H405,248,-1,H405,248,-1,Unmatched,0,0,Unmatched,0,0,H369,141,14,H369,141,14,0,0,420,420,0,0
W378,1,Doctor,31,H399,85,10,H399,85,10,H418,14,3,H418,14,3,H399,85,10,H399,85,10,0,0,0,0,0,0
W11,1,Doctor,32,H286,90,10,H286,90,10,H346,19,-1,H346,19,-1,H286,90,10,H286,90,10,0,0,0,0,0,0
W161,1,Doctor,33,H1,113,15,H1,113,15,H25,12,1,H25,12,1,H1,113,15,H1,113,15,0,0,0,0,0,0
W178,1,Doctor,34,H340,20,3,H340,20,3,H162,18,2,H162,18,2,H340,20,3,H340,20,3,0,0,0,0,0,0
W306,1,Doctor,35,H243,1,1,H243,1,1,H243,1,1,H243,1,1,H243,1,1,H243,1,1,0,0,0,0,0,0
W427,1,Doctor,36,H107,119,10,H107,119,10,Unmatched,0,0,Unmatched,0,0,H107,119,10,H107,119,10,0,0,413,413,0,0
W343,1,Doctor,37,H477,275,-1,H477,275,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,44,44,412,412,0,0
W428,1,Doctor,38,H476,23,4,H476,23,4,Unmatched,0,0,Unmatched,0,0,H476,23,4,H476,23,4,0,0,419,419,0,0
W113,1,Doctor,39,H378,135,14,H378,135,14,H207,18,-1,H207,18,-1,H378,135,14,H378,135,14,0,0,0,0,0,0
W133,1,Doctor,40,H432,28,3,H432,28,3,Unmatched,0,0,Unmatched,0,0,H432,28,3,H432,28,3,0,0,412,412,0,0
W53,1,Doctor,41,H123,99,12,H123,99,12,Unmatched,0,0,Unmatched,0,0,H123,99,12,H123,99,12,0,0,417,417,0,0
W340,1,Doctor,42,H384,182,-1,H384,182,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,44,44,417,417,0,0
W183,1,Doctor,43,H165,3,1,H165,3,1,H165,3,1,H165,3,1,H165,3,1,H165,3,1,0,0,0,0,0,0
W116,1,Doctor,44,H418,29,4,H418,29,4,H64,7,1,H64,7,1,H418,29,4,H418,29,4,0,0,0,0,0,0
W384,1,Doctor,45,H273,13,2,H273,13,2,H273,13,2,H273,13,2,H273,13,2,H273,13,2,0,0,0,0,0,0
W1,1,Doctor,46,H465,82,6,H465,82,6,Unmatched,0,0,Unmatched,0,0,H465,82,6,H465,82,6,0,0,416,416,0,0
W90,1,Doctor,47,H110,52,4,H110,52,4,Unmatched,0,0,Unmatched,0,0,H110,52,4,H110,52,4,0,0,420,420,0,0
W233,1,Doctor,48,H415,72,7,H415,72,7,H1,19,1,H1,19,1,H415,72,7,H415,72,7,0,0,0,0,0,0
W68,1,Doctor,49,H80,74,8,H80,74,8,Unmatched,0,0,Unmatched,0,0,H80,74,8,H80,74,8,0,0,417,417,0,0
W366,1,Doctor,50,H54,24,3,H54,24,3,Unmatched,0,0,Unmatched,0,0,H54,24,3,H54,24,3,0,0,415,415,0,0
W15,1,Doctor,51,H263,47,2,H263,47,2,H156,19,-1,H156,19,-1,H263,47,2,H263,47,2,0,0,0,0,0,0
W52,1,Doctor,52,H297,94,4,H297,94,4,Unmatched,0,0,Unmatched,0,0,H297,94,4,H297,94,4,0,0,415,415,0,0
W383,1,Doctor,53,H148,114,6,H148,114,6,Unmatched,0,0,Unmatched,0,0,H148,114,6,H148,114,6,0,0,412,412,0,0
W61,1,Doctor,54,H20,163,12,H20,163,12,Unmatched,0,0,Unmatched,0,0,H20,163,12,H20,163,12,0,0,413,413,0,0
W447,1,Doctor,55,H22,83,2,H22,83,2,Unmatched,0,0,Unmatched,0,0,H22,83,2,H22,83,2,0,0,419,419,0,0
W344,1,Doctor,56,H444,54,9,H444,54,9,Unmatched,0,0,Unmatched,0,0,H444,54,9,H444,54,9,0,0,418,418,0,0
W446,1,Doctor,57,H424,109,11,H424,109,11,Unmatched,0,0,Unmatched,0,0,H424,109,11,H424,109,11,0,0,420,420,0,0
W93,1,Doctor,58,H55,275,-1,H55,275,-1,H488,15,-1,H488,15,-1,Unmatched,0,0,Unmatched,0,0,41,41,0,0,0,0
W27,1,Doctor,59,H83,188,12,H83,188,12,H355,20,-1,H355,20,-1,H83,188,12,H83,188,12,0,0,0,0,0,0
W299,1,Doctor,60,H177,62,3,H177,62,3,Unmatched,0,0,Unmatched,0,0,H177,62,3,H177,62,3,0,0,414,414,0,0
W466,1,Doctor,61,H244,198,18,H244,198,18,H248,13,1,H248,13,1,H244,198,18,H244,198,18,0,0,0,0,0,0
