id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W640,1,Doctor,1,H48,1,1,H48,1,1,H48,1,1,H48,1,1,H48,1,1,H48,1,1,0,0,0,0,0,0
W672,1,Doctor,2,H28,2,2,H28,2,2,H28,2,2,H28,2,2,H28,2,2,H28,2,2,0,0,0,0,0,0
W981,1,Doctor,3,H162,2,1,H162,2,1,H162,2,1,H162,2,1,H162,2,1,H162,2,1,0,0,0,0,0,0
W316,1,Doctor,4,H570,7,5,H570,7,5,H822,2,2,H822,2,2,H570,7,5,H570,7,5,0,0,0,0,0,0
W77,1,Doctor,5,H697,5,1,H697,5,1,H697,5,1,H697,5,1,H697,5,1,H697,5,1,0,0,0,0,0,0
W12,1,Doctor,6,H114,3,2,H114,3,2,H114,3,2,H114,3,2,H114,3,2,H114,3,2,0,0,0,0,0,0
W354,1,Doctor,7,H822,4,4,H822,4,4,H180,3,3,H180,3,3,H822,4,4,H822,4,4,0,0,0,0,0,0
W935,1,Doctor,8,H680,2,1,H680,2,1,H680,2,1,H680,2,1,H680,2,1,H680,2,1,0,0,0,0,0,0
W35,1,Doctor,9,H517,8,3,H517,8,3,H924,3,-1,H924,3,-1,H517,8,3,H517,8,3,0,0,0,0,0,0
W947,1,Doctor,10,H66,4,3,H66,4,3,H977,1,1,H977,1,1,H66,4,3,H66,4,3,0,0,0,0,0,0
W611,1,Doctor,11,H690,9,2,H690,9,2,H421,4,1,H421,4,1,H690,9,2,H690,9,2,0,0,0,0,0,0
W539,1,Doctor,12,H487,7,3,H487,7,3,Unmatched,0,0,Unmatched,0,0,H487,7,3,H487,7,3,0,0,984,984,0,0
W544,1,Doctor,13,H894,15,-1,H894,15,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,949,948,985,985,0,0
W708,1,Doctor,14,H180,4,3,H180,4,3,H66,3,2,H66,3,2,H180,4,3,H180,4,3,0,0,0,0,0,0
W939,1,Doctor,15,H228,8,2,H228,8,2,H517,2,1,H517,2,1,H228,8,2,H228,8,2,0,0,0,0,0,0
W255,1,Doctor,16,H627,8,1,H627,8,1,Unmatched,0,0,Unmatched,0,0,H627,8,1,H627,8,1,0,0,978,978,0,0
W349,1,Doctor,17,H964,8,4,H964,8,4,H851,1,1,H851,1,1,H964,8,4,H964,8,4,0,0,0,0,0,0
W985,1,Doctor,18,H561,14,2,H561,14,2,Unmatched,0,0,Unmatched,0,0,H561,14,2,H561,14,2,0,0,977,977,0,0
W956,1,Doctor,19,H134,11,2,H134,11,2,H22,4,-1,H22,4,-1,H134,11,2,H134,11,2,0,0,0,0,0,0
W353,1,Doctor,20,H713,8,3,H713,8,3,Unmatched,0,0,Unmatched,0,0,H713,8,3,H713,8,3,0,0,979,979,0,0
W656,1,Doctor,21,H810,11,1,H810,11,1,Unmatched,0,0,Unmatched,0,0,H810,11,1,H810,11,1,0,0,975,975,0,0
W966,1,Doctor,22,H924,12,2,H924,12,2,Unmatched,0,0,Unmatched,0,0,H924,12,2,H924,12,2,0,0,978,978,0,0
W317,1,Doctor,23,H417,19,3,H417,19,3,Unmatched,0,0,Unmatched,0,0,H417,19,3,H417,19,3,0,0,979,979,0,0
W322,1,Doctor,24,H74,21,4,H74,21,4,H570,2,1,H570,2,1,H74,21,4,H74,21,4,0,0,0,0,0,0
W119,1,Doctor,25,H589,13,2,H589,13,2,H487,5,-1,H487,5,-1,H589,13,2,H589,13,2,0,0,0,0,0,0
W594,1,Doctor,26,H611,20,4,H611,20,4,Unmatched,0,0,Unmatched,0,0,H611,20,4,H611,20,4,0,0,978,978,0,0
W614,1,Doctor,27,H704,14,1,H704,14,1,Unmatched,0,0,Unmatched,0,0,H704,14,1,H704,14,1,0,0,977,977,0,0
W188,1,Doctor,28,H876,16,1,H876,16,1,Unmatched,0,0,Unmatched,0,0,H876,16,1,H876,16,1,1,1,979,979,0,0
W623,1,Doctor,29,H728,19,1,H728,19,1,H713,4,-1,H713,4,-1,H728,19,1,H728,19,1,0,0,0,0,0,0
W923,1,Doctor,30,H977,10,1,H977,10,1,H690,2,-1,H690,2,-1,H977,10,1,H977,10,1,0,0,0,0,0,0
W664,1,Doctor,31,H515,23,2,H515,23,2,Unmatched,0,0,Unmatched,0,0,H515,23,2,H515,23,2,0,0,975,975,0,0
W835,1,Doctor,32,H661,20,2,H661,20,2,Unmatched,0,0,Unmatched,0,0,H661,20,2,H661,20,2,0,0,976,976,0,0
W629,1,Doctor,33,H997,14,5,H997,14,5,Unmatched,0,0,Unmatched,0,0,H997,14,5,H997,14,5,0,0,976,976,0,0
W170,1,Doctor,34,H764,19,2,H764,19,2,Unmatched,0,0,Unmatched,0,0,H764,19,2,H764,19,2,0,0,975,975,0,0
W277,1,Doctor,35,H851,20,2,H851,20,2,Unmatched,0,0,Unmatched,0,0,H851,20,2,H851,20,2,0,0,976,976,0,0
W216,1,Doctor,36,H895,16,2,H895,16,2,Unmatched,0,0,Unmatched,0,0,H895,16,2,H895,16,2,0,0,975,975,0,0
W153,1,Doctor,37,H421,21,2,H421,21,2,Unmatched,0,0,Unmatched,0,0,H421,21,2,H421,21,2,0,0,976,976,0,0
W382,1,Doctor,38,H427,18,1,H427,18,1,Unmatched,0,0,Unmatched,0,0,H427,18,1,H427,18,1,0,0,976,976,0,0
W523,1,Doctor,39,H583,31,4,H583,31,4,Unmatched,0,0,Unmatched,0,0,H583,31,4,H583,31,4,0,0,973,973,0,0
W750,1,Doctor,40,H862,13,1,H862,13,1,Unmatched,0,0,Unmatched,0,0,H862,13,1,H862,13,1,0,0,973,973,0,0
W586,1,Doctor,41,H226,15,1,H226,15,1,Unmatched,0,0,Unmatched,0,0,H226,15,1,H226,15,1,0,0,973,973,0,0
W824,1,Doctor,42,H812,2,1,H812,2,1,H812,2,1,H812,2,1,H812,2,1,H812,2,1,0,0,0,0,0,0
W113,1,Doctor,43,H210,9,1,H210,9,1,Unmatched,0,0,Unmatched,0,0,H210,9,1,H210,9,1,0,0,975,975,0,0
W165,1,Doctor,44,H721,9,1,H721,9,1,Unmatched,0,0,Unmatched,0,0,H721,9,1,H721,9,1,0,0,973,973,0,0
W607,1,Doctor,45,H157,25,3,H157,25,3,Unmatched,0,0,Unmatched,0,0,H157,25,3,H287,32,5,0,0,976,976,0,0
W115,1,Doctor,46,H67,15,1,H67,15,1,Unmatched,0,0,Unmatched,0,0,H67,15,1,H67,15,1,0,0,975,975,0,0
W996,1,Doctor,47,H111,14,1,H16,25,2,Unmatched,0,0,Unmatched,0,0,H16,25,2,H16,25,2,0,0,972,972,0,0
W81,1,Doctor,48,H845,25,2,H845,25,2,H211,2,-1,H211,2,-1,H845,25,2,H845,25,2,0,0,0,0,0,0
W169,1,Doctor,49,H784,34,2,H784,34,2,Unmatched,0,0,Unmatched,0,0,H784,34,2,H784,34,2,0,0,972,972,0,0
W219,1,Doctor,50,H250,17,1,H250,17,1,Unmatched,0,0,Unmatched,0,0,H250,17,1,H250,17,1,0,0,972,972,0,0
W68,1,Doctor,51,H966,11,1,H966,11,1,H250,3,-1,H250,3,-1,H966,11,1,H966,11,1,0,0,0,0,0,0
W168,1,Doctor,52,H211,10,1,H211,10,1,Unmatched,0,0,Unmatched,0,0,H211,10,1,H211,10,1,0,0,976,976,0,0
W249,1,Doctor,53,H289,31,5,H289,31,5,Unmatched,0,0,Unmatched,0,0,H289,31,5,H289,31,5,1,1,971,971,0,0
W530,1,Doctor,54,H901,13,1,H901,13,1,H228,5,-1,H228,5,-1,H901,13,1,H901,13,1,0,0,0,0,0,0
W826,1,Doctor,55,H432,14,1,H432,14,1,Unmatched,0,0,Unmatched,0,0,H432,14,1,H432,14,1,0,0,975,975,0,0
W473,1,Doctor,56,H353,21,2,H353,21,2,Unmatched,0,0,Unmatched,0,0,H353,21,2,H353,21,2,0,0,972,972,0,0
W387,1,Doctor,57,H22,26,2,H22,26,2,Unmatched,0,0,Unmatched,0,0,H22,26,2,H22,26,2,0,0,971,971,0,0
W588,1,Doctor,58,H720,14,1,H720,14,1,Unmatched,0,0,Unmatched,0,0,H720,14,1,H720,14,1,0,0,975,975,0,0
W748,1,Doctor,59,H612,22,2,H612,22,2,Unmatched,0,0,Unmatched,0,0,H612,22,2,H612,22,2,0,0,974,974,0,0
