id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W236,1,Doctor,1,H585,1,1,H719,25,-1,H585,1,1,H585,1,1,H585,1,1,H585,1,1,0,0,0,0,0,0
W230,1,Doctor,2,H324,1,1,H941,5,3,H324,1,1,H324,1,1,H324,1,1,H324,1,1,0,0,0,0,0,0
W119,1,Doctor,3,H774,2,1,H538,8,-1,H429,1,-1,H429,1,-1,H774,2,1,H774,2,1,0,0,0,0,0,0
W812,1,Doctor,4,H187,1,1,H187,1,1,H187,1,1,H187,1,1,H187,1,1,H187,1,1,0,0,0,0,0,0
W393,1,Doctor,5,H730,1,1,H730,1,1,H730,1,1,H730,1,1,H730,1,1,H730,1,1,0,0,0,0,0,0
W710,1,Doctor,6,H577,4,2,H901,22,-1,H577,4,2,H577,4,2,H577,4,2,H577,4,2,0,0,0,0,0,0
W873,1,Doctor,7,H60,6,3,H935,10,-1,H768,2,-1,H768,2,-1,H60,6,3,H60,6,3,0,0,0,0,0,0
W138,1,Doctor,8,H438,3,2,H438,3,2,H215,1,1,H215,1,1,H438,3,2,H438,3,2,0,0,0,0,0,0
W888,1,Doctor,9,H159,4,3,H233,18,-1,H231,3,2,H231,3,2,H231,3,2,H231,3,2,0,0,0,0,0,0
W726,1,Doctor,10,H722,1,1,H67,2,2,H722,1,1,H722,1,1,H722,1,1,H722,1,1,0,0,0,0,0,0
W992,1,Doctor,11,H398,1,1,H284,14,-1,H398,1,1,H398,1,1,H398,1,1,H398,1,1,0,0,0,0,0,0
W976,1,Doctor,12,H341,12,-1,H324,14,-1,H549,2,1,H549,2,1,Unmatched,0,0,Unmatched,0,0,372,372,0,0,0,0
W302,1,Doctor,13,H724,6,3,H724,6,3,H103,4,-1,H103,4,-1,H724,6,3,H724,6,3,0,0,0,0,0,0
W687,1,Doctor,14,H55,1,1,H55,1,1,H55,1,1,H55,1,1,H55,1,1,H55,1,1,0,0,0,0,0,0
W569,1,Doctor,15,H265,1,1,H265,1,1,H265,1,1,H265,1,1,H265,1,1,H265,1,1,0,0,0,0,0,0
W704,1,Doctor,16,H635,2,1,H521,22,-1,H990,1,-1,H990,1,-1,H635,2,1,H635,2,1,1,1,0,0,0,0
W47,1,Doctor,17,H369,1,1,H114,17,-1,H369,1,1,H369,1,1,H369,1,1,H369,1,1,0,0,0,0,0,0
W574,1,Doctor,18,H551,4,2,H797,16,-1,H133,2,-1,H133,2,-1,H551,4,2,H551,4,2,1,1,0,0,0,0
W390,1,Doctor,19,H399,6,1,H667,8,2,H604,2,-1,H604,2,-1,H399,6,1,H399,6,1,1,1,0,0,0,0
W253,1,Doctor,20,H239,4,-1,H760,13,-1,H167,1,-1,H167,1,-1,H115,6,3,H115,6,3,1,1,0,0,0,0
W948,1,Doctor,21,H740,7,3,H426,20,-1,H997,1,-1,H997,1,-1,H740,7,3,H740,7,3,0,0,0,0,0,0
W734,1,Doctor,22,H960,2,1,H237,21,-1,H198,1,-1,H198,1,-1,H960,2,1,H960,2,1,0,0,0,0,0,0
W595,1,Doctor,23,H432,1,1,H1000,20,-1,H432,1,1,H432,1,1,H432,1,1,H432,1,1,0,0,0,0,0,0
W357,1,Doctor,24,H368,2,1,H213,3,2,H795,1,-1,H795,1,-1,H368,2,1,H368,2,1,0,0,0,0,0,0
W109,1,Doctor,25,H549,3,2,H549,3,2,H761,1,-1,H761,1,-1,H549,3,2,H549,3,2,0,0,0,0,0,0
W266,1,Doctor,26,H147,1,1,H955,7,4,H147,1,1,H147,1,1,H147,1,1,H147,1,1,0,0,0,0,0,0
W800,1,Doctor,27,H194,5,1,H835,12,5,H95,4,-1,H95,4,-1,H194,5,1,H194,5,1,1,1,0,0,0,0
W573,1,Doctor,28,H120,1,1,H120,1,1,H120,1,1,H120,1,1,H120,1,1,H120,1,1,0,0,0,0,0,0
W711,1,Doctor,29,H393,8,5,H32,14,-1,H488,1,-1,H488,1,-1,H393,8,5,H393,8,5,0,0,0,0,0,0
W196,1,Doctor,30,H285,2,1,H285,2,1,H285,2,1,H285,2,1,H285,2,1,H285,2,1,0,0,0,0,0,0
W299,1,Doctor,31,H339,2,1,H481,26,-1,H339,2,1,H339,2,1,H339,2,1,H339,2,1,0,0,0,0,0,0
W775,1,Doctor,32,H408,4,3,H506,12,-1,H408,4,3,H408,4,3,H408,4,3,H408,4,3,0,0,0,0,0,0
W848,1,Doctor,33,H820,1,1,H820,1,1,H820,1,1,H820,1,1,H820,1,1,H820,1,1,0,0,0,0,0,0
W467,1,Doctor,34,H751,5,2,H240,16,5,H362,3,1,H362,3,1,H362,3,1,H362,3,1,0,0,0,0,0,0
W269,1,Doctor,35,H353,2,1,H353,2,1,H401,1,-1,H401,1,-1,H353,2,1,H353,2,1,0,0,0,0,0,0
W690,1,Doctor,36,H400,2,2,H340,3,3,H117,1,1,H117,1,1,H400,2,2,H400,2,2,0,0,0,0,0,0
W397,1,Doctor,37,H205,2,1,H205,2,1,H205,2,1,H205,2,1,H205,2,1,H205,2,1,0,0,0,0,0,0
W87,1,Doctor,38,H552,8,4,H593,14,-1,H263,1,-1,H263,1,-1,H552,8,4,H552,8,4,0,0,0,0,0,0
W871,1,Doctor,39,H554,6,1,H554,6,1,H176,3,-1,H176,3,-1,H554,6,1,H554,6,1,0,0,0,0,0,0
W82,1,Doctor,40,H363,2,2,H974,12,5,H363,2,2,H363,2,2,H363,2,2,H363,2,2,0,0,0,0,0,0
W978,1,Doctor,41,H929,3,2,H625,22,-1,H639,1,-1,H639,1,-1,H929,3,2,H929,3,2,0,0,0,0,0,0
W4,1,Doctor,42,H342,6,2,H670,8,3,H539,1,1,H539,1,1,H342,6,2,H342,6,2,0,0,0,0,0,0
W346,1,Doctor,43,H783,1,1,H98,2,2,H783,1,1,H783,1,1,H783,1,1,H783,1,1,0,0,0,0,0,0
W947,1,Doctor,44,H816,2,1,H816,2,1,H816,2,1,H816,2,1,H816,2,1,H816,2,1,0,0,0,0,0,0
W98,1,Doctor,45,H745,3,2,H877,7,4,H745,3,2,H745,3,2,H745,3,2,H745,3,2,0,0,0,0,0,0
W63,1,Doctor,46,H560,1,1,H472,4,3,H560,1,1,H560,1,1,H560,1,1,H560,1,1,0,0,0,0,0,0
W525,1,Doctor,47,H815,1,1,H613,14,-1,H815,1,1,H815,1,1,H815,1,1,H815,1,1,0,0,0,0,0,0
W696,1,Doctor,48,H939,3,1,H898,5,3,H108,1,-1,H108,1,-1,H939,3,1,H939,3,1,0,0,0,0,0,0
W366,1,Doctor,49,H795,5,1,H614,16,-1,H111,1,-1,H111,1,-1,H795,5,1,H795,5,1,1,1,0,0,0,0
W936,1,Doctor,50,H809,8,1,H809,8,1,H522,5,-1,H522,5,-1,H809,8,1,H809,8,1,0,0,0,0,0,0
W389,1,Doctor,51,H372,2,1,H118,38,-1,H372,2,1,H372,2,1,H372,2,1,H372,2,1,0,0,0,0,0,0
