id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W310,1,Doctor,1,H495,89,5,H495,89,5,Unmatched,0,0,Unmatched,0,0,H495,89,5,H495,89,5,0,0,483,483,0,0
W349,1,Doctor,2,H107,48,3,H107,48,3,Unmatched,0,0,Unmatched,0,0,H107,48,3,H107,48,3,0,0,480,480,0,0
W169,1,Doctor,3,H358,126,3,H358,126,3,Unmatched,0,0,Unmatched,0,0,H358,126,3,H358,126,3,1,1,482,482,0,0
W447,1,Doctor,4,H139,40,3,H139,40,3,Unmatched,0,0,Unmatched,0,0,H139,40,3,H139,40,3,0,0,479,479,0,0
W89,1,Doctor,5,H261,24,1,H261,24,1,Unmatched,0,0,Unmatched,0,0,H261,24,1,H261,24,1,0,0,480,480,0,0
W375,1,Doctor,6,H151,8,1,H151,8,1,Unmatched,0,0,Unmatched,0,0,H151,8,1,H151,8,1,0,0,483,483,0,0
W15,1,Doctor,7,H301,226,-1,H301,226,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,29,29,483,483,0,0
W449,1,Doctor,8,H343,42,2,H343,42,2,Unmatched,0,0,Unmatched,0,0,H343,42,2,H343,42,2,0,0,481,481,0,0
W480,1,Doctor,9,H408,139,-1,H408,139,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,25,25,480,480,0,0
W445,1,Doctor,10,H1,52,1,H1,52,1,Unmatched,0,0,Unmatched,0,0,H1,52,1,H1,52,1,0,0,479,479,0,0
W231,1,Doctor,11,H367,5,1,H367,5,1,H367,5,1,H367,5,1,H367,5,1,H367,5,1,0,0,0,0,0,0
W392,1,Doctor,12,H368,95,3,H368,95,3,Unmatched,0,0,Unmatched,0,0,H368,95,3,H368,95,3,0,0,480,480,0,0
W253,1,Doctor,13,H10,158,5,H10,158,5,Unmatched,0,0,Unmatched,0,0,H10,158,5,H10,158,5,1,1,480,480,0,0
W174,1,Doctor,14,H432,236,5,H432,236,5,Unmatched,0,0,Unmatched,0,0,H408,163,3,H408,163,3,1,1,481,481,0,0
W201,1,Doctor,15,H61,36,1,H61,36,1,Unmatched,0,0,Unmatched,0,0,H61,36,1,H61,36,1,0,0,478,478,0,0
W513,1,Doctor,16,H400,387,-1,H400,387,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,13,13,478,478,0,0
W318,1,Doctor,17,H76,93,5,H76,93,5,Unmatched,0,0,Unmatched,0,0,H76,93,5,H76,93,5,0,0,480,480,0,0
W395,1,Doctor,18,H413,87,2,H413,87,2,Unmatched,0,0,Unmatched,0,0,H413,87,2,H413,87,2,0,0,478,478,0,0
W284,1,Doctor,19,H85,69,4,H85,69,4,Unmatched,0,0,Unmatched,0,0,H85,69,4,H85,69,4,0,0,480,480,0,0
W409,1,Doctor,20,H236,71,2,H236,71,2,H389,5,-1,H389,5,-1,H236,71,2,H236,71,2,0,0,0,0,0,0
W139,1,Doctor,21,H30,68,1,H30,68,1,Unmatched,0,0,Unmatched,0,0,H30,68,1,H30,68,1,0,0,479,479,0,0
W78,1,Doctor,22,H374,67,4,H374,67,4,Unmatched,0,0,Unmatched,0,0,H374,67,4,H374,67,4,0,0,482,482,0,0
W523,1,Doctor,23,H235,6,1,H235,6,1,Unmatched,0,0,Unmatched,0,0,H235,6,1,H235,6,1,0,0,484,484,0,0
W308,1,Doctor,24,H305,70,3,H305,70,3,Unmatched,0,0,Unmatched,0,0,H305,70,3,H305,70,3,0,0,478,478,0,0
W27,1,Doctor,25,H289,255,5,H289,255,5,Unmatched,0,0,Unmatched,0,0,H289,255,5,H289,255,5,2,2,477,477,0,0
W124,1,Doctor,26,H492,44,2,H492,44,2,Unmatched,0,0,Unmatched,0,0,H492,44,2,H492,44,2,0,0,480,480,0,0
W103,1,Doctor,27,H278,185,-1,H278,185,-1,Unmatched,0,0,Unmatched,0,0,H109,30,1,H109,30,1,0,0,479,479,0,0
W179,1,Doctor,28,H135,43,4,H135,43,4,Unmatched,0,0,Unmatched,0,0,H135,43,4,H135,43,4,0,0,477,477,0,0
W276,1,Doctor,29,H98,140,4,H98,140,4,Unmatched,0,0,Unmatched,0,0,H98,140,4,H98,140,4,1,1,479,479,0,0
W138,1,Doctor,30,H332,45,1,H332,45,1,Unmatched,0,0,Unmatched,0,0,H332,45,1,H332,45,1,0,0,478,478,0,0
W444,1,Doctor,31,H257,73,2,H257,73,2,Unmatched,0,0,Unmatched,0,0,H257,73,2,H257,73,2,0,0,483,483,0,0
W157,1,Doctor,32,H427,208,3,H427,208,3,Unmatched,0,0,Unmatched,0,0,H427,208,3,H427,208,3,1,1,478,478,0,0
W460,1,Doctor,33,H377,29,1,H377,29,1,Unmatched,0,0,Unmatched,0,0,H377,29,1,H377,29,1,0,0,482,482,0,0
W358,1,Doctor,34,H18,223,-1,H18,223,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,18,18,480,480,0,0
W217,1,Doctor,35,H338,178,3,H338,178,3,Unmatched,0,0,Unmatched,0,0,H338,178,3,H338,178,3,2,2,479,479,0,0
W51,1,Doctor,36,H378,131,5,H378,131,5,Unmatched,0,0,Unmatched,0,0,H378,131,5,H378,131,5,1,1,481,481,0,0
W251,1,Doctor,37,H423,86,2,H423,86,2,Unmatched,0,0,Unmatched,0,0,H423,86,2,H423,86,2,0,0,481,481,0,0
W109,1,Doctor,38,H89,183,-1,H89,183,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,19,19,481,481,0,0
W143,1,Doctor,39,H285,141,3,H285,141,3,Unmatched,0,0,Unmatched,0,0,H285,141,3,H285,141,3,0,0,478,478,0,0
W469,1,Doctor,40,H231,216,2,H231,216,2,Unmatched,0,0,Unmatched,0,0,H231,216,2,H231,216,2,1,1,478,478,0,0
W46,1,Doctor,41,H306,155,4,H306,155,4,Unmatched,0,0,Unmatched,0,0,H306,155,4,H306,155,4,1,1,479,479,0,0
W221,1,Doctor,42,H91,11,1,H91,11,1,Unmatched,0,0,Unmatched,0,0,H91,11,1,H91,11,1,0,0,482,482,0,0
W56,1,Doctor,43,H129,202,4,H129,202,4,Unmatched,0,0,Unmatched,0,0,H129,202,4,H129,202,4,1,1,479,479,0,0
W129,1,Doctor,44,H280,161,2,H280,161,2,Unmatched,0,0,Unmatched,0,0,H280,161,2,H280,161,2,0,0,479,479,0,0
W477,1,Doctor,45,H23,36,1,H23,36,1,Unmatched,0,0,Unmatched,0,0,H23,36,1,H23,36,1,0,0,481,481,0,0
W407,1,Doctor,46,H33,37,1,H33,37,1,Unmatched,0,0,Unmatched,0,0,H33,37,1,H33,37,1,0,0,478,478,0,0
W162,1,Doctor,47,H435,80,3,H435,80,3,Unmatched,0,0,Unmatched,0,0,H435,80,3,H435,80,3,0,0,479,479,0,0
W476,1,Doctor,48,H13,93,4,H13,93,4,Unmatched,0,0,Unmatched,0,0,H13,93,4,H13,93,4,0,0,483,483,0,0
W290,1,Doctor,49,H325,332,4,H325,332,4,Unmatched,0,0,Unmatched,0,0,H325,332,4,H325,332,4,2,2,477,477,0,0
W522,1,Doctor,50,H409,117,2,H409,117,2,Unmatched,0,0,Unmatched,0,0,H409,117,2,H409,117,2,0,0,480,480,0,0
W69,1,Doctor,51,H259,184,3,H259,184,3,Unmatched,0,0,Unmatched,0,0,H259,184,3,H259,184,3,1,1,483,483,0,0
W34,1,Doctor,52,H499,113,1,H499,113,1,Unmatched,0,0,Unmatched,0,0,H499,113,1,H499,113,1,0,0,478,478,0,0
W304,1,Doctor,53,H469,24,3,H469,24,3,Unmatched,0,0,Unmatched,0,0,H469,24,3,H469,24,3,0,0,480,480,0,0
W16,1,Doctor,54,H341,4,1,H341,4,1,H341,4,1,H341,4,1,H341,4,1,H341,4,1,0,0,0,0,0,0
W520,1,Doctor,55,H244,367,-1,H244,367,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,18,18,480,480,0,0
W274,1,Doctor,56,H224,195,4,H224,195,4,Unmatched,0,0,Unmatched,0,0,H224,195,4,H224,195,4,1,1,478,478,0,0
W96,1,Doctor,57,H465,135,4,H465,135,4,Unmatched,0,0,Unmatched,0,0,H465,135,4,H465,135,4,0,0,477,477,0,0
W295,1,Doctor,58,H44,69,1,H44,69,1,Unmatched,0,0,Unmatched,0,0,H44,69,1,H44,69,1,0,0,479,479,0,0
W309,1,Doctor,59,H382,268,-1,H382,268,-1,H151,2,-1,H151,2,-1,Unmatched,0,0,Unmatched,0,0,20,20,0,0,0,0
W303,1,Doctor,60,H498,192,5,H498,192,5,Unmatched,0,0,Unmatched,0,0,H498,192,5,H498,192,5,1,1,478,478,0,0
W286,1,Doctor,61,H50,50,1,H50,50,1,Unmatched,0,0,Unmatched,0,0,H50,50,1,H50,50,1,0,0,478,478,0,0
W293,1,Doctor,62,H41,245,-1,H41,245,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,15,15,478,478,0,0
W93,1,Doctor,63,H324,14,1,H324,14,1,Unmatched,0,0,Unmatched,0,0,H324,14,1,H324,14,1,0,0,477,477,0,0
W86,1,Doctor,64,H143,7,1,H143,7,1,Unmatched,0,0,Unmatched,0,0,H143,7,1,H143,7,1,0,0,485,485,0,0
W563,1,Doctor,65,H230,74,3,H230,74,3,Unmatched,0,0,Unmatched,0,0,H230,74,3,H230,74,3,0,0,479,479,0,0
W186,1,Doctor,66,H201,60,1,H201,60,1,Unmatched,0,0,Unmatched,0,0,H201,60,1,H201,60,1,0,0,481,481,0,0
W451,1,Doctor,67,H331,119,3,H331,119,3,Unmatched,0,0,Unmatched,0,0,H331,119,3,H331,119,3,1,1,481,481,0,0
W427,1,Doctor,68,H109,121,3,H109,121,3,H33,3,-1,H33,3,-1,H138,34,2,H138,34,2,0,0,0,0,0,0
W598,1,Doctor,69,H177,237,4,H177,237,4,H388,5,-1,H388,5,-1,H177,237,4,H177,237,4,2,2,0,0,0,0
W265,1,Doctor,70,H479,29,3,H479,29,3,Unmatched,0,0,Unmatched,0,0,H479,29,3,H479,29,3,0,0,477,477,0,0
W373,1,Doctor,71,H316,313,4,H316,313,4,Unmatched,0,0,Unmatched,0,0,H316,313,4,H316,313,4,1,1,476,476,0,0
W118,1,Doctor,72,H47,139,1,H47,139,1,Unmatched,0,0,Unmatched,0,0,H47,139,1,H47,139,1,1,1,479,479,0,0
W230,1,Doctor,73,H340,149,1,H340,149,1,Unmatched,0,0,Unmatched,0,0,H340,149,1,H340,149,1,1,1,482,482,0,0
W581,1,Doctor,74,H19,16,2,H19,16,2,Unmatched,0,0,Unmatched,0,0,H19,16,2,H19,16,2,0,0,484,484,0,0
W425,1,Doctor,75,H181,24,1,H181,24,1,Unmatched,0,0,Unmatched,0,0,H181,24,1,H181,24,1,0,0,480,480,0,0
W537,1,Doctor,76,H454,499,-1,H454,499,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,13,13,477,477,0,0
W387,1,Doctor,77,H486,150,1,H486,150,1,Unmatched,0,0,Unmatched,0,0,H486,150,1,H486,150,1,0,0,481,481,0,0
W329,1,Doctor,78,H179,116,1,H179,116,1,Unmatched,0,0,Unmatched,0,0,H179,116,1,H179,116,1,1,1,481,481,0,0
W63,1,Doctor,79,H16,211,3,H16,211,3,Unmatched,0,0,Unmatched,0,0,H16,211,3,H16,211,3,1,1,479,479,0,0
W316,1,Doctor,80,H463,125,1,H463,125,1,Unmatched,0,0,Unmatched,0,0,H463,125,1,H463,125,1,0,0,482,482,0,0
W8,1,Doctor,81,H401,68,2,H401,68,2,Unmatched,0,0,Unmatched,0,0,H401,68,2,H401,68,2,0,0,478,478,0,0
W584,1,Doctor,82,H148,5,1,H148,5,1,H148,5,1,H148,5,1,H148,5,1,H148,5,1,0,0,0,0,0,0
W466,1,Doctor,83,H385,62,2,H385,62,2,H19,5,-1,H19,5,-1,H385,62,2,H385,62,2,1,1,0,0,0,0
W389,1,Doctor,84,H366,201,-1,H366,201,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,19,19,480,480,0,0
W422,1,Doctor,85,H170,325,-1,H170,325,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,17,17,478,478,0,0
W266,1,Doctor,86,H162,116,1,H162,116,1,Unmatched,0,0,Unmatched,0,0,H162,116,1,H162,116,1,0,0,476,476,0,0
W301,1,Doctor,87,H255,199,3,H255,199,3,Unmatched,0,0,Unmatched,0,0,H288,63,1,H288,63,1,0,0,478,478,0,0
W160,1,Doctor,88,H318,120,1,H318,120,1,Unmatched,0,0,Unmatched,0,0,H318,120,1,H318,120,1,0,0,476,476,0,0
W354,1,Doctor,89,H349,105,2,H349,105,2,Unmatched,0,0,Unmatched,0,0,H349,105,2,H349,105,2,0,0,479,479,0,0
W88,1,Doctor,90,H92,105,2,H92,105,2,Unmatched,0,0,Unmatched,0,0,H92,105,2,H92,105,2,0,0,479,479,0,0
W352,1,Doctor,91,H416,486,-1,H416,486,-1,Unmatched,0,0,Unmatched,0,0,H223,393,5,H223,393,5,3,3,480,480,0,0
W189,1,Doctor,92,H326,408,5,H326,408,5,Unmatched,0,0,Unmatched,0,0,H326,408,5,H326,408,5,5,5,480,480,0,0
W361,1,Doctor,93,H380,194,5,H380,194,5,Unmatched,0,0,Unmatched,0,0,H380,194,5,H380,194,5,1,1,479,479,0,0
W561,1,Doctor,94,H7,15,1,H7,15,1,Unmatched,0,0,Unmatched,0,0,H7,15,1,H7,15,1,0,0,482,482,0,0
W515,1,Doctor,95,H70,208,4,H70,208,4,Unmatched,0,0,Unmatched,0,0,H70,208,4,H70,208,4,0,0,479,479,0,0
W575,1,Doctor,96,H273,215,2,H273,215,2,Unmatched,0,0,Unmatched,0,0,H273,215,2,H273,215,2,1,1,480,480,0,0
W490,1,Doctor,97,H156,280,5,H156,280,5,Unmatched,0,0,Unmatched,0,0,H156,280,5,H156,280,5,2,2,478,478,0,0
W20,1,Doctor,98,H426,18,1,H426,18,1,Unmatched,0,0,Unmatched,0,0,H426,18,1,H426,18,1,0,0,482,482,0,0
W213,1,Doctor,99,H394,45,2,H394,45,2,H181,5,-1,H181,5,-1,H394,45,2,H394,45,2,0,0,0,0,0,0
W31,1,Doctor,100,H291,37,2,H291,37,2,Unmatched,0,0,Unmatched,0,0,H291,37,2,H291,37,2,0,0,479,479,0,0
W501,1,Doctor,101,H187,110,2,H187,110,2,Unmatched,0,0,Unmatched,0,0,H187,110,2,H187,110,2,0,0,477,477,0,0
W244,1,Doctor,102,H254,359,-1,H254,359,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,17,17,479,479,0,0
W535,1,Doctor,103,H138,183,4,H138,183,4,Unmatched,0,0,Unmatched,0,0,H183,176,3,H183,176,3,0,0,480,480,0,0
W364,1,Doctor,104,H207,223,1,H207,223,1,Unmatched,0,0,Unmatched,0,0,H207,223,1,H207,223,1,1,1,477,477,0,0
W462,1,Doctor,105,H462,19,1,H462,19,1,Unmatched,0,0,Unmatched,0,0,H462,19,1,H462,19,1,0,0,479,479,0,0
W518,1,Doctor,106,H290,337,-1,H290,337,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,16,16,478,478,0,0
