id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W390,1,Doctor,1,H500,1,1,H500,1,1,H500,1,1,H500,1,1,H500,1,1,H500,1,1,0,0,0,0,0,0
W386,1,Doctor,2,H223,1,1,H223,1,1,H223,1,1,H223,1,1,H223,1,1,H223,1,1,0,0,0,0,0,0
W17,1,Doctor,3,H70,1,1,H70,1,1,H70,1,1,H70,1,1,H70,1,1,H70,1,1,0,0,0,0,0,0
W57,1,Doctor,4,H159,1,1,H159,1,1,H159,1,1,H159,1,1,H159,1,1,H159,1,1,0,0,0,0,0,0
W337,1,Doctor,5,H30,1,1,H30,1,1,H30,1,1,H30,1,1,H30,1,1,H30,1,1,0,0,0,0,0,0
W138,1,Doctor,6,H64,1,1,H64,1,1,H64,1,1,H64,1,1,H64,1,1,H64,1,1,0,0,0,0,0,0
W360,1,Doctor,7,H156,1,1,H156,1,1,H156,1,1,H156,1,1,H156,1,1,H156,1,1,0,0,0,0,0,0
W207,1,Doctor,8,H187,1,1,H187,1,1,H187,1,1,H187,1,1,H187,1,1,H187,1,1,0,0,0,0,0,0
W308,1,Doctor,9,H65,1,1,H65,1,1,H65,1,1,H65,1,1,H65,1,1,H65,1,1,0,0,0,0,0,0
W317,1,Doctor,10,H166,1,1,H166,1,1,H166,1,1,H166,1,1,H166,1,1,H166,1,1,0,0,0,0,0,0
W45,1,Doctor,11,H142,1,1,H142,1,1,H142,1,1,H142,1,1,H142,1,1,H142,1,1,0,0,0,0,0,0
W417,1,Doctor,12,H283,1,1,H283,1,1,H283,1,1,H283,1,1,H283,1,1,H283,1,1,0,0,0,0,0,0
W441,1,Doctor,13,H367,1,1,H367,1,1,H367,1,1,H367,1,1,H367,1,1,H367,1,1,0,0,0,0,0,0
W471,1,Doctor,14,H330,1,1,H330,1,1,H330,1,1,H330,1,1,H330,1,1,H330,1,1,0,0,0,0,0,0
W393,1,Doctor,15,H170,1,1,H170,1,1,H170,1,1,H170,1,1,H170,1,1,H170,1,1,0,0,0,0,0,0
W391,1,Doctor,16,H405,1,1,H405,1,1,H405,1,1,H405,1,1,H405,1,1,H405,1,1,0,0,0,0,0,0
W141,1,Doctor,17,H3,1,1,H3,1,1,H3,1,1,H3,1,1,H3,1,1,H3,1,1,0,0,0,0,0,0
W34,1,Doctor,18,H489,1,1,H489,1,1,H489,1,1,H489,1,1,H489,1,1,H489,1,1,0,0,0,0,0,0
W597,1,Doctor,19,H298,1,1,H298,1,1,H298,1,1,H298,1,1,H298,1,1,H298,1,1,0,0,0,0,0,0
W469,1,Doctor,20,H145,1,1,H145,1,1,H145,1,1,H145,1,1,H145,1,1,H145,1,1,0,0,0,0,0,0
W496,1,Doctor,21,H117,1,1,H117,1,1,H117,1,1,H117,1,1,H117,1,1,H117,1,1,0,0,0,0,0,0
W403,1,Doctor,22,H74,1,1,H74,1,1,H74,1,1,H74,1,1,H74,1,1,H74,1,1,0,0,0,0,0,0
W13,1,Doctor,23,H497,1,1,H497,1,1,H497,1,1,H497,1,1,H497,1,1,H497,1,1,0,0,0,0,0,0
W96,1,Doctor,24,H305,1,1,H305,1,1,H305,1,1,H305,1,1,H305,1,1,H305,1,1,0,0,0,0,0,0
W283,1,Doctor,25,H390,1,1,H390,1,1,H390,1,1,H390,1,1,H390,1,1,H390,1,1,0,0,0,0,0,0
W484,1,Doctor,26,H394,1,1,H394,1,1,H394,1,1,H394,1,1,H394,1,1,H394,1,1,0,0,0,0,0,0
W514,1,Doctor,27,H314,2,2,H314,2,2,H314,2,2,H314,2,2,H314,2,2,H314,2,2,0,0,0,0,0,0
W591,1,Doctor,28,H323,1,1,H323,1,1,H323,1,1,H323,1,1,H323,1,1,H323,1,1,0,0,0,0,0,0
W102,1,Doctor,29,H192,1,1,H192,1,1,H192,1,1,H192,1,1,H192,1,1,H192,1,1,0,0,0,0,0,0
W389,1,Doctor,30,H362,1,1,H362,1,1,H362,1,1,H362,1,1,H362,1,1,H362,1,1,0,0,0,0,0,0
W369,1,Doctor,31,H13,1,1,H13,1,1,H13,1,1,H13,1,1,H13,1,1,H13,1,1,0,0,0,0,0,0
W122,1,Doctor,32,H2,1,1,H2,1,1,H2,1,1,H2,1,1,H2,1,1,H2,1,1,0,0,0,0,0,0
W255,1,Doctor,33,H96,1,1,H96,1,1,H96,1,1,H96,1,1,H96,1,1,H96,1,1,0,0,0,0,0,0
W91,1,Doctor,34,H490,1,1,H490,1,1,H490,1,1,H490,1,1,H490,1,1,H490,1,1,0,0,0,0,0,0
W7,1,Doctor,35,H174,1,1,H174,1,1,H174,1,1,H174,1,1,H174,1,1,H174,1,1,0,0,0,0,0,0
W198,1,Doctor,36,H457,1,1,H457,1,1,H457,1,1,H457,1,1,H457,1,1,H457,1,1,0,0,0,0,0,0
W131,1,Doctor,37,H308,1,1,H308,1,1,H308,1,1,H308,1,1,H308,1,1,H308,1,1,0,0,0,0,0,0
W397,1,Doctor,38,H143,1,1,H143,1,1,H143,1,1,H143,1,1,H143,1,1,H143,1,1,0,0,0,0,0,0
W26,1,Doctor,39,H467,1,1,H467,1,1,H467,1,1,H467,1,1,H467,1,1,H467,1,1,0,0,0,0,0,0
W375,1,Doctor,40,H354,1,1,H354,1,1,H354,1,1,H354,1,1,H354,1,1,H354,1,1,0,0,0,0,0,0
W301,1,Doctor,41,H285,1,1,H285,1,1,H285,1,1,H285,1,1,H285,1,1,H285,1,1,0,0,0,0,0,0
W516,1,Doctor,42,H21,1,1,H21,1,1,H21,1,1,H21,1,1,H21,1,1,H21,1,1,0,0,0,0,0,0
W486,1,Doctor,43,H476,1,1,H476,1,1,H476,1,1,H476,1,1,H476,1,1,H476,1,1,0,0,0,0,0,0
W231,1,Doctor,44,H321,1,1,H321,1,1,H321,1,1,H321,1,1,H321,1,1,H321,1,1,0,0,0,0,0,0
W143,1,Doctor,45,H141,1,1,H141,1,1,H141,1,1,H141,1,1,H141,1,1,H141,1,1,0,0,0,0,0,0
W246,1,Doctor,46,H374,1,1,H374,1,1,H374,1,1,H374,1,1,H374,1,1,H374,1,1,0,0,0,0,0,0
W273,1,Doctor,47,H224,1,1,H224,1,1,H224,1,1,H224,1,1,H224,1,1,H224,1,1,0,0,0,0,0,0
W428,1,Doctor,48,H169,1,1,H169,1,1,H169,1,1,H169,1,1,H169,1,1,H169,1,1,0,0,0,0,0,0
W230,1,Doctor,49,H6,1,1,H6,1,1,H6,1,1,H6,1,1,H6,1,1,H6,1,1,0,0,0,0,0,0
W195,1,Doctor,50,H382,1,1,H382,1,1,H382,1,1,H382,1,1,H382,1,1,H382,1,1,0,0,0,0,0,0
W44,1,Doctor,51,H12,1,1,H12,1,1,H12,1,1,H12,1,1,H12,1,1,H12,1,1,0,0,0,0,0,0
W67,1,Doctor,52,H67,1,1,H67,1,1,H67,1,1,H67,1,1,H67,1,1,H67,1,1,0,0,0,0,0,0
W586,1,Doctor,53,H149,1,1,H149,1,1,H149,1,1,H149,1,1,H149,1,1,H149,1,1,0,0,0,0,0,0
W157,1,Doctor,54,H288,1,1,H288,1,1,H288,1,1,H288,1,1,H288,1,1,H288,1,1,0,0,0,0,0,0
W284,1,Doctor,55,H243,1,1,H243,1,1,H243,1,1,H243,1,1,H243,1,1,H243,1,1,0,0,0,0,0,0
W171,1,Doctor,56,H318,1,1,H318,1,1,H318,1,1,H318,1,1,H318,1,1,H318,1,1,0,0,0,0,0,0
W433,1,Doctor,57,H263,1,1,H263,1,1,H263,1,1,H263,1,1,H263,1,1,H263,1,1,0,0,0,0,0,0
W82,1,Doctor,58,H77,1,1,H77,1,1,H77,1,1,H77,1,1,H77,1,1,H77,1,1,0,0,0,0,0,0
