id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W249,1,Doctor,1,H352,1,1,H352,1,1,H352,1,1,H352,1,1,H352,1,1,H352,1,1,0,0,0,0,0,0
W131,1,Doctor,2,H145,1,1,H145,1,1,H145,1,1,H145,1,1,H145,1,1,H145,1,1,0,0,0,0,0,0
W362,1,Doctor,3,H8,1,1,H8,1,1,H8,1,1,H8,1,1,H8,1,1,H8,1,1,0,0,0,0,0,0
W437,1,Doctor,4,H173,1,1,H173,1,1,H173,1,1,H173,1,1,H173,1,1,H173,1,1,0,0,0,0,0,0
W431,1,Doctor,5,H163,2,2,H163,2,2,H163,2,2,H163,2,2,H163,2,2,H163,2,2,0,0,0,0,0,0
W490,1,Doctor,6,H441,1,1,H441,1,1,H441,1,1,H441,1,1,H441,1,1,H441,1,1,0,0,0,0,0,0
W425,1,Doctor,7,H23,1,1,H23,1,1,H23,1,1,H23,1,1,H23,1,1,H23,1,1,0,0,0,0,0,0
W510,1,Doctor,8,H421,2,2,H421,2,2,H421,2,2,H421,2,2,H421,2,2,H421,2,2,0,0,0,0,0,0
W155,1,Doctor,9,H12,1,1,H12,1,1,H12,1,1,H12,1,1,H12,1,1,H12,1,1,0,0,0,0,0,0
W176,1,Doctor,10,H407,1,1,H407,1,1,H407,1,1,H407,1,1,H407,1,1,H407,1,1,0,0,0,0,0,0
W7,1,Doctor,11,H18,2,2,H18,2,2,H18,2,2,H18,2,2,H18,2,2,H18,2,2,0,0,0,0,0,0
W591,1,Doctor,12,H405,1,1,H405,1,1,H405,1,1,H405,1,1,H405,1,1,H405,1,1,0,0,0,0,0,0
W485,1,Doctor,13,H443,2,1,H443,2,1,H443,2,1,H443,2,1,H443,2,1,H443,2,1,0,0,0,0,0,0
W168,1,Doctor,14,H268,1,1,H268,1,1,H268,1,1,H268,1,1,H268,1,1,H268,1,1,0,0,0,0,0,0
W228,1,Doctor,15,H82,4,2,H82,4,2,H82,4,2,H82,4,2,H82,4,2,H82,4,2,0,0,0,0,0,0
W157,1,Doctor,16,H464,1,1,H464,1,1,H464,1,1,H464,1,1,H464,1,1,H464,1,1,0,0,0,0,0,0
W463,1,Doctor,17,H72,1,1,H72,1,1,H72,1,1,H72,1,1,H72,1,1,H72,1,1,0,0,0,0,0,0
W58,1,Doctor,18,H486,1,1,H486,1,1,H486,1,1,H486,1,1,H486,1,1,H486,1,1,0,0,0,0,0,0
W21,1,Doctor,19,H438,1,1,H438,1,1,H438,1,1,H438,1,1,H438,1,1,H438,1,1,0,0,0,0,0,0
W577,1,Doctor,20,H149,1,1,H149,1,1,H149,1,1,H149,1,1,H149,1,1,H149,1,1,0,0,0,0,0,0
W324,1,Doctor,21,H258,3,2,H258,3,2,H258,3,2,H258,3,2,H258,3,2,H258,3,2,0,0,0,0,0,0
W25,1,Doctor,22,H410,3,2,H410,3,2,H410,3,2,H410,3,2,H410,3,2,H410,3,2,0,0,0,0,0,0
W158,1,Doctor,23,H188,2,2,H188,2,2,H188,2,2,H188,2,2,H188,2,2,H188,2,2,0,0,0,0,0,0
W247,1,Doctor,24,H375,2,1,H375,2,1,H375,2,1,H375,2,1,H375,2,1,H375,2,1,0,0,0,0,0,0
W558,1,Doctor,25,H50,1,1,H50,1,1,H50,1,1,H50,1,1,H50,1,1,H50,1,1,0,0,0,0,0,0
W426,1,Doctor,26,H189,4,2,H189,4,2,H189,4,2,H189,4,2,H189,4,2,H189,4,2,0,0,0,0,0,0
W109,1,Doctor,27,H341,6,3,H341,6,3,H359,2,1,H359,2,1,H341,6,3,H341,6,3,0,0,0,0,0,0
W512,1,Doctor,28,H497,1,1,H497,1,1,H497,1,1,H497,1,1,H497,1,1,H497,1,1,0,0,0,0,0,0
W542,1,Doctor,29,H286,3,2,H286,3,2,H286,3,2,H286,3,2,H286,3,2,H286,3,2,0,0,0,0,0,0
W256,1,Doctor,30,H66,1,1,H66,1,1,H66,1,1,H66,1,1,H66,1,1,H66,1,1,0,0,0,0,0,0
W169,1,Doctor,31,H34,1,1,H34,1,1,H34,1,1,H34,1,1,H34,1,1,H34,1,1,0,0,0,0,0,0
W474,1,Doctor,32,H315,2,1,H315,2,1,H315,2,1,H315,2,1,H315,2,1,H315,2,1,0,0,0,0,0,0
W262,1,Doctor,33,H495,6,4,H495,6,4,Unmatched,0,0,Unmatched,0,0,H495,6,4,H495,6,4,0,0,446,446,0,0
W305,1,Doctor,34,H359,6,1,H359,6,1,Unmatched,0,0,Unmatched,0,0,H359,6,1,H359,6,1,0,0,445,445,0,0
W232,1,Doctor,35,H200,1,1,H200,1,1,H200,1,1,H200,1,1,H200,1,1,H200,1,1,0,0,0,0,0,0
W450,1,Doctor,36,H35,6,2,H35,6,2,Unmatched,0,0,Unmatched,0,0,H35,6,2,H35,6,2,0,0,448,448,0,0
W403,1,Doctor,37,H155,6,1,H155,6,1,Unmatched,0,0,Unmatched,0,0,H155,6,1,H155,6,1,0,0,446,446,0,0
W584,1,Doctor,38,H318,3,2,H318,3,2,H318,3,2,H318,3,2,H318,3,2,H318,3,2,0,0,0,0,0,0
