id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W44,1,Doctor,1,H4,1,1,H4,1,1,H4,1,1,H4,1,1,H4,1,1,H4,1,1,0,0,0,0,0,0
W222,1,Doctor,2,H172,1,1,H172,1,1,H172,1,1,H172,1,1,H172,1,1,H172,1,1,0,0,0,0,0,0
W66,1,Doctor,3,H296,2,1,H296,2,1,H296,2,1,H296,2,1,H296,2,1,H296,2,1,0,0,0,0,0,0
W312,1,Doctor,4,H34,1,1,H34,1,1,H34,1,1,H34,1,1,H34,1,1,H34,1,1,0,0,0,0,0,0
W74,1,Doctor,5,H217,3,2,H217,3,2,H123,1,1,H123,1,1,H217,3,2,H217,3,2,0,0,0,0,0,0
W445,1,Doctor,6,H43,2,1,H43,2,1,H163,1,-1,H163,1,-1,H43,2,1,H43,2,1,0,0,0,0,0,0
W364,1,Doctor,7,H56,3,2,H56,3,2,H56,3,2,H56,3,2,H56,3,2,H56,3,2,0,0,0,0,0,0
W22,1,Doctor,8,H399,1,1,H399,1,1,H399,1,1,H399,1,1,H399,1,1,H399,1,1,0,0,0,0,0,0
W387,1,Doctor,9,H210,2,2,H210,2,2,H351,1,1,H351,1,1,H351,1,1,H351,1,1,0,0,0,0,0,0
W36,1,Doctor,10,H397,3,1,H397,3,1,H413,1,-1,H413,1,-1,H397,3,1,H397,3,1,0,0,0,0,0,0
W574,1,Doctor,11,H60,2,2,H60,2,2,H60,2,2,H60,2,2,H60,2,2,H60,2,2,0,0,0,0,0,0
W28,1,Doctor,12,H396,3,2,H396,3,2,H129,1,1,H129,1,1,H396,3,2,H396,3,2,0,0,0,0,0,0
W16,1,Doctor,13,H262,7,4,H262,7,4,H411,2,1,H411,2,1,H262,7,4,H262,7,4,0,0,0,0,0,0
W164,1,Doctor,14,H168,1,1,H168,1,1,H168,1,1,H168,1,1,H168,1,1,H168,1,1,0,0,0,0,0,0
W211,1,Doctor,15,H362,1,1,H362,1,1,H362,1,1,H362,1,1,H362,1,1,H362,1,1,0,0,0,0,0,0
W68,1,Doctor,16,H282,6,1,H282,6,1,H36,3,-1,H36,3,-1,H282,6,1,H282,6,1,0,0,0,0,0,0
W132,1,Doctor,17,H324,7,1,H324,7,1,H210,4,-1,H210,4,-1,H324,7,1,H324,7,1,1,1,0,0,0,0
