id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W239,1,Doctor,1,H424,1,1,H424,1,1,H424,1,1,H424,1,1,H424,1,1,H424,1,1,0,0,0,0,0,0
W346,1,Doctor,2,H158,1,1,H158,1,1,H158,1,1,H158,1,1,H158,1,1,H158,1,1,0,0,0,0,0,0
W219,1,Doctor,3,H222,1,1,H222,1,1,H222,1,1,H222,1,1,H222,1,1,H222,1,1,0,0,0,0,0,0
W367,1,Doctor,4,H183,2,1,H183,2,1,H470,1,-1,H470,1,-1,H183,2,1,H183,2,1,0,0,0,0,0,0
W381,1,Doctor,5,H300,3,1,H300,3,1,H210,1,-1,H210,1,-1,H300,3,1,H300,3,1,0,0,0,0,0,0
W403,1,Doctor,6,H395,1,1,H395,1,1,H395,1,1,H395,1,1,H395,1,1,H395,1,1,0,0,0,0,0,0
W443,1,Doctor,7,H369,2,2,H369,2,2,H342,1,1,H342,1,1,H369,2,2,H369,2,2,0,0,0,0,0,0
W187,1,Doctor,8,H480,1,1,H480,1,1,H480,1,1,H480,1,1,H480,1,1,H480,1,1,0,0,0,0,0,0
W485,1,Doctor,9,H169,1,1,H169,1,1,H169,1,1,H169,1,1,H169,1,1,H169,1,1,0,0,0,0,0,0
W352,1,Doctor,10,H85,4,3,H85,4,3,H293,1,1,H293,1,1,H85,4,3,H85,4,3,0,0,0,0,0,0
W76,1,Doctor,11,H282,1,1,H282,1,1,H282,1,1,H282,1,1,H282,1,1,H282,1,1,0,0,0,0,0,0
W101,1,Doctor,12,H55,6,3,H55,6,3,H327,1,1,H327,1,1,H55,6,3,H55,6,3,0,0,0,0,0,0
W134,1,Doctor,13,H434,1,1,H434,1,1,H434,1,1,H434,1,1,H434,1,1,H434,1,1,0,0,0,0,0,0
W209,1,Doctor,14,H239,2,1,H239,2,1,H239,2,1,H239,2,1,H239,2,1,H239,2,1,0,0,0,0,0,0
W49,1,Doctor,15,H358,3,1,H358,3,1,H26,2,-1,H26,2,-1,H358,3,1,H358,3,1,0,0,0,0,0,0
W365,1,Doctor,16,H251,1,1,H251,1,1,H251,1,1,H251,1,1,H251,1,1,H251,1,1,0,0,0,0,0,0
W523,1,Doctor,17,H132,6,3,H132,6,3,H56,3,1,H56,3,1,H132,6,3,H132,6,3,0,0,0,0,0,0
W315,1,Doctor,18,H12,1,1,H12,1,1,H12,1,1,H12,1,1,H12,1,1,H12,1,1,0,0,0,0,0,0
W292,1,Doctor,19,H271,2,1,H271,2,1,H205,1,-1,H205,1,-1,H271,2,1,H271,2,1,0,0,0,0,0,0
W474,1,Doctor,20,H116,3,-1,H116,3,-1,H116,3,-1,H116,3,-1,H258,6,2,H258,6,2,1,1,0,0,0,0
W370,1,Doctor,21,H414,2,1,H414,2,1,H414,2,1,H414,2,1,H414,2,1,H414,2,1,0,0,0,0,0,0
W582,1,Doctor,22,H203,7,5,H203,7,5,H275,1,1,H275,1,1,H458,3,2,H458,3,2,0,0,0,0,0,0
W524,1,Doctor,23,H337,4,1,H337,4,1,H42,1,-1,H42,1,-1,H337,4,1,H337,4,1,0,0,0,0,0,0
W165,1,Doctor,24,H8,4,2,H8,4,2,H131,1,-1,H131,1,-1,H87,3,1,H87,3,1,0,0,0,0,0,0
W303,1,Doctor,25,H345,2,1,H345,2,1,H60,1,-1,H60,1,-1,H345,2,1,H345,2,1,0,0,0,0,0,0
W577,1,Doctor,26,H241,4,2,H241,4,2,H292,1,-1,H292,1,-1,H241,4,2,H241,4,2,1,1,0,0,0,0
W14,1,Doctor,27,H108,4,1,H108,4,1,H245,1,-1,H245,1,-1,H108,4,1,H108,4,1,1,1,0,0,0,0
W431,1,Doctor,28,H292,5,2,H292,5,2,H229,2,1,H229,2,1,H229,2,1,H229,2,1,0,0,0,0,0,0
W196,1,Doctor,29,H410,2,2,H410,2,2,H347,1,1,H347,1,1,H410,2,2,H410,2,2,0,0,0,0,0,0
W424,1,Doctor,30,H442,6,2,H442,6,2,H18,4,1,H18,4,1,H442,6,2,H442,6,2,0,0,0,0,0,0
W336,1,Doctor,31,H110,3,2,H110,3,2,H181,2,1,H181,2,1,H110,3,2,H110,3,2,0,0,0,0,0,0
W151,1,Doctor,32,H197,3,2,H197,3,2,H276,1,-1,H276,1,-1,H197,3,2,H197,3,2,0,0,0,0,0,0
W358,1,Doctor,33,H379,1,1,H379,1,1,H379,1,1,H379,1,1,H379,1,1,H379,1,1,0,0,0,0,0,0
W314,1,Doctor,34,H23,5,2,H23,5,2,H307,1,1,H307,1,1,H23,5,2,H23,5,2,0,0,0,0,0,0
W446,1,Doctor,35,H367,1,1,H367,1,1,H367,1,1,H367,1,1,H367,1,1,H367,1,1,0,0,0,0,0,0
W433,1,Doctor,36,H202,3,2,H202,3,2,H431,1,1,H431,1,1,H202,3,2,H202,3,2,0,0,0,0,0,0
W488,1,Doctor,37,H159,8,3,H159,8,3,H104,1,-1,H104,1,-1,H159,8,3,H159,8,3,0,0,0,0,0,0
W480,1,Doctor,38,H112,3,1,H112,3,1,H10,2,-1,H10,2,-1,H112,3,1,H112,3,1,0,0,0,0,0,0
W337,1,Doctor,39,H333,1,1,H333,1,1,H333,1,1,H333,1,1,H333,1,1,H333,1,1,0,0,0,0,0,0
W383,1,Doctor,40,H321,7,2,H321,7,2,H311,1,-1,H311,1,-1,H321,7,2,H321,7,2,1,1,0,0,0,0
W600,1,Doctor,41,H217,3,1,H217,3,1,H418,1,-1,H418,1,-1,H217,3,1,H217,3,1,0,0,0,0,0,0
W286,1,Doctor,42,H189,4,1,H189,4,1,H291,1,-1,H291,1,-1,H189,4,1,H189,4,1,0,0,0,0,0,0
W374,1,Doctor,43,H399,4,2,H399,4,2,H64,2,-1,H64,2,-1,H399,4,2,H399,4,2,0,0,0,0,0,0
W473,1,Doctor,44,H225,6,3,H225,6,3,H98,1,1,H98,1,1,H225,6,3,H225,6,3,0,0,0,0,0,0
W18,1,Doctor,45,H105,5,2,H105,5,2,H204,1,-1,H204,1,-1,H105,5,2,H105,5,2,0,0,0,0,0,0
W502,1,Doctor,46,H194,25,5,H194,25,5,H4,1,-1,H4,1,-1,H53,5,2,H53,5,2,0,0,0,0,0,0
W123,1,Doctor,47,H175,5,2,H175,5,2,H323,2,1,H323,2,1,H175,5,2,H175,5,2,0,0,0,0,0,0
W366,1,Doctor,48,H274,10,3,H274,10,3,H462,2,2,H462,2,2,H274,10,3,H274,10,3,1,1,0,0,0,0
W302,1,Doctor,49,H332,18,5,H332,18,5,H489,1,-1,H489,1,-1,H250,11,2,H250,11,2,0,0,0,0,0,0
W461,1,Doctor,50,H426,11,2,H426,11,2,H194,1,-1,H194,1,-1,H426,11,2,H426,11,2,1,1,0,0,0,0
W40,1,Doctor,51,H193,2,1,H193,2,1,H193,2,1,H193,2,1,H193,2,1,H193,2,1,0,0,0,0,0,0
W200,1,Doctor,52,H172,5,2,H172,5,2,H19,2,-1,H19,2,-1,H172,5,2,H172,5,2,0,0,0,0,0,0
W159,1,Doctor,53,H154,6,2,H154,6,2,H265,1,-1,H265,1,-1,H154,6,2,H154,6,2,0,0,0,0,0,0
W527,1,Doctor,54,H380,8,4,H380,8,4,H459,1,1,H459,1,1,H380,8,4,H380,8,4,1,1,0,0,0,0
W133,1,Doctor,55,H214,12,3,H214,12,3,H97,1,-1,H97,1,-1,H476,9,1,H476,9,1,0,0,0,0,0,0
W592,1,Doctor,56,H61,4,1,H61,4,1,H258,1,-1,H258,1,-1,H262,10,2,H262,10,2,0,0,0,0,0,0
W471,1,Doctor,57,H430,4,2,H430,4,2,H469,2,1,H469,2,1,H430,4,2,H430,4,2,0,0,0,0,0,0
W205,1,Doctor,58,H340,2,1,H340,2,1,H257,1,-1,H257,1,-1,H340,2,1,H340,2,1,0,0,0,0,0,0
W115,1,Doctor,59,H383,3,1,H383,3,1,H315,2,-1,H315,2,-1,H383,3,1,H383,3,1,0,0,0,0,0,0
W114,1,Doctor,60,H62,9,1,H62,9,1,H11,4,-1,H11,4,-1,H62,9,1,H62,9,1,0,0,0,0,0,0
W548,1,Doctor,61,H293,17,5,H293,17,5,H495,1,1,H495,1,1,H293,17,5,H293,17,5,1,1,0,0,0,0
W553,1,Doctor,62,H359,1,1,H359,1,1,H359,1,1,H359,1,1,H359,1,1,H359,1,1,0,0,0,0,0,0
W229,1,Doctor,63,H228,6,2,H228,6,2,H407,2,-1,H407,2,-1,H228,6,2,H228,6,2,0,0,0,0,0,0
W144,1,Doctor,64,H148,5,1,H148,5,1,H396,3,-1,H396,3,-1,H148,5,1,H148,5,1,0,0,0,0,0,0
W291,1,Doctor,65,H198,16,4,H198,16,4,H130,1,1,H130,1,1,H198,16,4,H198,16,4,0,0,0,0,0,0
W9,1,Doctor,66,H130,10,3,H130,10,3,H466,1,-1,H466,1,-1,H130,10,3,H130,10,3,0,0,0,0,0,0
W145,1,Doctor,67,H368,1,1,H368,1,1,H368,1,1,H368,1,1,H368,1,1,H368,1,1,0,0,0,0,0,0
W498,1,Doctor,68,H313,8,1,H313,8,1,H394,1,-1,H394,1,-1,H313,8,1,H313,8,1,0,0,0,0,0,0
