id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
W463,1,Doctor,1,H145,5,5,H145,5,5,H145,5,5,H145,5,5,H145,5,5,H145,5,5,0,0,0,0,0,0
W541,1,Doctor,2,H88,3,3,H88,3,3,H88,3,3,H88,3,3,H88,3,3,H88,3,3,0,0,0,0,0,0
W246,1,Doctor,3,H94,1,1,H94,1,1,H94,1,1,H94,1,1,H94,1,1,H94,1,1,0,0,0,0,0,0
W334,1,Doctor,4,H228,4,2,H228,4,2,H228,4,2,H228,4,2,H228,4,2,H228,4,2,0,0,0,0,0,0
W61,1,Doctor,5,H28,7,5,H28,7,5,Unmatched,0,0,Unmatched,0,0,H28,7,5,H28,7,5,0,0,494,494,0,0
W279,1,Doctor,6,H372,5,2,H372,5,2,H372,5,2,H372,5,2,H372,5,2,H372,5,2,0,0,0,0,0,0
W578,1,Doctor,7,H449,19,-1,H449,19,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,457,456,494,494,0,0
W273,1,Doctor,8,H356,10,5,H356,10,5,Unmatched,0,0,Unmatched,0,0,H356,10,5,H356,10,5,0,0,494,494,0,0
W450,1,Doctor,9,H38,12,4,H38,12,4,Unmatched,0,0,Unmatched,0,0,H38,12,4,H38,12,4,0,0,494,494,0,0
W400,1,Doctor,10,H248,8,1,H248,8,1,Unmatched,0,0,Unmatched,0,0,H248,8,1,H248,8,1,0,0,494,494,0,0
W417,1,Doctor,11,H24,21,4,H24,21,4,Unmatched,0,0,Unmatched,0,0,H24,21,4,H24,21,4,0,0,494,494,0,0
W562,1,Doctor,12,H55,24,4,H55,24,4,Unmatched,0,0,Unmatched,0,0,H72,17,3,H72,17,3,0,0,494,494,0,0
W47,1,Doctor,13,H274,18,5,H274,18,5,Unmatched,0,0,Unmatched,0,0,H274,18,5,H274,18,5,0,0,494,494,0,0
W300,1,Doctor,14,H72,25,5,H72,25,5,Unmatched,0,0,Unmatched,0,0,H449,21,3,H449,21,3,0,0,494,494,0,0
W318,1,Doctor,15,H307,3,1,H307,3,1,H307,3,1,H307,3,1,H307,3,1,H307,3,1,0,0,0,0,0,0
W415,1,Doctor,16,H214,23,3,H214,23,3,Unmatched,0,0,Unmatched,0,0,H55,18,1,H55,18,1,0,0,494,494,0,0
W412,1,Doctor,17,H323,10,1,H323,10,1,Unmatched,0,0,Unmatched,0,0,H323,10,1,H323,10,1,0,0,494,494,0,0
W272,1,Doctor,18,H282,9,2,H282,9,2,Unmatched,0,0,Unmatched,0,0,H282,9,2,H282,9,2,0,0,494,494,0,0
W315,1,Doctor,19,H106,12,1,H106,12,1,Unmatched,0,0,Unmatched,0,0,H106,12,1,H106,12,1,0,0,494,494,0,0
W361,1,Doctor,20,H262,14,2,H262,14,2,Unmatched,0,0,Unmatched,0,0,H262,14,2,H262,14,2,0,0,494,494,0,0
W33,1,Doctor,21,H147,24,5,H147,24,5,Unmatched,0,0,Unmatched,0,0,H147,24,5,H147,24,5,0,0,494,494,0,0
W244,1,Doctor,22,H276,17,1,H276,17,1,Unmatched,0,0,Unmatched,0,0,H276,17,1,H276,17,1,0,0,494,494,0,0
W179,1,Doctor,23,H312,24,1,H312,24,1,Unmatched,0,0,Unmatched,0,0,H312,24,1,H312,24,1,0,0,494,494,0,0
W6,1,Doctor,24,H212,12,1,H212,12,1,Unmatched,0,0,Unmatched,0,0,H212,12,1,H212,12,1,0,0,494,494,0,0
W225,1,Doctor,25,H171,19,4,H171,19,4,Unmatched,0,0,Unmatched,0,0,H171,19,4,H171,19,4,0,0,494,494,0,0
W71,1,Doctor,26,H291,35,3,H291,35,3,Unmatched,0,0,Unmatched,0,0,H291,35,3,H291,35,3,0,0,494,494,0,0
W336,1,Doctor,27,H140,34,4,H140,34,4,Unmatched,0,0,Unmatched,0,0,H140,34,4,H140,34,4,0,0,494,494,0,0
W324,1,Doctor,28,H65,47,4,H65,47,4,Unmatched,0,0,Unmatched,0,0,H65,47,4,H65,47,4,1,1,494,494,0,0
W220,1,Doctor,29,H245,37,5,H245,37,5,Unmatched,0,0,Unmatched,0,0,H245,37,5,H245,37,5,0,0,494,494,0,0
W142,1,Doctor,30,H369,40,3,H369,40,3,Unmatched,0,0,Unmatched,0,0,H369,40,3,H369,40,3,0,0,494,494,0,0
W464,1,Doctor,31,H287,30,3,H287,30,3,Unmatched,0,0,Unmatched,0,0,H287,30,3,H287,30,3,0,0,494,494,0,0
W168,1,Doctor,32,H380,36,3,H380,36,3,Unmatched,0,0,Unmatched,0,0,H380,36,3,H380,36,3,0,0,494,494,0,0
W144,1,Doctor,33,H73,39,3,H73,39,3,Unmatched,0,0,Unmatched,0,0,H73,39,3,H73,39,3,0,0,494,494,0,0
W102,1,Doctor,34,H208,49,-1,H208,49,-1,Unmatched,0,0,Unmatched,0,0,H50,52,4,H50,52,4,2,2,494,494,0,0
W360,1,Doctor,35,H150,54,5,H150,54,5,Unmatched,0,0,Unmatched,0,0,H150,54,5,H150,54,5,2,2,494,494,0,0
W382,1,Doctor,36,H277,37,2,H277,37,2,Unmatched,0,0,Unmatched,0,0,H277,37,2,H277,37,2,0,0,494,494,0,0
W495,1,Doctor,37,H128,31,1,H128,31,1,Unmatched,0,0,Unmatched,0,0,H128,31,1,H128,31,1,0,0,494,494,0,0
W10,1,Doctor,38,H424,31,1,H424,31,1,Unmatched,0,0,Unmatched,0,0,H424,31,1,H424,31,1,0,0,494,494,0,0
W583,1,Doctor,39,H404,17,1,H404,17,1,Unmatched,0,0,Unmatched,0,0,H404,17,1,H404,17,1,0,0,494,494,0,0
W537,1,Doctor,40,H76,40,2,H76,40,2,Unmatched,0,0,Unmatched,0,0,H76,40,2,H76,40,2,0,0,494,494,0,0
W589,1,Doctor,41,H491,48,4,H491,48,4,Unmatched,0,0,Unmatched,0,0,H491,48,4,H491,48,4,1,1,494,494,0,0
W532,1,Doctor,42,H339,48,1,H339,48,1,Unmatched,0,0,Unmatched,0,0,H339,48,1,H339,48,1,1,1,494,494,0,0
